abbreviation,addedBy,cog,csecoida,description,ecnumber,formula,keggId,keggorthology,lastModified,mcs,modifiedBy,notes,pdmapName,ref,reversible,rxn_id,subsystem,url
STYSGH,,COG1486 COG3345,,a-galactosidase (stachyose),3.2.1.22,h2o[c] + stys[c] <=> gal[c] + raffin[c] ,R03634,K01189 K07406 K07407,2016-11-30T10:24:37Z,,,,,,1,8143,,http://vmh.uni.lu/_api/reactions/8143/?format=pcsv
SUCBZL,,COG0318,,o-succinylbenzoate-CoA ligase,6.2.1.26,atp[c] + coa[c] + sucbz[c] -> amp[c] + ppi[c] + sbzcoa[c] ,R04030,K01911 K14760,2016-11-30T10:24:37Z,,,,,,0,8144,,http://vmh.uni.lu/_api/reactions/8144/?format=pcsv
SUCBZS,,COG1441,,O-succinylbenzoate-CoA synthase,4.2.1.-,2shchc[c] -> h2o[c] + sucbz[c] ,R04031,K02549 K14759,2016-11-30T10:24:37Z,,,,,,0,8145,,http://vmh.uni.lu/_api/reactions/8145/?format=pcsv
SUCD1,,COG1053 COG0479,,succinate dehydrogenase,1.3.5.2,fad[c] + succ[c] <=> fadh2[c] + fum[c] ,R00408,K00239 K00240 K00241 K00242 K00244 K00245 K00246 K00247,2016-11-30T10:24:37Z,,,,,,1,8146,,http://vmh.uni.lu/_api/reactions/8146/?format=pcsv
SUCD4,,COG1053,,succinate dehyrdogenase,1.3.99.1,fadh2[c] + q8[c] <=> fad[c] + q8h2[c] ,,K00238,2016-11-30T10:24:37Z,,,,,,1,8147,,http://vmh.uni.lu/_api/reactions/8147/?format=pcsv
SUCDi,,COG2009,,succinate dehydrogenase (irreversible),1.3.5.2,succ[c] + q8[c] -> fum[c] + q8h2[c] ,R00412,K00239 K00240 K00241 K00242 K00244 K00245 K00246 K00247,2016-11-30T10:24:37Z,,,,,,0,8148,,http://vmh.uni.lu/_api/reactions/8148/?format=pcsv
SUCOAS,,COG0045 COG0074,,succinyl-CoA synthetase (ADP-forming),6.2.1.5,atp[c] + coa[c] + succ[c] <=> adp[c] + pi[c] + succoa[c] ,R00405,K01902 K01903,2016-11-30T10:24:37Z,,,,,,1,8149,,http://vmh.uni.lu/_api/reactions/8149/?format=pcsv
TAGURr,,COG0246,,tagaturonate reductase,1.1.1.58,nad[c] + altrn[c] <=> h[c] + nadh[c] + tagur[c] ,R02555,K00041,2016-11-30T10:24:37Z,,,,,,1,8150,,http://vmh.uni.lu/_api/reactions/8150/?format=pcsv
TDCOATA,,COG0332,,tetradecanoyl-ACP[acyl-carrier-protein] transferase,2.3.1.180,coa[c] + myrsACP[c] <=> tdcoa[c] + ACP[c] ,,K00648,2016-11-30T10:24:37Z,,,,,,1,8151,,http://vmh.uni.lu/_api/reactions/8151/?format=pcsv
TDPDRRr,,COG1091,,"dTDP-4-dehydrorhamnose reductase, reversible",1.1.1.133,h[c] + nadph[c] + dtdp4d6dm[c] <=> nadp[c] + dtdprmn[c] ,R02777,K00067,2016-11-30T10:24:37Z,,,,,,1,8152,,http://vmh.uni.lu/_api/reactions/8152/?format=pcsv
TDSK,,COG1663,,Tetraacyldisaccharide 4kinase,2.7.1.130,atp[c] + lipidAds[c] -> h[c] + adp[c] + lipidA[c] ,R04657,K00912,2016-11-30T10:24:37Z,,,,,,0,8153,,http://vmh.uni.lu/_api/reactions/8153/?format=pcsv
TECA1S140,,COG1887,,"myristoyl-lipoteichoic acid synthesis (n=24), linked, unsubstituted",2.7.8.12,diglcpg140[c] + 24.0 cdpglyc[c] <=> 24.0 h[c] + 24.0 cmp[c] + myrstca1[c] ,,K09809,2016-11-30T10:24:37Z,,,,,,1,8154,,http://vmh.uni.lu/_api/reactions/8154/?format=pcsv
TECA1S160,,COG1887,,"palmitoyl-lipoteichoic acid synthesis (n=24), linked, unsubstituted",2.7.8.12,24.0 cdpglyc[c] + diglcpg160[c] <=> 24.0 h[c] + 24.0 cmp[c] + palmtca1[c] ,,K09809,2016-11-30T10:24:37Z,,,,,,1,8155,,http://vmh.uni.lu/_api/reactions/8155/?format=pcsv
TECA1S180,,COG1887,,"stearoyl-lipoteichoic acid synthesis (n=24), linked, unsubstituted",2.7.8.12,24.0 cdpglyc[c] + diglcpg180[c] <=> 24.0 h[c] + 24.0 cmp[c] + sttca1[c] ,,K09809,2016-11-30T10:24:37Z,,,,,,1,8156,,http://vmh.uni.lu/_api/reactions/8156/?format=pcsv
TECA1SAI15,,COG1887,,"anteisopentadecanoyl-lipoteichoic acid synthesis (n=24), linked, unsubstituted",2.7.8.12,24.0 cdpglyc[c] + diglcpgai15[c] <=> 24.0 h[c] + 24.0 cmp[c] + ai15tca1[c] ,,K09809,2016-11-30T10:24:37Z,,,,,,1,8157,,http://vmh.uni.lu/_api/reactions/8157/?format=pcsv
TECA1SAI17,,COG1887,,"anteisoheptadecanoyl-lipoteichoic acid synthesis (n=24), linked, unsubstituted",2.7.8.12,24.0 cdpglyc[c] + diglcpgai17[c] <=> 24.0 h[c] + 24.0 cmp[c] + ai17tca1[c] ,,K09809,2016-11-30T10:24:37Z,,,,,,1,8158,,http://vmh.uni.lu/_api/reactions/8158/?format=pcsv
TECA1SI14,,COG1887,,"isotetradecanoyl-lipoteichoic acid synthesis (n=24), linked, unsubstituted",2.7.8.12,24.0 cdpglyc[c] + diglcpgi14[c] <=> 24.0 h[c] + 24.0 cmp[c] + i14tca1[c] ,,K09809,2016-11-30T10:24:37Z,,,,,,1,8159,,http://vmh.uni.lu/_api/reactions/8159/?format=pcsv
TECA1SI15,,COG1887,,"isopentadecanoyl-lipoteichoic acid synthesis (n=24), linked, unsubstituted",2.7.8.12,24.0 cdpglyc[c] + diglcpgi15[c] <=> 24.0 h[c] + 24.0 cmp[c] + i15tca1[c] ,,K09809,2016-11-30T10:24:37Z,,,,,,1,8160,,http://vmh.uni.lu/_api/reactions/8160/?format=pcsv
TECA1SI16,,COG1887,,"isohexadecanoyl-lipoteichoic acid synthesis (n=24), linked, unsubstituted",2.7.8.12,24.0 cdpglyc[c] + diglcpgi16[c] <=> 24.0 h[c] + 24.0 cmp[c] + i16tca1[c] ,,K09809,2016-11-30T10:24:37Z,,,,,,1,8161,,http://vmh.uni.lu/_api/reactions/8161/?format=pcsv
TECA1SI17,,COG1887,,"isoheptadecanoyl-lipoteichoic acid synthesis (n=24), linked, unsubstituted",2.7.8.12,24.0 cdpglyc[c] + diglcpgi17[c] <=> 24.0 h[c] + 24.0 cmp[c] + i17tca1[c] ,,K09809,2016-11-30T10:24:37Z,,,,,,1,8162,,http://vmh.uni.lu/_api/reactions/8162/?format=pcsv
TECA5S140,,,,"myristoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted",2.7.8.-,24.0 uacgam[c] + myrstca1[c] <=> 24.0 h[c] + 24.0 udp[c] + myrstcaacgam[c] ,,K01005,2016-11-30T10:24:37Z,,,,,,1,8163,,http://vmh.uni.lu/_api/reactions/8163/?format=pcsv
TECA5S160,,,,"palmitoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted",2.7.8.-,24.0 uacgam[c] + palmtca1[c] <=> 24.0 h[c] + 24.0 udp[c] + palmtcaacgam[c] ,,K01005,2016-11-30T10:24:37Z,,,,,,1,8164,,http://vmh.uni.lu/_api/reactions/8164/?format=pcsv
TECA5S180,,,,"stearoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted",2.7.8.-,24.0 uacgam[c] + sttca1[c] <=> 24.0 h[c] + 24.0 udp[c] + sttcaacgam[c] ,,K01005,2016-11-30T10:24:37Z,,,,,,1,8165,,http://vmh.uni.lu/_api/reactions/8165/?format=pcsv
TECA5SAI15,,,,"anteisopentadecanoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted",2.7.8.-,24.0 uacgam[c] + ai15tca1[c] <=> 24.0 h[c] + 24.0 udp[c] + ai15tcaacgam[c] ,,K01005,2016-11-30T10:24:37Z,,,,,,1,8166,,http://vmh.uni.lu/_api/reactions/8166/?format=pcsv
TECA5SAI17,,,,"anteisoheptadecanoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted",2.7.8.-,24.0 uacgam[c] + ai17tca1[c] <=> 24.0 h[c] + 24.0 udp[c] + ai17tcaacgam[c] ,,K01005,2016-11-30T10:24:37Z,,,,,,1,8167,,http://vmh.uni.lu/_api/reactions/8167/?format=pcsv
TECA5SI14,,,,"isotetradecanoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted",2.7.8.-,24.0 uacgam[c] + i14tca1[c] <=> 24.0 h[c] + 24.0 udp[c] + i14tcaacgam[c] ,,K01005,2016-11-30T10:24:37Z,,,,,,1,8168,,http://vmh.uni.lu/_api/reactions/8168/?format=pcsv
TECA5SI15,,,,"isopentadecanoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted",2.7.8.-,24.0 uacgam[c] + i15tca1[c] <=> 24.0 h[c] + 24.0 udp[c] + i15tcaacgam[c] ,,K01005,2016-11-30T10:24:37Z,,,,,,1,8169,,http://vmh.uni.lu/_api/reactions/8169/?format=pcsv
TECA5SI16,,,,"isohexadecanoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted",2.7.8.-,24.0 uacgam[c] + i16tca1[c] <=> 24.0 h[c] + 24.0 udp[c] + i16tcaacgam[c] ,,K01005,2016-11-30T10:24:37Z,,,,,,1,8170,,http://vmh.uni.lu/_api/reactions/8170/?format=pcsv
TECA5SI17,,,,"isoheptadecanoyl-lipoteichoic acid synthesis (n=24), linked, N-acetylglucosamine substituted",2.7.8.-,24.0 uacgam[c] + i17tca1[c] <=> 24.0 h[c] + 24.0 udp[c] + i17tcaacgam[c] ,,K01005,2016-11-30T10:24:37Z,,,,,,1,8171,,http://vmh.uni.lu/_api/reactions/8171/?format=pcsv
TEICH45,,,,teichuronic acid n=45 unlinked GalNAc-GlcA repeated,,45.0 udpacgal[c] + 45.0 udpglcur[c] <=> 45.0 h[c] + 45.0 udp[c] + 45.0 ump[c] + teich_45_BS[c] ,,,2016-11-30T10:24:37Z,,,,,,1,8172,,http://vmh.uni.lu/_api/reactions/8172/?format=pcsv
THIORDXi,,COG1225,,hydrogen peroxide reductase (thioredoxin),1.11.1.7,h2o2[c] + trdrd[c] -> 2.0 h2o[c] + trdox[c] ,,K03564,2016-11-30T10:24:38Z,,,,,,0,8173,,http://vmh.uni.lu/_api/reactions/8173/?format=pcsv
THMDt2r,,,,thymidine transport in via proton symport reversible,,h[e] + thymd[e] <=> h[c] + thymd[c] ,,,2016-11-30T10:24:38Z,,,,,,1,8174,,http://vmh.uni.lu/_api/reactions/8174/?format=pcsv
THRAr,,COG2008,,Threonine Aldolase,4.1.2.5,thr_L[c] <=> acald[c] + gly[c] ,R00751,K01620,2016-11-30T10:24:38Z,,,,,,1,8175,,http://vmh.uni.lu/_api/reactions/8175/?format=pcsv
THRD,,COG1063,,L-threonine dehydrogenase,1.1.1.103,nad[c] + thr_L[c] -> h[c] + nadh[c] + 2aobut[c] ,R01465,K00060 K15789,2016-11-30T10:24:38Z,,,,,,0,8176,,http://vmh.uni.lu/_api/reactions/8176/?format=pcsv
THZPSN,,COG0301,,thiazole phosphate synthesis,N/A,atp[c] + cys_L[c] + tyr_L[c] + dxyl5p[c] -> h2o[c] + h[c] + co2[c] + amp[c] + ppi[c] + ala_L[c] + 4mpetz[c] + 4hba[c] ,,K03151,2016-11-30T10:24:38Z,,,,,,0,8177,,http://vmh.uni.lu/_api/reactions/8177/?format=pcsv
TMPKr,,COG0611,,thiamine-phosphate kinase,2.7.4.16,atp[c] + thmmp[c] <=> adp[c] + thmpp[c] ,R00617,K00946,2016-11-30T10:24:38Z,,,,,,1,8178,,http://vmh.uni.lu/_api/reactions/8178/?format=pcsv
TMPPP,,COG0351 COG0352 COG2145,,thiamine-phosphate diphosphorylase,2.5.1.3,h[c] + 4mpetz[c] + 2mahmp[c] -> ppi[c] + thmmp[c] ,R03223,K00788 K14153 K14154,2016-11-30T10:24:38Z,,,,,,0,8179,,http://vmh.uni.lu/_api/reactions/8179/?format=pcsv
TRDRr,,COG0492,,Thioredoxin reductase (EC 1.8.1.9),1.8.1.9,h[c] + nadph[c] + trdox[c] <=> nadp[c] + trdrd[c] ,R02016,K00384,2016-11-30T10:24:38Z,,,,,,1,8180,,http://vmh.uni.lu/_api/reactions/8180/?format=pcsv
TRPAS2,,COG3033,,Tryptophanase (L-tryptophan),4.1.99.1,h2o[c] + trp_L[c] <=> nh4[c] + pyr[c] + indole[c] ,R00673,K01667,2016-11-30T10:24:38Z,,,,,,1,8181,,http://vmh.uni.lu/_api/reactions/8181/?format=pcsv
TRPS1,,COG0133 COG0159,,tryptophan synthase (indoleglycerol phosphate),4.2.1.20,ser_L[c] + 3ig3p[c] -> h2o[c] + g3p[c] + trp_L[c] ,R02722,K01694,2016-11-30T10:24:38Z,,,,,,0,8182,,http://vmh.uni.lu/_api/reactions/8182/?format=pcsv
TRPS2r,,COG0133 COG0159 COG1350,,"Tryptophan synthase (indole), reversible",4.2.1.20,ser_L[c] + indole[c] <=> h2o[c] + trp_L[c] ,R00674,K01695 K01696 K06001,2016-11-30T10:24:38Z,,,,,,1,8183,,http://vmh.uni.lu/_api/reactions/8183/?format=pcsv
TRPS3r,,COG0133 COG0159 COG1350,,"(1S,2R)-1-C-(indol-3-yl)glycerol 3-phosphate",4.2.1.20,3ig3p[c] <=> g3p[c] + indole[c] ,R02340,K13222 K01695 K01696 K06001,2016-11-30T10:24:38Z,,,,,,1,8184,,http://vmh.uni.lu/_api/reactions/8184/?format=pcsv
U23GAAT,,COG1044,,UDP-3-O-(3-hydroxymyristoyl)glucosamine acyltransferase,2.3.1.191,3hmrsACP[c] + u3hga[c] -> h[c] + ACP[c] + u23ga[c] ,R04550,K02536,2016-11-30T10:24:38Z,,,,,,0,8185,,http://vmh.uni.lu/_api/reactions/8185/?format=pcsv
UAAGDS,,COG0769 COG0770,,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelate synthetase",6.3.2.13,atp[c] + 26dap_M[c] + uamag[c] -> h[c] + adp[c] + pi[c] + ugmd[c] ,R02788,K01928 K15792,2016-11-30T10:24:38Z,,,,,,0,8186,,http://vmh.uni.lu/_api/reactions/8186/?format=pcsv
UAG2E,,COG0381,,UDP-N-acetylglucosamine 2-epimerase,5.1.3.14,uacgam[c] <=> uacmam[c] ,R00420,K01791,2016-11-30T10:24:38Z,,,,,,1,8187,,http://vmh.uni.lu/_api/reactions/8187/?format=pcsv
UAG2EMA,,COG0381,,UDP-N-acetyl-D-glucosamine 2-epimerase (Hydrolysis),5.1.3.14,h2o[c] + uacgam[c] <=> h[c] + udp[c] + acmana[c] ,R00414,K01791 K12409,2016-11-30T10:24:38Z,,,,,,1,8188,,http://vmh.uni.lu/_api/reactions/8188/?format=pcsv
UAGAAT,,COG1043,,UDP-N-acetylglucosamine acyltransferase,2.3.1.129,uacgam[c] + 3hmrsACP[c] <=> ACP[c] + u3aga[c] ,R04567,K00677,2016-11-30T10:24:38Z,,,,,,1,8189,,http://vmh.uni.lu/_api/reactions/8189/?format=pcsv
UAGCVT_r,,COG0766,,UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7),2.5.1.7,uacgam[c] + pep[c] <=> pi[c] + uaccg[c] ,R00660,K00790,2016-11-30T10:24:38Z,,,,,,1,8190,,http://vmh.uni.lu/_api/reactions/8190/?format=pcsv
UAGPT2,,COG0707,,UDP-N-acetylglucosamine-N-acetylmuramyl-(pentapeptide)pyrophosphoryl-undecaprenol N-acetylglucosamine transferase,2.4.1.227,uacgam[c] + uaGgla[c] -> h[c] + udp[c] + uaaGgla[c] ,R05662,K02563,2016-11-30T10:24:38Z,,,,,,0,8191,,http://vmh.uni.lu/_api/reactions/8191/?format=pcsv
UAGPT3,,COG0707,,UDP-N-acetylglucosamine-N-acetylmuramyl-(pentapeptide)pyrophosphoryl-undecaprenol N-acetylglucosamine transferase,2.4.1.227,uacgam[c] + uagmda[c] -> h[c] + udp[c] + uaagmda[c] ,R05032,K02563,2016-11-30T10:24:38Z,,,,,,0,8192,,http://vmh.uni.lu/_api/reactions/8192/?format=pcsv
UAMAGS,,COG0771,,UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase,6.3.2.9,atp[c] + glu_D[c] + uama[c] -> h[c] + adp[c] + pi[c] + uamag[c] ,R02783,K01925,2016-11-30T10:24:38Z,,,,,,0,8193,,http://vmh.uni.lu/_api/reactions/8193/?format=pcsv
UAMAS,,COG0773,,UDP-N-acetylmuramoyl-L-alanine synthetase,6.3.2.8,atp[c] + ala_L[c] + uamr[c] -> h[c] + adp[c] + pi[c] + uama[c] ,R03193,K01924,2016-11-30T10:24:38Z,,,,,,0,8194,,http://vmh.uni.lu/_api/reactions/8194/?format=pcsv
UAPGR,,COG0812,,UDP-N-acetylenolpyruvoylglucosamine reductase,1.1.1.158,h[c] + nadph[c] + uaccg[c] -> nadp[c] + uamr[c] ,R03192,K00075,2016-11-30T10:24:38Z,,,,,,0,8195,,http://vmh.uni.lu/_api/reactions/8195/?format=pcsv
UDCPDP,,COG1968,,undecaprenyl-diphosphatase,3.6.1.27,h2o[c] + udcpdp[c] -> h[c] + pi[c] + udcpp[c] ,R05627,K06153,2016-11-30T10:24:38Z,,,,,,0,8196,,http://vmh.uni.lu/_api/reactions/8196/?format=pcsv
UDPGDr,,COG1004,,UDPglucoseNAD+ oxidoreductase,1.1.1.22,h2o[c] + 2.0 nad[c] + udpg[c] <=> 3.0 h[c] + 2.0 nadh[c] + udpglcur[c] ,R00286,K00012,2016-11-30T10:24:38Z,,,,,,1,8197,,http://vmh.uni.lu/_api/reactions/8197/?format=pcsv
UGMDDS,,COG0769 COG0770,,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine synthetase",6.3.2.15,atp[c] + alaala[c] + ugmd[c] -> h[c] + adp[c] + pi[c] + ugmda[c] ,R04617,K01929 K15792,2016-11-30T10:24:38Z,,,,,,0,8198,,http://vmh.uni.lu/_api/reactions/8198/?format=pcsv
UHGADA,,COG0774 COG0764,,UDP-3-O-acetylglucosamine deacetylase,3.5.1.108,h2o[c] + u3aga[c] -> ac[c] + u3hga[c] ,R04587,K02535 K16363,2016-11-30T10:24:38Z,,,,,,0,8199,,http://vmh.uni.lu/_api/reactions/8199/?format=pcsv
UPP3MT,,COG0007 COG1648 COG2959 COG1587,,uroporphyrinogen methyltransferase,2.1.1.107,2.0 amet[c] + uppg3[c] -> h[c] + 2.0 ahcys[c] + dscl[c] ,R03194,K00589 K02303 K02496 K02302 K13542 K13543,2016-11-30T10:24:38Z,,,,,,0,8200,,http://vmh.uni.lu/_api/reactions/8200/?format=pcsv
UPPRT,,COG0035 COG2065,,uracil phosphoribosyltransferase,2.4.2.9,prpp[c] + ura[c] -> ppi[c] + ump[c] ,R00966,K00761 K02825,2016-11-30T10:24:38Z,,,,,,0,8201,,http://vmh.uni.lu/_api/reactions/8201/?format=pcsv
URAt2r,,,,uracil transport in via proton symport reversible,"TC-2.A.40,2.A.40",h[e] + ura[e] <=> h[c] + ura[c] ,,,2016-11-30T10:24:38Z,,,,,,1,8202,,http://vmh.uni.lu/_api/reactions/8202/?format=pcsv
URFGTT,,COG2226,,UDP-L-rhamnose:flavonol-3-O-D-glucoside L-rhamnosyltransferase,2.1.1.-,amet[c] + 2ombz[c] -> h[c] + ahcys[c] + 2ommb[c] ,R04990,K03183,2016-11-30T10:24:38Z,,,,,,0,8203,,http://vmh.uni.lu/_api/reactions/8203/?format=pcsv
URIDK3,,COG0125,,ATP:dUMP phosphotransferase,"2.7.4.4,2.7.4.9",atp[c] + dump[c] <=> adp[c] + dudp[c] ,R02098,K00943,2016-11-30T10:24:38Z,,,,,,1,8204,,http://vmh.uni.lu/_api/reactions/8204/?format=pcsv
URIK2,,COG0572,,uridine kinase (GTP:Uridine),2.7.1.48,gtp[c] + uri[c] -> h[c] + gdp[c] + ump[c] ,R00968,K00876,2016-11-30T10:24:38Z,,,,,,0,8205,,http://vmh.uni.lu/_api/reactions/8205/?format=pcsv
URIK3,,COG0572,,URIK3,2.7.1.48,itp[c] + uri[c] -> h[c] + idp[c] + ump[c] ,R00970,K00876,2016-11-30T10:24:38Z,,,,,,0,8206,,http://vmh.uni.lu/_api/reactions/8206/?format=pcsv
URIt2r,,,,uridine transport in via proton symport reversible,,h[e] + uri[e] <=> h[c] + uri[c] ,,,2016-11-30T10:24:38Z,,,,,,1,8207,,http://vmh.uni.lu/_api/reactions/8207/?format=pcsv
USHD,,COG0546,,UDP-sugar hydrolase,3.6.1.45,h2o[c] + u23ga[c] -> 2.0 h[c] + ump[c] + lipidX[c] ,R04549,K03269,2016-11-30T10:24:38Z,,,,,,0,8208,,http://vmh.uni.lu/_api/reactions/8208/?format=pcsv
XANt2r,,,,xanthine transport in via proton symport,"TC-2.A.40,2.A.40",h[e] + xan[e] <=> h[c] + xan[c] ,,,2016-11-30T10:24:38Z,,,,,,1,8209,,http://vmh.uni.lu/_api/reactions/8209/?format=pcsv
XPPTr,,COG0634 COG0503 COG0037,,"Xanthine phosphoribosyltransferase, reversible","2.4.2.22,2.4.2.8",ppi[c] + xmp[c] <=> prpp[c] + xan[c] ,R02142,K00769 K03816 K00760,2016-11-30T10:24:38Z,,,,,,1,8210,,http://vmh.uni.lu/_api/reactions/8210/?format=pcsv
XTSNH,,COG1957,,Xanthosine hydrolase,3.2.2.8,h2o[c] + xtsn[c] -> rib_D[c] + xan[c] ,R02143,K01239,2016-11-30T10:24:38Z,,,,,,0,8211,,http://vmh.uni.lu/_api/reactions/8211/?format=pcsv
XYLI1,,COG2115,,xylose isomerase,5.3.1.5,xyl_D[c] <=> xylu_D[c] ,R01432,K01805,2016-11-30T10:24:38Z,,,,,,1,8212,,http://vmh.uni.lu/_api/reactions/8212/?format=pcsv
XYLI2,,COG2115,,xylose isomerase,5.3.1.5,glc_D[c] <=> fru[c] ,R00307,K01805,2016-11-30T10:24:38Z,,,,,,1,8213,,http://vmh.uni.lu/_api/reactions/8213/?format=pcsv
XYLKr,,COG1070,,ATPD-xylulose 5-phosphotransferase,2.7.1.17,atp[c] + xylu_D[c] <=> h[c] + adp[c] + xu5p_D[c] ,R01639,K00854,2016-11-30T10:24:38Z,,,,,,1,8214,,http://vmh.uni.lu/_api/reactions/8214/?format=pcsv
YUMPS,,COG2313 COG0524,,yUMP synthetase,4.2.1.70,r5p[c] + ura[c] <=> h2o[c] + psd5p[c] ,R01055,K01718 K16329 K16330,2016-11-30T10:24:38Z,,,,,,1,8215,,http://vmh.uni.lu/_api/reactions/8215/?format=pcsv
ZN2t4,,,,ZN2t4,,h[e] + k[e] + zn2[c] <=> h[c] + k[c] + zn2[e] ,,,2016-11-30T10:24:38Z,,,,,,1,8216,,http://vmh.uni.lu/_api/reactions/8216/?format=pcsv
ZNabc,,,,zinc transport via ABC system,"TC-3.A.1.15,3.A.1.15",h2o[c] + atp[c] + zn2[e] -> h[c] + adp[c] + pi[c] + zn2[c] ,,,2016-11-30T10:24:38Z,,,,,,0,8217,,http://vmh.uni.lu/_api/reactions/8217/?format=pcsv
dreplication,,,,DNA replication c0,,-> dnarep[c] ,,,2016-11-30T10:24:38Z,,,,,,0,8218,,http://vmh.uni.lu/_api/reactions/8218/?format=pcsv
pbiosynthesis,,,,Protein biosynthesis c0,,-> proteinsynth[c] ,,,2016-11-30T10:24:38Z,,,,,,0,8219,,http://vmh.uni.lu/_api/reactions/8219/?format=pcsv
rtranscription,,,,RNA transcription c0,,-> rnatrans[c] ,,,2016-11-30T10:24:38Z,,,,,,0,8220,,http://vmh.uni.lu/_api/reactions/8220/?format=pcsv
rxn06526,,COG0526,,NADPH protein-disulfide oxidoreductase,1.8.1.8,nadp[c] + prodthl[c] <=> h[c] + nadph[c] + prodslfd[c] ,R03914,K03672,2016-11-30T10:24:38Z,,,,,,1,8221,,http://vmh.uni.lu/_api/reactions/8221/?format=pcsv
rxn07438,,COG0229,,peptide-methionine thioredoxin-disulfide S-oxidoreductase c0,1.8.4.12,h2o[c] + trdox[c] + peptmet_L[c] <=> trdrd[c] + peptmetox_L[c] ,R07607,K07305,2016-11-30T10:24:38Z,,,,,,1,8222,,http://vmh.uni.lu/_api/reactions/8222/?format=pcsv
rxn10192,,COG1887,,CDP-glycerol polyglycerophosphate glycerophosphotransferase,2.7.8.12,45.0 cdpglyc[c] + acbdma14gapuc[c] <=> 45.0 cmp[c] + prl45tca[c] ,,K09809,2016-11-30T10:24:38Z,,,,,,1,8223,,http://vmh.uni.lu/_api/reactions/8223/?format=pcsv
NO2rPmq,,COG3303,,"Ammonia-forming cytochrome c nitrite reductase, periplasmic (Menaquinol)",1.7.2.2,2.0 h[e] + no2[e] + 3.0 mql8[c] -> 2.0 h2o[e] + nh4[e] + 3.0 mqn8[c] ,,K03385,2016-11-30T10:24:38Z,,,,,,0,8224,,http://vmh.uni.lu/_api/reactions/8224/?format=pcsv
H2td,,,,hydrogen transport,,h2[c] <=> h2[e] ,,,2016-11-30T10:24:38Z,,,,,,1,8225,,http://vmh.uni.lu/_api/reactions/8225/?format=pcsv
EX_h2(e),,,,H2 exchange,,h2[e] <=> ,,,2016-11-30T10:24:38Z,,,,,,1,8226,,http://vmh.uni.lu/_api/reactions/8226/?format=pcsv
PMACPME,,COG0596,,Cleavage of ester from pimeloyl-ACP methyl ester (BioH),3.1.1.85,h2o[c] + pmACPm[c] -> h[c] + meoh[c] + pmACP[c] ,,K02170,2016-11-30T10:24:38Z,,,,,,0,8227,,http://vmh.uni.lu/_api/reactions/8227/?format=pcsv
MALCOACD,,COG0332,,Malonyl-CoA condensation catalyzed by FabH,,h[c] + malACP[c] + malcoam[c] -> coa[c] + co2[c] + 3ogACPm[c] ,,K00648,2016-11-30T10:24:38Z,,,,,,0,8228,,http://vmh.uni.lu/_api/reactions/8228/?format=pcsv
3OAACPR1,,COG1028,,3-ketoacyl-ACP-reductase (FabG),,h[c] + nadph[c] + 3ogACPm[c] -> nadp[c] + 3hgACPm[c] ,,K00059,2016-11-30T10:24:38Z,,,,,,0,8229,,http://vmh.uni.lu/_api/reactions/8229/?format=pcsv
3HACPR1,,COG0764,,3-hydroxyacyl-ACP-dehydratase (FabZ),,3hgACPm[c] -> h2o[c] + egACPm[c] ,,K02372,2016-11-30T10:24:38Z,,,,,,0,8230,,http://vmh.uni.lu/_api/reactions/8230/?format=pcsv
EACPR1,,COG0623,,Enoyl-ACP-reductase (FabI),,h[c] + nadph[c] + egACPm[c] -> nadp[c] + gACPm[c] ,,K00208,2016-11-30T10:24:38Z,,,,,,0,8231,,http://vmh.uni.lu/_api/reactions/8231/?format=pcsv
GACPCD,,,,Glutaryl-ACP condensation catalyzed by FabB or FabF,,h[c] + malACP[c] + gACPm[c] -> co2[c] + ACP[c] + 3opACPm[c] ,,,2016-11-30T10:24:38Z,,,,,,0,8232,,http://vmh.uni.lu/_api/reactions/8232/?format=pcsv
3OAACPR2,,COG1028,,3-ketoacyl-ACP-reductase (FabG),,h[c] + nadph[c] + 3opACPm[c] -> nadp[c] + 3hpACPm[c] ,,K00059,2016-11-30T10:24:38Z,,,,,,0,8233,,http://vmh.uni.lu/_api/reactions/8233/?format=pcsv
3HACPR2,,COG0764,,3-hydroxyacyl-ACP-dehydratase (FabZ),,3hpACPm[c] -> h2o[c] + epACPm[c] ,,K02372,2016-11-30T10:24:38Z,,,,,,0,8234,,http://vmh.uni.lu/_api/reactions/8234/?format=pcsv
