id	name	altname	hierarchy	taxrange	reaId	reaEc	keyRea	reaName	reaNr	ecNr	superpathway	status	spont
|PWY-7082|	ammonia oxidation IV (autotrophic ammonia oxidizers)	ammonia oxidation IV (autotrophic ammonia oxidizers)	|Super-Pathways|,|Energy-Metabolism|,|CHEMOAUTOTROPHIC-ENERGY-METABOLISM|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Noncarbon-Nutrients|,|NITROGEN-DEG|,|Ammonia-oxidation|	|TAX-914|,|TAX-1227|,|TAX-35798|	RXN-13572,AMONITRO-RXN,HAONITRO-RXN,RXN-21454	,1.14.99.39,1.7.2.6,		cytochrome c554;ammonia monooxygenase;hydroxylamine oxidoreductase;ubiquinol-cytochrome-c reductase	4	2	True	True	
|PWY-7084|	nitrifier denitrification	nitrifier denitrification,nitrous oxide biosynthesis,aerobic denitrification	|Super-Pathways|,|Denitrification|,|Degradation|,|Noncarbon-Nutrients|,|NITROGEN-DEG|,|Ammonia-oxidation|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Energy-Metabolism|,|Respiration|,|ANAEROBIC-RESPIRATION|	|TAX-2|	NITRIC-OXIDE-REDUCTASE-RXN,NITRITE-REDUCTASE-CYTOCHROME-RXN,RXN-12130,AMONITRO-RXN,HAONITRO-RXN,RXN-13570	1.7.2.5,1.7.2.1,1.7.2.4,1.14.99.39,1.7.2.6,1.7.2.6		nitric oxide reductase;nitrite reductase;RXN-12130;ammonia monooxygenase;hydroxylamine oxidoreductase;hydroxylamine oxidoreductase (nitric oxide-forming)	6	6	True	True	
|PWY-7085|	triethylamine degradation	triethylamine degradation	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|AMINE-DEG|	|TAX-2|	RXN-13590,RXN-13593,RXN-13591,RXN-13594,RXN-13592,ACETALD-DEHYDROG-RXN	1.14.13,4.1.2,1.14.13,4.1.2,1.14.13,1.2.1.10		triethylamine monooxygenase;triethylamine-N-oxide acetaldehyde-lyase;diethylamine monooxygenase;diethylamine-N-oxide acetaldehyde-lyase;ethylamine monooxygenase;ACETALD-DEHYDROG-RXN	6	6	False	True	
|PWY-7087|	2-methylisoborneol biosynthesis	2-methylisoborneol biosynthesis	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|SECONDARY-METABOLITE-BIOSYNTHESIS|,|Terpenoid-Biosynthesis|	|TAX-29|,|TAX-1117|,|TAX-201174|	RXN-12975,RXN-12976	2.1.1.255,4.2.3.118		geranyl diphosphate 2-C-methyltransferase;2-methylisoborneol synthase	2	2	False	True	
|PWY-7088|	taxiphyllin biosynthesis	taxiphyllin biosynthesis	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|SECONDARY-METABOLITE-BIOSYNTHESIS|,|N-CONTAINING-SECONDARY-CMPD-SYN|,|N-CONTAINING-GLUCOSIDE-SYN|,|CYANOGENIC-GLUCOSIDE-SYN|	|TAX-58024|	2.4.1.178-RXN,TYROSINE-N-MONOOXYGENASE-RXN,RXN-7748,RXN-7749,RXN-12240,RXN-13622,RXN-18144	2.4.1.178,1.14.14.36,1.14.14.36,1.14.14.36,,1.14.14,		UDPG: 4-hydroxymandelonitrile glucosyltransferase;tyrosine N-monooxygenase;tyrosine N-monooxygenase;N,N-dihydroxy-L-tyrosine carboxy-lyase;RXN-12240;RXN-13622;RXN-18144	7	5	False	True	
|PWY-7089|	taxiphyllin bioactivation	taxiphyllin bioactivation	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|SECONDARY-METABOLITE-DEGRADATION|,|N-CONTAINING-SECONDARY-CMPD-DEG|,|N-CONTAINING-GLUCOSIDE-DEG|,|CYANOGENIC-GLUCOSIDE-DEG|	|TAX-58024|	RXN-13600	4.1.2		taxiphyllin glucosidase	1	1	False	True	
|PWY-7090|	UDP-2,3-diacetamido-2,3-dideoxy-&alpha;-D-mannuronate biosynthesis	UDP-2,3-diacetamido-2,3-dideoxy-&alpha;-D-mannuronate biosynthesis	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Carbohydrates-Biosynthesis|,|CARBO-BIOSYNTHESIS|,|SUGAR-NUCLEOTIDES|,|UDP-Sugar-Biosynthesis|	|TAX-2|	1.1.1.136-RXN,5.1.3.23-RXN,RXN-13589,RXN-13596,RXN-13585	1.1.1.136,5.1.3.23,2.3.1.201,2.6.1.98,1.1.1.335		UDP-N-acetyl-alpha-D-glucosamine 6-dehydrogenase;UDP-2,3-diacetamido-2,3-dideoxyglucuronic acid 2-epimerase;UDP-2-acetamido-3-amino-2,3-dideoxy-glucuronate N-acetyltransferase;UDP-2-acetamido-2-deoxy-ribo-hexuluronate aminotransferase;UDP-N-acetyl-2-amino-2-deoxyglucuronate dehydrogenase	5	5	False	True	
|PWY-7091|	linustatin bioactivation	linustatin bioactivation	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|SECONDARY-METABOLITE-DEGRADATION|,|N-CONTAINING-SECONDARY-CMPD-DEG|,|N-CONTAINING-GLUCOSIDE-DEG|,|CYANOGENIC-GLUCOSIDE-DEG|	|TAX-58024|	RXN-13602,RXN-5341,ACETONE-CYANHYDRIN-LYASE-RXN,RXN-13646	3.2.1.21,3.2.1.21,4.1.2.46,3.2.1		linustatin beta-diglucosidase;linamarin beta-glycosidase;hydroxynitrilase;linustatin beta-diglucosidase	4	4	False	True	
|PWY-7092|	neolinustatin bioactivation	neolinustatin bioactivation	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|SECONDARY-METABOLITE-DEGRADATION|,|N-CONTAINING-SECONDARY-CMPD-DEG|,|N-CONTAINING-GLUCOSIDE-DEG|,|CYANOGENIC-GLUCOSIDE-DEG|	|TAX-58024|	RXN-13603,RXN-9674,RXN-11733	3.2.1.21,3.2.1.21,4.1.2.46		neolinustatin beta-diglucosidase;lotaustralin beta-glycosidase;(2R)-2-hydroxy-2-methylbutanenitrile lyase (cyanide forming)	3	3	False	True	
|PWY-7093|	vicianin bioactivation	vicianin bioactivation	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|SECONDARY-METABOLITE-DEGRADATION|,|N-CONTAINING-SECONDARY-CMPD-DEG|,|N-CONTAINING-GLUCOSIDE-DEG|,|CYANOGENIC-GLUCOSIDE-DEG|	|TAX-78536|	VICIANIN-BETA-GLUCOSIDASE-RXN,MANDELONITRILE-LYASE-RXN	3.2.1.119,4.1.2.10		vicianin hydrolase;(R)-mandelonitrile lyase	2	2	False	True	
|PWY-7094|	fatty acid salvage	fatty acid salvage,&beta;-oxidation degradation - de novo fatty acid biosynthesis shunt	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Lipid-Biosynthesis|,|Fatty-acid-biosynthesis|	|TAX-2|	RXN-13614,RXN-13616,RXN-13617,RXN-12490,RXN-13613,RXN-13615	6.2.1.3,4.2.1.17,2.3.1.16,1.1.1.35,2.3.1.207,1.3.8.7	RXN-13613	decanoate--CoA ligase;trans-delta2-decenoyl-CoA hydratase;acetyl-CoA C-octanoyltransferase;(S)-3-hydroxydecanoyl-CoA dehydrogenase;beta-ketodecanoyl-[acyl-carrier-protein] synthase;medium-chain acyl-CoA dehydrogenase	6	6	False	True	
|PWY-7095|	3,4-dihydroxymandelonitrile &beta;-D-glucose biosynthesis	3,4-dihydroxymandelonitrile &beta;-<i>D</i>-glucose biosynthesis	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|SECONDARY-METABOLITE-BIOSYNTHESIS|,|N-CONTAINING-SECONDARY-CMPD-SYN|,|N-CONTAINING-GLUCOSIDE-SYN|,|CYANOGENIC-GLUCOSIDE-SYN|	|TAX-58024|	RXN-13598	2.4.1.178		3,4-dihydroxymandelonitrile glucosyltransferase	1	1	False	True	
|PWY-7096|	triclosan resistance	triclosan resistance	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Detoxification|,|Antibiotic-Resistance|	|TAX-2|	RXN-17126	1.3.1.M3		enoyl-[acyl-carrier-protein] reductase (NADH)	1	1	False	True	
|PWY-7097|	vanillin and vanillate degradation I	vanillin and vanillate degradation I	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|AROMATIC-COMPOUNDS-DEGRADATION|,|Vanillin-Degradation|	|TAX-2|	RXN-2,1.2.1.67-RXN	2.1.1.341,1.2.1.67	RXN-2	vanillate O-demethylase;vanillin dehydrogenase	2	2	False	True	
|PWY-7098|	vanillin and vanillate degradation II	vanillin and vanillate degradation II	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|AROMATIC-COMPOUNDS-DEGRADATION|,|Vanillin-Degradation|	|TAX-2|	1.2.1.67-RXN,RXN-10891	1.2.1.67,1.14.13.82	RXN-10891	vanillin dehydrogenase;vanillate monooxygenase	2	2	False	True	
|PWY-7100|	spinosyn A biosynthesis	spinosyn A biosynthesis	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|SECONDARY-METABOLITE-BIOSYNTHESIS|,|Toxin-Biosynthesis|,|Insecticides-Biosynthesis|	|TAX-201174|	RXN-13625,RXN-13626,RXN-13627,RXN-13628,RXN-13629,RXN-13630,RXN-13631,RXN-13632,RXN-13633,RXN-13634	2.3.1,,,,,,,,,2.4.1	RXN-13629	spinosyn cyclic macrolactone synthase;spinosyn cyclic macrolactone flavin-dependent oxidase;15-oxo-spinosyn cyclic macrolactone dehydratase;spinosyn tricyclic macrolactone synthase;spinosyn rhamnosyltransferase;spinosyn rhamnosyl tetracyclic macrolactone synthase;spinosyn 2'-O-methyltransferase;spinosyn 3'-O-methyltransferase;spinosyn 4'-O-methyltransferase;spinosyn forosaminyltransferase	10	2	False	True	RXN-13628
|PWY-7101|	5-deoxystrigol biosynthesis	5-deoxystrigol biosynthesis	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|SECONDARY-METABOLITE-BIOSYNTHESIS|,|HORMONE-SYN|,|Plant-Hormone-Biosynthesis|	|TAX-33090|	RXN-13641,RXN-13642,RXN-13643,RXN-13644,RXN-13645	5.2.1.14,1.13.11.68,1.13.11.69,,		beta-carotene isomerase;9-cis-beta-carotene 9',10'-cleavage dioxygenase;9-cis-10'-apo-beta-carotenal cleavage dioxygenase;RXN-13644;RXN-13645	5	3	False	True	
|PWY-7102|	bisabolene biosynthesis (engineered)	bisabolene biosynthesis (engineered)	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|SECONDARY-METABOLITE-DEGRADATION|,|TERPENOID-DEG|,|Sesquiterpenoid-Degradation|	|TAX-2759|,|TAX-1224|	GPPSYN-RXN,IPPISOM-RXN,FPPSYN-RXN,RXN-8550,RXN-8549,RXN-8429	2.5.1.1,5.3.3.2,2.5.1.10,4.2.3.38,4.2.3.59,4.2.3.55		geranyl diphosphate synthase;isopentenyl-diphosphate delta-isomerase;farnesyl diphosphate synthase;(E)-alpha-bisabolene synthase;gamma-bisabolene synthase;(-)-beta-bisabolene synthase	6	6	False	True	
|PWY-7104|	dTDP-&beta;-L-megosamine biosynthesis	dTDP-&beta;-L-megosamine biosynthesis	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|Carbohydrates-Biosynthesis|,|CARBO-BIOSYNTHESIS|,|SUGAR-NUCLEOTIDES|,|dTDP-Sugar-Biosynthesis|	|TAX-2|	RXN-13659,RXN-13660,RXN-13667,RXN-12943,RXN-15233,DTDPGLUCOSEPP-RXN,DTDPGLUCDEHYDRAT-RXN,RXN-12404	5.1.3,1.1.1,2.1.1,4.2.1.159,2.6.1,2.7.7.24,4.2.1.46,4.2.1.159	RXN-13660	dTDP-3-N,N-dimethylamino-4-oxo-2,3,6-trideoxy-alpha-D-glucose 5-epimerase;dTDP-3-N,N-dimethylamino-4-oxo-2,3,6-trideoxy-alpha-L-glucose 4-ketoreductase;dTDP-3-amino-4-oxo-2,3,6-trideoxy-alpha-D-glucose methyltransferase;RXN-12943;dTDP-2,6-dideoxy-D-glycero-hex-2-enos-4-ulose transaminase;glucose-1-phosphate thymidylyltransferase;dTDP-glucose 4,6-dehydratase;dTDP-4-dehydro-6-deoxy-D-glucose 2,3-dehydratase	8	8	False	True	RXN-12943
|PWY-7105|	olivetol biosynthesis	olivetol biosynthesis,olivetol synthase by-products synthesis	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|SECONDARY-METABOLITE-BIOSYNTHESIS|,|TERPENOPHENOLICS-SYN|	|TAX-3482|	RXN-13662,RXN-13663,RXN-13664,RXN-13665,RXN-13666	2.3.1.206,2.3.1.206,4.4.1,4.4.1,4.4.1		olivetol synthase (triketide synthase);olivetol synthase (tetraketide synthase);triketide pyrone synthase;tetraketide pyrone synthase;olivetol synthase	5	5	False	True	
|PWY-7106|	erythromycin D biosynthesis	erythromycin D biosynthesis	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|SECONDARY-METABOLITE-BIOSYNTHESIS|,|Toxin-Biosynthesis|,|Antibiotic-Biosynthesis|,|Macrolides-Biosynthesis|	|TAX-2|	RXN-12918,RXN-12933,RXN-12808,ERYTHRONOLIDE-SYNTHASE-RXN	1.14.15.35,2.4.1.328,2.4.1.278,2.3.1.94		6-deoxyerythronolide B 6S-monooxygenase;dTDP-L-mycarosyl: erythronolide B mycarosyltransferase;3-L-mycarosyl erythronolide B desosaminyltransferase;6-deoxyerythronolide B synthase	4	4	False	True	
|PWY-7108|	erythromycin A biosynthesis	erythromycin A biosynthesis	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|SECONDARY-METABOLITE-BIOSYNTHESIS|,|Toxin-Biosynthesis|,|Antibiotic-Biosynthesis|,|Macrolides-Biosynthesis|	|TAX-2|	RXN-12923,RXN-12924,RXN-12925,RXN-12926	2.1.1.254,2.1.1.254,1.14.13.154,1.14.13.154		erythromycin C 3''-o-methyltransferase;erythromycin D 3''-o-methyltransferase;erythromycin D C-12 monooxygenase;erythromycin B 12 monooxygenase	4	4	False	True	
|PWY-7109|	megalomicin A biosynthesis	megalomicin A biosynthesis,megalomycin A biosynthesis	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|SECONDARY-METABOLITE-BIOSYNTHESIS|,|Toxin-Biosynthesis|,|Antibiotic-Biosynthesis|,|Macrolides-Biosynthesis|	|TAX-2|	RXN-12925,RXN-13661	1.14.13.154,2.4.1		erythromycin D C-12 hydroxylase;dTDP-L-megosamine:erythromycin C L-megosaminyltransferase	2	2	False	True	
|PWY-7110|	superpathway of megalomicin A biosynthesis	superpathway of megalomicin A biosynthesis	|Super-Pathways|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|SECONDARY-METABOLITE-BIOSYNTHESIS|,|Toxin-Biosynthesis|,|Antibiotic-Biosynthesis|,|Macrolides-Biosynthesis|	|TAX-2|	RXN-12925,RXN-13661,RXN-13659,RXN-13660,RXN-13667,RXN-12943,RXN-15233,DTDPGLUCOSEPP-RXN,DTDPGLUCDEHYDRAT-RXN,RXN-12404,RXN-12918,RXN-12933,RXN-12808,ERYTHRONOLIDE-SYNTHASE-RXN,RXN-12935,RXN-12940,RXN-12941,RXN-12942,DTDPGLUCOSEPP-RXN,DTDPGLUCDEHYDRAT-RXN,RXN-12404,2.6.1.33-RXN,RXN-12767,RXN-12768,RXN-12769,DTDPGLUCOSEPP-RXN,DTDPGLUCDEHYDRAT-RXN	1.14.13.154,2.4.1,5.1.3,1.1.1,2.1.1,4.2.1.159,2.6.1,2.7.7.24,4.2.1.46,4.2.1.159,1.14.15.35,2.4.1.328,2.4.1.278,2.3.1.94,1.1.1,1.17.1,2.1.1,5.1.3,2.7.7.24,4.2.1.46,4.2.1.159,2.6.1.33,2.1.1.234,2.6.1.106,4.3.1.30,2.7.7.24,4.2.1.46	RXN-13660,RXN-12935,RXN-12767	erythromycin D C-12 hydroxylase;dTDP-L-megosamine:erythromycin C L-megosaminyltransferase;dTDP-3-N,N-dimethylamino-4-oxo-2,3,6-trideoxy-alpha-D-glucose 5-epimerase;dTDP-3-N,N-dimethylamino-4-oxo-2,3,6-trideoxy-alpha-L-glucose 4-ketoreductase;dTDP-3-amino-4-oxo-2,3,6-trideoxy-alpha-D-glucose methyltransferase;RXN-12943;dTDP-2,6-dideoxy-D-glycero-hex-2-enos-4-ulose transaminase;glucose-1-phosphate thymidylyltransferase;dTDP-glucose 4,6-dehydratase;dTDP-4-dehydro-6-deoxy-D-glucose 2,3-dehydratase;6-deoxyerythronolide B 6S-monooxygenase;dTDP-L-mycarosyl: erythronolide B mycarosyltransferase;3-L-mycarosyl erythronolide B desosaminyltransferase;6-deoxyerythronolide B synthase;dTDP-4-dehydro-3-methyl-2,6-dideoxy-alpha-L-galactose 4-ketoreductase;dTDP-(2R,6S)-6-hydroxy-2-methyl-3-oxo-3,6-dihydro-2H-pyran-4-olate 3-ketoreductase (dTDP-4-dehydro-2,6-dideoxy-alpha-D-allose-forming);dTDP-4-dehydro-2,6-dideoxy-alpha-D-allose 3-C-methyltransferase;dTDP-4-dehydro-3-C-methyl-2,6-dideoxy-alpha-L-allose 5-epimerase;glucose-1-phosphate thymidylyltransferase;dTDP-glucose 4,6-dehydratase;dTDP-4-dehydro-6-deoxy-D-glucose 2,3-dehydratase;2.6.1.33-RXN;dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucopyranose N,N-dimethyltransferase;dTDP-3-dehydro-4,6-deoxy-alpha-D-glucose transaminase;RXN-12769;glucose-1-phosphate thymidylyltransferase;dTDP-glucose 4,6-dehydratase	27	27	True	True	RXN-12943
|PWY-7111|	pyruvate fermentation to isobutanol (engineered)	pyruvate fermentation to isobutanol (engineered),isobutanol biosynthesis,pyruvic acid fermentation to isobutanol (engineered)	|Pyruvate-Degradation|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Energy-Metabolism|,|Fermentation|,|Alcohol-Biosynthesis|	|TAX-2157|,|TAX-2759|,|TAX-2|	ACETOLACTSYN-RXN,ACETOLACTREDUCTOISOM-RXN,DIHYDROXYISOVALDEHYDRAT-RXN,RXN-7643,RXN-7657	2.2.1.6,1.1.1.86,4.2.1.9,4.1.1.72,1.1.1.1		acetolactate synthase;(2R)-2,3-dihydroxy-3-methylbutanoate:NADP+ oxidoreductase (isomerizing);2,3-dihydroxy-isovalerate dehydratase;3-methyl-2-oxobutanoate decarboxylase;isobutanol dehydrogenase	5	5	False	True	
|PWY-7112|	4-hydroxy-2-nonenal detoxification	4-hydroxy-2-nonenal detoxification,4HNE detoxification	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Detoxification|	|TAX-33208|	RXN-13675,RXN-13677,RXN-13678,RXN-13673	3.4.19.13,3.4.13.23,2.3.1.80,2.5.1.18		glutathioneS-conjugate gamma-glutamate hydrolase (gamma-glutamyltransferase 1);[Cys-Gly]-S-conjugate dipeptidase (cysteinylglycinase / cytosolic leucyl aminopeptidase);cysteine-S-4-hydroxy-2-nonenal N-acetyltransferase;glutathione-4-hydroxy-2-nonenal S-transferase	4	4	False	True	
|PWY-7113|	furcatin degradation	furcatin degradation,furcatin hydrolysis	|SECONDARY-METABOLITE-DEGRADATION|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|AROMATIC-COMPOUNDS-DEGRADATION|,|Phenolic-Compounds-Degradation|,|PHENYLPROPANOID-DERIVATIVE-DEG|	|TAX-58024|	RXN-13672	3.2.1.161		furcatin hydrolase	1	1	False	True	
|PWY-7114|	tea aroma glycosidic precursor bioactivation	tea aroma glycosidic precursor bioactivation	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Biosynthesis|,|SECONDARY-METABOLITE-BIOSYNTHESIS|,|Aroma-Compound-Biosynthesis|	|TAX-27065|	RXN-13691,RXN-13692,RXN-13693,RXN-13694,RXN-13695,RXN-13696,RXN-13701	3.2.1.149,3.2.1.149,3.2.1.149,3.2.1.149,3.2.1.149,3.2.1.149,3.2.1.149		geranyl beta-primeverosidase;linalyl beta-primeverosidase;benzyl alcohol beta-primeverosidase;2-phenylethyl beta-primeverosidase;eugenyl beta-primeverosidase;benzyl acuminosidase;linalyl vicianosidase	7	7	False	True	
|PWY-7115|	C4 photosynthetic carbon assimilation cycle, NAD-ME type	C4 photosynthetic carbon assimilation cycle, NAD-ME type,C4 photosynthesis, NAD-ME type	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Energy-Metabolism|,|Photosynthesis|	|TAX-33090|	PEPCARBOX-RXN,ASPAMINOTRANS-RXN,ALANINE-AMINOTRANSFERASE-RXN,PYRUVATEORTHOPHOSPHATE-DIKINASE-RXN,RXN-13697,RXN-13698,1.1.1.39-RXN,MALATE-DEH-RXN,RXN0-5224,TRANS-RXN-373,TRANS-RXN-399	4.1.1.31,2.6.1.1,2.6.1.2,2.7.9.1,2.6.1.1,2.6.1.2,1.1.1.38,1.1.1.37,4.2.1.1,,		phosphoenolpyruvate carboxylase;aspartate transaminase;alanine transaminase;PYRUVATEORTHOPHOSPHATE-DIKINASE-RXN;aspartate transaminase;alanine transaminase;malic enzyme (NAD);malate dehydrogenase (NAD);RXN0-5224;TRANS-RXN-373;L-alanine translocation	11	9	False	True	
|PWY-7117|	C4 photosynthetic carbon assimilation cycle, PEPCK type	C4 photosynthetic carbon assimilation cycle, PEPCK type,C4 photosynthesis, PEPCK type	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Energy-Metabolism|,|Photosynthesis|	|TAX-3398|,|TAX-4479|	PEPCARBOXYKIN-RXN,PEPCARBOX-RXN,RXN-13697,ASPAMINOTRANS-RXN,MALATE-DEHYDROGENASE-NADP+-RXN,RXN-13698,ALANINE-AMINOTRANSFERASE-RXN,PYRUVATEORTHOPHOSPHATE-DIKINASE-RXN,MALIC-NADP-RXN,RXN0-5224,TRANS-RXN-373,TRANS-RXN-374,TRANS-RXN-400,TRANS-RXN-399	4.1.1.49,4.1.1.31,2.6.1.1,2.6.1.1,1.1.1.82,2.6.1.2,2.6.1.2,2.7.9.1,1.1.1.40,4.2.1.1,,,,		phosphoenolpyruvate carboxykinase (ATP);phosphoenolpyruvate carboxylase;aspartate aminotransferase;aspartate aminotransferase;malate dehydrogenase (NADP);alanine transaminase;alanine transaminase;pyruvate, phosphate dikinase;malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+);beta-carbonic anhydrase;TRANS-RXN-373;TRANS-RXN-374;TRANS-RXN-400;L-alanine translocation	14	10	False	True	
|PWY-7118|	chitin deacetylation	chitin deacetylation	|Polymer-Degradation|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Carbohydrates-Degradation|,|POLYSACCHARIDES-DEG|,|Chitin-Degradation|	|TAX-33154|	CHITIN-DEACETYLASE-RXN,MALSYN-RXN,1.1.1.39-RXN,ACETATE--COA-LIGASE-RXN	3.5.1.41,2.3.3.9,1.1.1.38,6.2.1.1		chitin deacetylase;malate synthase;malate dehydrogenase;acetyl CoA synthetase	4	4	False	True	
|PWY-7119|	ceramide and sphingolipid recycling and degradation (yeast)	ceramide and sphingolipid recycling and degradation (yeast)	|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Degradation|,|Fatty-Acid-and-Lipid-Degradation|,|Sphingolipid-Recyc-Deg|	|TAX-4751|	SPHINGANINE-KINASE-RXN,SPHINGANINE-1-PHOSPHATE-ALDOLASE-RXN,DHS-PHOSPHATASE-RXN,RXN3O-458,RXN3O-504,RXN-13729,CERAMIDASE-YEAST-RXN,RXN-13733,RXN-13732,RXN-13731,RXN-13730,RXN-20649,RXN-20650,RXN-20651,RXN-16655,RXN-9623	2.7.1.91,4.1.2.27,3.1.3,2.7.1.91,3.1.3,4.1.2.27,3.5.1.23,3.5.1.23,3.1.4,3.1.4,3.1.4,1.2.1.3,1.14.18.12,6.2.1.3,1.2.1.3,6.2.1.3		sphinganine kinase;dihydrosphingosine phosphate lyase;dihydrosphingosine phosphatase;phytosphingosine kinase;sphingoid base phosphate phosphatase;phytosphingosine 1-phosphate aldolase;phytoceramidase;dihydroceramidase;mannosyl-diphosphoinositol-ceramide phospholipase;mannosyl-inositol-phospho-alpha hydroxyphytoceramide phospholipase;inositol-phospho-alpha hydroxyphytoceramide phospholipase;2-hydroxyhexadecanal dehydrogenase;2-hydroxyhexadecanoate dioxygenase;RXN-20651;hexadecanal dehydrogenase;RXN-9623	16	16	False	True	
|PWY-7120|	esterified suberin biosynthesis	esterified suberin biosynthesis	|Biosynthesis|,|Cell-Structure-Biosynthesis|,|PLANT-CELL-STRUCTURE|,|THINGS|,|FRAMES|,|Generalized-Reactions|,|Pathways|,|Metabolic-Clusters|	|TAX-58023|	RXN-10749	2.3.1.188		omega-hydroxypalmitate O-feruloyl transferase	1	1	False	True	
