MS ID	Old MS ID	External ID	Source
rxn02256|rxn02378|rxn11979|rxn17706	rxn02256|rxn02378|rxn11979	2.7.7.28	Enzyme Class
rxn02175|rxn32643	rxn02175	2.7.7.3	Enzyme Class
rxn01431|rxn17707|rxn32533|rxn32536	rxn01431	2.7.7.30	Enzyme Class
rxn05820|rxn15041|rxn19632	rxn05820	2.7.7.31	Enzyme Class
rxn01676|rxn32159|rxn32178	rxn01676	2.7.7.32	Enzyme Class
rxn00702	rxn00702|rxn01675	2.7.7.33	Enzyme Class
rxn00700|rxn32349|rxn32351|rxn32352|rxn32355	rxn00700	2.7.7.34	Enzyme Class
rxn00773|rxn15111|rxn33061	rxn00773|rxn14360	2.7.7.35	Enzyme Class
rxn06322|rxn12158|rxn17708	rxn06322|rxn12158	2.7.7.36	Enzyme Class
rxn02208|rxn06323|rxn11974|rxn17709|rxn24285|rxn24286|rxn37281	rxn02208|rxn06306|rxn06323|rxn11974	2.7.7.37	Enzyme Class
rxn02405	rxn02405	2.7.7.38	Enzyme Class
rxn00621	rxn00621	2.7.7.39	Enzyme Class
rxn00379|rxn03373|rxn23129|rxn27259|rxn33490|rxn34004	rxn00379|rxn03373|rxn09240	2.7.7.4	Enzyme Class
rxn02089	rxn02089	2.7.7.40	Enzyme Class
rxn05272|rxn06043|rxn08306|rxn08307|rxn08308|rxn08309|rxn08310|rxn08311|rxn08312|rxn10220|rxn10221|rxn10222|rxn10223|rxn10224|rxn10225|rxn10992|rxn19270|rxn19271|rxn19272|rxn19273|rxn19274|rxn19275|rxn26359|rxn26360|rxn27745|rxn27746|rxn33925|rxn33926|rxn33928|rxn33930|rxn36659|rxn36660|rxn36661|rxn36662|rxn36663|rxn36664|rxn36665|rxn36666|rxn36667|rxn38533	rxn05272|rxn06043|rxn08306|rxn08307|rxn08308|rxn08309|rxn08310|rxn08311|rxn08312|rxn09550|rxn10220|rxn10221|rxn10222|rxn10223|rxn10224|rxn10225|rxn10992	2.7.7.41	Enzyme Class
rxn06390|rxn19873	rxn06390	2.7.7.42	Enzyme Class
rxn00827|rxn01892|rxn02943|rxn15145|rxn15146|rxn19068|rxn25964|rxn25965	rxn00827|rxn01892|rxn02943	2.7.7.43	Enzyme Class
rxn01005	rxn01005|rxn01006	2.7.7.44	Enzyme Class
rxn00009|rxn33150|rxn33152	rxn00009	2.7.7.45	Enzyme Class
rxn01756|rxn15917|rxn17710	rxn01756	2.7.7.46	Enzyme Class
rxn01594	rxn01594	2.7.7.47	Enzyme Class
rxn05840|rxn05846|rxn05847|rxn05848|rxn05849|rxn19633	rxn05840|rxn05849	2.7.7.48	Enzyme Class
rxn05820|rxn15041	rxn05820	2.7.7.49	Enzyme Class
rxn00380|rxn27260	rxn00380	2.7.7.5	Enzyme Class
rxn06499|rxn20213|rxn38172	rxn06499	2.7.7.50	Enzyme Class
rxn01185	rxn01185	2.7.7.51	Enzyme Class
rxn05848	rxn05848	2.7.7.52	Enzyme Class
rxn00096|rxn01184	rxn00096|rxn01184|rxn09564|rxn09565	2.7.7.53	Enzyme Class
rxn00486	rxn00486	2.7.7.54	Enzyme Class
rxn00721	rxn00721	2.7.7.55	Enzyme Class
rxn26404|rxn26405	rxn07227	2.7.7.56	Enzyme Class
rxn02421|rxn33595	rxn02421	2.7.7.57	Enzyme Class
rxn01093|rxn19466	rxn01093	2.7.7.58	Enzyme Class
rxn06776|rxn27431|rxn28794	rxn06776	2.7.7.59	Enzyme Class
rxn05840|rxn05846|rxn05847|rxn05848|rxn05849|rxn27834|rxn27835|rxn38089	rxn05840|rxn05846|rxn05847|rxn05848|rxn05849	2.7.7.6	Enzyme Class
rxn03907|rxn27529|rxn31708|rxn34018	rxn03907	2.7.7.60	Enzyme Class
rxn17711		2.7.7.61	Enzyme Class
rxn03537	rxn03537	2.7.7.62	Enzyme Class
rxn07584|rxn07585|rxn15699|rxn23337|rxn25056|rxn25981	rxn07584|rxn07585	2.7.7.63	Enzyme Class
rxn06306|rxn14361|rxn17712|rxn17713|rxn35667|rxn35668|rxn35669|rxn35670	rxn14361	2.7.7.64	Enzyme Class
rxn07846|rxn26310		2.7.7.65	Enzyme Class
rxn25372		2.7.7.66	Enzyme Class
rxn14345|rxn25970	rxn14345	2.7.7.67	Enzyme Class
rxn16234|rxn24596		2.7.7.68	Enzyme Class
rxn07493|rxn27009		2.7.7.69	Enzyme Class
rxn05816|rxn05817|rxn05818|rxn05819|rxn05820|rxn15041|rxn27833	rxn05816|rxn05817|rxn05818|rxn05819|rxn05820	2.7.7.7	Enzyme Class
rxn03916		2.7.7.70	Enzyme Class
rxn16614		2.7.7.71	Enzyme Class
rxn16219|rxn16220|rxn16221|rxn16223|rxn27388		2.7.7.72	Enzyme Class
rxn07291|rxn07294|rxn25839		2.7.7.73	Enzyme Class
rxn16512		2.7.7.74	Enzyme Class
rxn16574		2.7.7.75	Enzyme Class
rxn26361		2.7.7.76	Enzyme Class
rxn26021		2.7.7.77	Enzyme Class
rxn16598		2.7.7.78	Enzyme Class
rxn22954|rxn22955|rxn22956		2.7.7.79	Enzyme Class
rxn05842|rxn05843|rxn05844|rxn05845|rxn07227|rxn17714|rxn27530	rxn05842|rxn05843|rxn05844|rxn05845|rxn07227	2.7.7.8	Enzyme Class
rxn21729		2.7.7.80	Enzyme Class
rxn16684		2.7.7.81	Enzyme Class
rxn00213|rxn19777|rxn27878|rxn33895|rxn33932|rxn38116|rxn38117	rxn00213	2.7.7.9	Enzyme Class
rxn01092|rxn03369|rxn06023|rxn06081|rxn07267|rxn10307|rxn10308|rxn10309|rxn10310|rxn10311|rxn10312|rxn10313|rxn10314|rxn10315|rxn14003|rxn19256|rxn19257|rxn19258|rxn20991|rxn20992|rxn21322|rxn23517|rxn23518|rxn26756|rxn26773|rxn27283|rxn27285|rxn32652|rxn33282	rxn01092|rxn03369|rxn06081|rxn07267|rxn07476|rxn08226|rxn08227|rxn08228|rxn08229|rxn08230|rxn08231|rxn08232|rxn10307|rxn10308|rxn10309|rxn10310|rxn10311|rxn10312|rxn10313|rxn10314|rxn10315	2.7.8.-	Enzyme Class
rxn06092|rxn06811|rxn07100|rxn07261|rxn10077|rxn10980|rxn19681|rxn32862|rxn36716|rxn38095	rxn06092|rxn06811|rxn07100|rxn07261|rxn09549|rxn10077|rxn10980	2.7.8.1	Enzyme Class
rxn01414	rxn01414	2.7.8.10	Enzyme Class
rxn06046|rxn17715|rxn17716|rxn17717|rxn33928|rxn35671|rxn35672|rxn35673|rxn37949	rxn06046|rxn09536	2.7.8.11	Enzyme Class
rxn06566|rxn10192|rxn10289|rxn10290|rxn10291|rxn10292|rxn10293|rxn10294|rxn10295|rxn10296|rxn10297	rxn06566|rxn10192|rxn10289|rxn10290|rxn10291|rxn10292|rxn10293|rxn10294|rxn10295|rxn10296|rxn10297	2.7.8.12	Enzyme Class
rxn03903|rxn03904|rxn20546|rxn21658|rxn25274|rxn25275|rxn38258|rxn38328|rxn38466	rxn03902|rxn03903|rxn03904	2.7.8.13	Enzyme Class
rxn06583	rxn06583	2.7.8.14	Enzyme Class
rxn05916|rxn07002|rxn17718|rxn17719|rxn37950	rxn05916|rxn07002	2.7.8.15	Enzyme Class
rxn06640|rxn17720	rxn06640	2.7.8.17	Enzyme Class
rxn00357	rxn00357	2.7.8.18	Enzyme Class
rxn02918|rxn17721	rxn02918	2.7.8.19	Enzyme Class
rxn05971|rxn06652|rxn06812|rxn07266|rxn24114|rxn24115|rxn33407|rxn37255|rxn37256|rxn38391	rxn05971|rxn06652|rxn06812|rxn07266|rxn09552	2.7.8.2	Enzyme Class
rxn06715|rxn06850|rxn20524|rxn20525	rxn06715|rxn06850	2.7.8.20	Enzyme Class
rxn06314|rxn17722	rxn06314	2.7.8.22	Enzyme Class
rxn03501|rxn14022|rxn14060	rxn03501|rxn14022|rxn14060	2.7.8.23	Enzyme Class
rxn06971|rxn17723	rxn06971	2.7.8.24	Enzyme Class
rxn09320		2.7.8.25	Enzyme Class
rxn03538|rxn19319|rxn19320|rxn19321|rxn19322	rxn03538	2.7.8.26	Enzyme Class
rxn14381|rxn17724	rxn14381	2.7.8.27	Enzyme Class
rxn16235		2.7.8.28	Enzyme Class
rxn07254|rxn23676|rxn23677|rxn23678|rxn23679|rxn23680|rxn23681|rxn23682|rxn23683|rxn23684|rxn23685|rxn23686|rxn23687|rxn23688|rxn23689|rxn23690|rxn23691|rxn23692|rxn23694|rxn23695|rxn23696|rxn23697|rxn23698|rxn23699|rxn37192|rxn37193|rxn37194|rxn37195|rxn37196|rxn37197|rxn37198|rxn37199|rxn37200|rxn37201|rxn37202|rxn37203|rxn37204|rxn37205|rxn37206|rxn37207|rxn37208|rxn37209|rxn37210|rxn37211|rxn37212|rxn37213|rxn37214|rxn37215|rxn37216		2.7.8.29	Enzyme Class
rxn01381|rxn19283	rxn01381	2.7.8.3	Enzyme Class
rxn07476|rxn26064		2.7.8.30	Enzyme Class
rxn16485|rxn22138|rxn37093		2.7.8.31	Enzyme Class
rxn16486		2.7.8.32	Enzyme Class
rxn08040|rxn19774		2.7.8.33	Enzyme Class
rxn16513		2.7.8.34	Enzyme Class
rxn01865	rxn01865	2.7.8.4	Enzyme Class
rxn06045|rxn09108|rxn09109|rxn09110|rxn09111|rxn09112|rxn09113|rxn09114|rxn10259|rxn10260|rxn10261|rxn10262|rxn10263|rxn10264|rxn10949|rxn20547|rxn20551|rxn20553|rxn20555|rxn20557|rxn20559|rxn20563|rxn20565|rxn28070|rxn28072|rxn28975|rxn28976|rxn30221|rxn33925|rxn33926|rxn36951|rxn36952|rxn36953|rxn36954|rxn36955|rxn36956|rxn36957|rxn38259	rxn06045|rxn09108|rxn09109|rxn09110|rxn09111|rxn09112|rxn09113|rxn09114|rxn09553|rxn10259|rxn10260|rxn10261|rxn10262|rxn10263|rxn10264|rxn10949	2.7.8.5	Enzyme Class
rxn01119	rxn01119	2.7.8.6	Enzyme Class
rxn06023|rxn29984	rxn06023	2.7.8.7	Enzyme Class
rxn06044|rxn09205|rxn09206|rxn09207|rxn09208|rxn09209|rxn09210|rxn09211|rxn10111|rxn10226|rxn10227|rxn10228|rxn10229|rxn10230|rxn10231|rxn11002|rxn20569|rxn20570|rxn33930|rxn37004|rxn37005|rxn37006|rxn37007	rxn05281|rxn06044|rxn09205|rxn09206|rxn09207|rxn09208|rxn09209|rxn09210|rxn09211|rxn10111|rxn10226|rxn10227|rxn10228|rxn10229|rxn10230|rxn10231|rxn11002	2.7.8.8	Enzyme Class
rxn06533|rxn11581	rxn06533|rxn11581	2.7.8.9	Enzyme Class
rxn06946|rxn12009|rxn31707	rxn12009	2.7.9.-	Enzyme Class
rxn00151|rxn20655|rxn33871|rxn33872	rxn00151	2.7.9.1	Enzyme Class
rxn00147|rxn33266	rxn00147	2.7.9.2	Enzyme Class
rxn02569|rxn17725|rxn27531	rxn02569	2.7.9.3	Enzyme Class
rxn17726|rxn17727|rxn22520|rxn22521|rxn22524|rxn22525		2.7.9.4	Enzyme Class
rxn17728|rxn17729|rxn22522|rxn22523|rxn22526|rxn22527		2.7.9.5	Enzyme Class
rxn06645|rxn17730	rxn06645	2.7.99.1	Enzyme Class
rxn26095|rxn26377|rxn26395		2.8.1.-	Enzyme Class
rxn01416|rxn27322|rxn27323|rxn29010|rxn32295	rxn01416	2.8.1.1	Enzyme Class
rxn27289		2.8.1.10	Enzyme Class
rxn22934		2.8.1.11	Enzyme Class
rxn24830		2.8.1.12	Enzyme Class
rxn02229|rxn02230|rxn03524|rxn32855|rxn32857	rxn02229|rxn02230|rxn03524	2.8.1.2	Enzyme Class
rxn06060|rxn24684|rxn24685	rxn06060	2.8.1.3	Enzyme Class
rxn06532|rxn14132|rxn27391	rxn06532|rxn14132	2.8.1.4	Enzyme Class
rxn06309|rxn06846|rxn11645	rxn06309|rxn06846|rxn11645	2.8.1.5	Enzyme Class
rxn05927|rxn08180|rxn14045|rxn17731|rxn17732|rxn28314|rxn28315|rxn28316|rxn28317|rxn32031|rxn32660|rxn37951	rxn00796|rxn05927|rxn08180|rxn09531|rxn14045	2.8.1.6	Enzyme Class
rxn05927		2.8.1.6-	Enzyme Class
rxn07292|rxn23023|rxn25837|rxn26037|rxn28193|rxn28649|rxn31336|rxn38508	rxn07292	2.8.1.7	Enzyme Class
rxn07581|rxn07582|rxn14033|rxn26483|rxn27532|rxn31346|rxn31347	rxn07581|rxn07582|rxn14033	2.8.1.8	Enzyme Class
rxn24844		2.8.1.9	Enzyme Class
rxn11704|rxn14025|rxn14133|rxn14281|rxn14362|rxn16043|rxn20924|rxn20926|rxn21943|rxn21944|rxn21945|rxn21946|rxn21947|rxn21948|rxn21949|rxn21950|rxn21951|rxn21952|rxn27056|rxn27057|rxn27058|rxn27059|rxn32348	rxn01759|rxn11704|rxn14025|rxn14133|rxn14281|rxn14362	2.8.2.-	Enzyme Class
rxn05946|rxn19194|rxn20973|rxn20974|rxn21113|rxn21118|rxn21359|rxn21360|rxn27002	rxn05946	2.8.2.1	Enzyme Class
rxn02249	rxn02249	2.8.2.10	Enzyme Class
rxn06558|rxn06854|rxn19751	rxn06411|rxn06558|rxn06854	2.8.2.11	Enzyme Class
rxn02628	rxn02628	2.8.2.13	Enzyme Class
rxn02801|rxn05042|rxn14026|rxn14214|rxn16281	rxn02801|rxn05042|rxn14026|rxn14214	2.8.2.14	Enzyme Class
rxn00385|rxn00386|rxn00387|rxn01690|rxn02773	rxn00385|rxn00386|rxn00387|rxn01690|rxn02773	2.8.2.15	Enzyme Class
rxn05944|rxn27316	rxn05944	2.8.2.16	Enzyme Class
rxn06115|rxn19306|rxn19307	rxn06115	2.8.2.17	Enzyme Class
rxn02037	rxn02037	2.8.2.18	Enzyme Class
rxn06753|rxn17733	rxn06753	2.8.2.19	Enzyme Class
rxn02445|rxn05877|rxn14026|rxn14214|rxn19109	rxn02445|rxn05877|rxn14026|rxn14214	2.8.2.2	Enzyme Class
rxn06183|rxn20624|rxn20625	rxn06183	2.8.2.20	Enzyme Class
rxn06411|rxn19960	rxn06411	2.8.2.21	Enzyme Class
	rxn14154	2.8.2.22	Enzyme Class
rxn06572|rxn06975|rxn17735	rxn06572|rxn06975	2.8.2.23	Enzyme Class
rxn02300	rxn02300	2.8.2.24	Enzyme Class
rxn01558|rxn33019|rxn38845	rxn01558	2.8.2.25	Enzyme Class
rxn01907|rxn31746	rxn01907	2.8.2.26	Enzyme Class
rxn01908	rxn01908	2.8.2.27	Enzyme Class
rxn02354|rxn04624|rxn32554	rxn02354|rxn04624	2.8.2.28	Enzyme Class
rxn06975|rxn17734	rxn06975	2.8.2.29	Enzyme Class
rxn01357|rxn06249|rxn19197	rxn01357|rxn06249	2.8.2.3	Enzyme Class
rxn06975|rxn17736|rxn17737	rxn06975	2.8.2.30	Enzyme Class
rxn07604	rxn07604	2.8.2.31	Enzyme Class
rxn07605	rxn07605	2.8.2.32	Enzyme Class
rxn06115|rxn07228|rxn24528|rxn24529|rxn24530|rxn24531	rxn06115|rxn07228	2.8.2.33	Enzyme Class
rxn05043	rxn05043	2.8.2.34	Enzyme Class
rxn21939		2.8.2.35	Enzyme Class
rxn01690	rxn01690	2.8.2.4	Enzyme Class
rxn06114|rxn19304|rxn19305	rxn06114	2.8.2.5	Enzyme Class
rxn00755	rxn00755	2.8.2.6	Enzyme Class
rxn03088	rxn03088	2.8.2.7	Enzyme Class
rxn06101|rxn14032|rxn19888|rxn19889	rxn06101|rxn14032	2.8.2.8	Enzyme Class
rxn02941	rxn02941	2.8.2.9	Enzyme Class
rxn00286|rxn00990|rxn01056|rxn03641|rxn04713|rxn07623|rxn07671|rxn07886|rxn08254|rxn09174|rxn14349|rxn16143|rxn20020|rxn32233|rxn33440	rxn04713|rxn07671|rxn07886|rxn14349	2.8.3.-	Enzyme Class
rxn00677|rxn01056|rxn03798	rxn00677|rxn01056|rxn03798	2.8.3.1	Enzyme Class
rxn00972|rxn19317	rxn00972	2.8.3.10	Enzyme Class
rxn02120|rxn02257	rxn02120|rxn02257	2.8.3.11	Enzyme Class
rxn02740|rxn02810|rxn03799|rxn15438|rxn15439	rxn02740|rxn02810|rxn03799	2.8.3.12	Enzyme Class
rxn01503	rxn01503	2.8.3.13	Enzyme Class
rxn02848	rxn02848	2.8.3.14	Enzyme Class
rxn03868	rxn03868	2.8.3.15	Enzyme Class
rxn05044	rxn05044	2.8.3.16	Enzyme Class
rxn07603|rxn17738	rxn07603	2.8.3.17	Enzyme Class
rxn01136	rxn01136	2.8.3.2	Enzyme Class
rxn00534	rxn00534	2.8.3.3	Enzyme Class
rxn00290|rxn06039|rxn17769	rxn00290|rxn06039	2.8.3.5	Enzyme Class
rxn02143|rxn20844	rxn02143	2.8.3.6	Enzyme Class
rxn01734|rxn02121|rxn02258	rxn01734|rxn02121|rxn02258	2.8.3.7	Enzyme Class
rxn00875|rxn00990|rxn05833|rxn07623|rxn08733|rxn19023	rxn00875|rxn00990|rxn05833|rxn07623|rxn08733	2.8.3.8	Enzyme Class
rxn00994	rxn00994	2.8.3.9	Enzyme Class
rxn03127	rxn03127	2.8.4.1	Enzyme Class
rxn21471		2.8.4.2	Enzyme Class
	rxn11752	2.9.1.-	Enzyme Class
rxn06765|rxn09244|rxn17739	rxn06765|rxn09244	2.9.1.1	Enzyme Class
rxn11752|rxn20824		2.9.1.2	Enzyme Class
	rxn05488	2.A.1.13	Enzyme Class
	rxn05574|rxn05673	2.A.1.14	Enzyme Class
	rxn05211|rxn05493|rxn05579	2.A.1.6	Enzyme Class
	rxn05514	2.A.19	Enzyme Class
	rxn05312|rxn05634	2.A.20	Enzyme Class
rxn05510	rxn05510	2.A.28	Enzyme Class
	rxn05301|rxn05306|rxn05494|rxn05565|rxn05572|rxn05582|rxn05649|rxn05663	2.A.3.1	Enzyme Class
	rxn05551	2.A.3.5	Enzyme Class
	rxn05595|rxn05596	2.A.37	Enzyme Class
	rxn05197|rxn05202	2.A.40	Enzyme Class
	rxn05307	2.A.42	Enzyme Class
rxn05526	rxn05526	2.A.51	Enzyme Class
	rxn05651	2.A.53	Enzyme Class
	rxn05618	2.A.55	Enzyme Class
	rxn05561|rxn05605|rxn05654	2.A.56	Enzyme Class
	rxn05313	2.A.58	Enzyme Class
rxn05498	rxn05498	2.A.59	Enzyme Class
rxn06949|rxn23851	rxn11777	3.-.-.-	Enzyme Class
rxn26023		3.1.-	Enzyme Class
rxn23835|rxn23836|rxn23837	rxn03919	3.1.-.-	Enzyme Class
rxn01702|rxn02663|rxn03720|rxn04560|rxn07492|rxn07495|rxn15906|rxn15970|rxn16088|rxn16687|rxn21151|rxn21941|rxn21942|rxn22381|rxn22685|rxn22901|rxn22902|rxn22905|rxn22906|rxn22974|rxn22975|rxn23405|rxn23628|rxn23665|rxn23711|rxn24904|rxn27988|rxn27989|rxn27990|rxn27991|rxn32661	rxn03720|rxn04560|rxn06858|rxn07492|rxn07495	3.1.1.-	Enzyme Class
rxn01702|rxn04559|rxn05878|rxn11748|rxn11783|rxn11786|rxn11828|rxn12023|rxn12028|rxn12030|rxn12033|rxn19254|rxn20776|rxn21076|rxn21107|rxn22711|rxn22712|rxn23012|rxn27089|rxn32527|rxn33413|rxn38056|rxn38057|rxn38058|rxn38305|rxn38306|rxn38307|rxn38308|rxn38704|rxn38705	rxn04559|rxn05878|rxn11748|rxn11783|rxn11786|rxn12023|rxn12028|rxn12030|rxn12033	3.1.1.1	Enzyme Class
rxn02542	rxn02542	3.1.1.10	Enzyme Class
rxn06158|rxn07089|rxn15321|rxn20505|rxn23769|rxn38245|rxn38246|rxn38247|rxn38365|rxn38366|rxn38367	rxn06158|rxn07089	3.1.1.11	Enzyme Class
rxn01066|rxn06099|rxn15303|rxn27219	rxn01066|rxn06099	3.1.1.13	Enzyme Class
rxn03895|rxn15938|rxn19302|rxn23102|rxn23103|rxn24415|rxn24852|rxn24853|rxn27764|rxn31782	rxn03895	3.1.1.14	Enzyme Class
rxn01830	rxn01830	3.1.1.15	Enzyme Class
rxn01107|rxn01829|rxn02100|rxn02663|rxn03275|rxn32924	rxn01107|rxn01829|rxn02100|rxn02663|rxn03275	3.1.1.17	Enzyme Class
rxn01081|rxn01082|rxn15214|rxn15215|rxn27435	rxn01081|rxn01082	3.1.1.19	Enzyme Class
rxn00924|rxn04702|rxn19201	rxn00924|rxn04702	3.1.1.2	Enzyme Class
rxn00040	rxn00040	3.1.1.20	Enzyme Class
	rxn01702	3.1.1.21	Enzyme Class
rxn00038	rxn00038	3.1.1.22	Enzyme Class
rxn00983|rxn00984|rxn17774	rxn00983|rxn00984	3.1.1.23	Enzyme Class
rxn02144|rxn16088	rxn02144	3.1.1.24	Enzyme Class
rxn02100|rxn02174|rxn06461|rxn17380	rxn02100|rxn02174|rxn06461	3.1.1.25	Enzyme Class
rxn06387|rxn15470|rxn19744|rxn27868	rxn06387	3.1.1.26	Enzyme Class
rxn02145	rxn02145	3.1.1.27	Enzyme Class
rxn06062|rxn19055	rxn06062	3.1.1.28	Enzyme Class
rxn06624|rxn19162|rxn22923|rxn27707|rxn31678	rxn06624	3.1.1.29	Enzyme Class
rxn05990|rxn06217|rxn06218|rxn15315|rxn15536|rxn20048|rxn23016|rxn27384|rxn29925|rxn37572|rxn37573|rxn37574|rxn37646|rxn38354|rxn38813	rxn05990|rxn06217|rxn06218	3.1.1.3	Enzyme Class
rxn01959	rxn01959	3.1.1.30	Enzyme Class
rxn01476|rxn19017|rxn19018	rxn01476	3.1.1.31	Enzyme Class
rxn05966|rxn06089|rxn06562|rxn07650|rxn09123|rxn09124|rxn09125|rxn09126|rxn09127|rxn09128|rxn09129|rxn09130|rxn09131|rxn09132|rxn09133|rxn09134|rxn09135|rxn09136|rxn09137|rxn09138|rxn09139|rxn09140|rxn09141|rxn09142|rxn09143|rxn15170|rxn20584|rxn20585|rxn20586|rxn20587|rxn26466|rxn26467|rxn26468|rxn37818|rxn38261	rxn05966|rxn06089|rxn06562|rxn07650|rxn09123|rxn09124|rxn09125|rxn09126|rxn09127|rxn09128|rxn09129|rxn09130|rxn09131|rxn09132|rxn09133|rxn09134|rxn09135|rxn09136|rxn09137|rxn09138|rxn09139|rxn09140|rxn09141|rxn09142|rxn09143	3.1.1.32	Enzyme Class
rxn00235|rxn15036|rxn15037	rxn00235	3.1.1.33	Enzyme Class
rxn05987|rxn05990|rxn20047	rxn05987|rxn05990	3.1.1.34	Enzyme Class
rxn02621|rxn33435|rxn33443	rxn02621	3.1.1.35	Enzyme Class
rxn02588|rxn11989|rxn13948	rxn02588|rxn11989|rxn13948	3.1.1.36	Enzyme Class
rxn02603	rxn02603	3.1.1.37	Enzyme Class
rxn02630	rxn02630	3.1.1.38	Enzyme Class
rxn06462	rxn06462	3.1.1.39	Enzyme Class
rxn05965|rxn05967|rxn06088|rxn06312|rxn07180|rxn07256|rxn07264|rxn07649|rxn09144|rxn09145|rxn09146|rxn09147|rxn09148|rxn09149|rxn09150|rxn09151|rxn09152|rxn09153|rxn09154|rxn09155|rxn09156|rxn09157|rxn09158|rxn09159|rxn09160|rxn09161|rxn09162|rxn09163|rxn09164|rxn11977|rxn13951|rxn15169|rxn20588|rxn20589|rxn23708|rxn23709|rxn26450|rxn26451|rxn26452|rxn28077|rxn28257|rxn37693|rxn37817|rxn38262|rxn38357|rxn38358	rxn01983|rxn05965|rxn05967|rxn06088|rxn06312|rxn07180|rxn07256|rxn07264|rxn07649|rxn09144|rxn09145|rxn09146|rxn09147|rxn09148|rxn09149|rxn09150|rxn09151|rxn09152|rxn09153|rxn09154|rxn09155|rxn09156|rxn09157|rxn09158|rxn09159|rxn09160|rxn09161|rxn09162|rxn09163|rxn09164|rxn11977|rxn13951	3.1.1.4	Enzyme Class
rxn00041	rxn00041	3.1.1.40	Enzyme Class
rxn02196	rxn02196	3.1.1.41	Enzyme Class
rxn02149|rxn19301	rxn02149	3.1.1.42	Enzyme Class
rxn06615|rxn19145	rxn06615	3.1.1.43	Enzyme Class
rxn00845	rxn00845	3.1.1.44	Enzyme Class
rxn02747|rxn03800|rxn03801|rxn04650|rxn04653|rxn07908|rxn07909|rxn15998|rxn16082|rxn16084|rxn31706|rxn31716|rxn38059|rxn38509	rxn02747|rxn03800|rxn03801|rxn04650|rxn04653|rxn07908|rxn07909	3.1.1.45	Enzyme Class
rxn06488	rxn06488	3.1.1.46	Enzyme Class
rxn03077|rxn17775|rxn27549	rxn03077	3.1.1.47	Enzyme Class
rxn06573|rxn19741	rxn06573	3.1.1.48	Enzyme Class
rxn01714	rxn01714	3.1.1.49	Enzyme Class
rxn01982|rxn01983|rxn02450|rxn03102|rxn05962|rxn06375|rxn08796|rxn08797|rxn08798|rxn08799|rxn08800|rxn08801|rxn08802|rxn08803|rxn08804|rxn08805|rxn08806|rxn08807|rxn08808|rxn08809|rxn08810|rxn08811|rxn08812|rxn08813|rxn08814|rxn08815|rxn08816|rxn08817|rxn08818|rxn08819|rxn08820|rxn08821|rxn08822|rxn08823|rxn08838|rxn08839|rxn08840|rxn08841|rxn08842|rxn08843|rxn08844|rxn08845|rxn08846|rxn08847|rxn08848|rxn08849|rxn08850|rxn08851|rxn15365|rxn15666|rxn20063|rxn20064|rxn27974|rxn36755|rxn36756|rxn38170	rxn01982|rxn01983|rxn02450|rxn03102|rxn05962|rxn06375|rxn08796|rxn08797|rxn08798|rxn08799|rxn08800|rxn08801|rxn08802|rxn08803|rxn08804|rxn08805|rxn08806|rxn08807|rxn08808|rxn08809|rxn08810|rxn08811|rxn08812|rxn08813|rxn08814|rxn08815|rxn08816|rxn08817|rxn08818|rxn08819|rxn08820|rxn08821|rxn08822|rxn08823|rxn08838|rxn08839|rxn08840|rxn08841|rxn08842|rxn08843|rxn08844|rxn08845|rxn08846|rxn08847|rxn08848|rxn08849|rxn08850|rxn08851	3.1.1.5	Enzyme Class
rxn06085|rxn27444	rxn06085	3.1.1.50	Enzyme Class
rxn02879	rxn02879	3.1.1.51	Enzyme Class
rxn06364|rxn20582	rxn06364	3.1.1.52	Enzyme Class
rxn01321|rxn14320|rxn14365|rxn15264|rxn15265|rxn15759|rxn15760|rxn15761|rxn15762|rxn23446|rxn23447|rxn27203	rxn01321|rxn14320|rxn14365	3.1.1.53	Enzyme Class
rxn03098	rxn03098	3.1.1.54	Enzyme Class
rxn02108	rxn02108	3.1.1.55	Enzyme Class
rxn02892	rxn02892	3.1.1.56	Enzyme Class
rxn02980|rxn23791	rxn02980	3.1.1.57	Enzyme Class
rxn06603|rxn17776	rxn06603	3.1.1.58	Enzyme Class
rxn03160|rxn11535|rxn11536	rxn03160|rxn11535|rxn11536	3.1.1.59	Enzyme Class
rxn05876|rxn19032|rxn19483|rxn19484	rxn05876	3.1.1.6	Enzyme Class
rxn02932	rxn02932	3.1.1.60	Enzyme Class
rxn06196|rxn20185	rxn06196	3.1.1.61	Enzyme Class
rxn02184|rxn23005	rxn02184	3.1.1.63	Enzyme Class
rxn11898|rxn22992	rxn01702	3.1.1.64	Enzyme Class
rxn02675	rxn02675	3.1.1.65	Enzyme Class
rxn03119	rxn03119	3.1.1.66	Enzyme Class
rxn06215|rxn19695	rxn06215	3.1.1.67	Enzyme Class
rxn01751|rxn01752|rxn27447	rxn01751|rxn01752	3.1.1.68	Enzyme Class
rxn00754	rxn00754	3.1.1.7	Enzyme Class
rxn02579	rxn02579	3.1.1.70	Enzyme Class
rxn06567	rxn06567	3.1.1.71	Enzyme Class
rxn17778		3.1.1.72	Enzyme Class
rxn07229|rxn17779	rxn07229	3.1.1.73	Enzyme Class
rxn06970|rxn17780	rxn06970	3.1.1.74	Enzyme Class
rxn06858|rxn06974|rxn17781	rxn06858|rxn06974	3.1.1.75	Enzyme Class
rxn06973|rxn17782	rxn06973	3.1.1.76	Enzyme Class
