tr	exid	exmet	name	rea	mets	transporter	type	tc
rxn18534	EX_cpd00002_e0	cpd00002[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23874_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23874_c0	6	atp	3.Primary active transporters	
rxn18534	EX_cpd00008_e0	cpd00008[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23874_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23874_c0	6	atp	3.Primary active transporters	
rxn18534	EX_cpd00009_e0	cpd00009[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23874_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23874_c0	6	atp	3.Primary active transporters	
rxn18534	EX_cpd00067_e0	cpd00067[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23874_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23874_c0	6	atp	3.Primary active transporters	
rxn18534	EX_cpd23874_e0	cpd23874[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23874_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23874_c0	6	atp	3.Primary active transporters	
rxn18535	EX_cpd00001_e0	cpd00001[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23875_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23875_c0	6	atp	3.Primary active transporters	
rxn18535	EX_cpd00002_e0	cpd00002[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23875_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23875_c0	6	atp	3.Primary active transporters	
rxn18535	EX_cpd00008_e0	cpd00008[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23875_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23875_c0	6	atp	3.Primary active transporters	
rxn18535	EX_cpd00009_e0	cpd00009[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23875_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23875_c0	6	atp	3.Primary active transporters	
rxn18535	EX_cpd00067_e0	cpd00067[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23875_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23875_c0	6	atp	3.Primary active transporters	
rxn18535	EX_cpd23875_e0	cpd23875[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23875_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23875_c0	6	atp	3.Primary active transporters	
rxn18536	EX_cpd00001_e0	cpd00001[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23876_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23876_c0	6	atp	3.Primary active transporters	
rxn18536	EX_cpd00002_e0	cpd00002[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23876_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23876_c0	6	atp	3.Primary active transporters	
rxn18536	EX_cpd00008_e0	cpd00008[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23876_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23876_c0	6	atp	3.Primary active transporters	
rxn18536	EX_cpd00009_e0	cpd00009[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23876_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23876_c0	6	atp	3.Primary active transporters	
rxn18536	EX_cpd00067_e0	cpd00067[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23876_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23876_c0	6	atp	3.Primary active transporters	
rxn18536	EX_cpd23876_e0	cpd23876[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23876_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23876_c0	6	atp	3.Primary active transporters	
rxn18537	EX_cpd00001_e0	cpd00001[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23877_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23877_c0	6	atp	3.Primary active transporters	
rxn18537	EX_cpd00002_e0	cpd00002[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23877_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23877_c0	6	atp	3.Primary active transporters	
rxn18537	EX_cpd00008_e0	cpd00008[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23877_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23877_c0	6	atp	3.Primary active transporters	
rxn18537	EX_cpd00009_e0	cpd00009[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23877_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23877_c0	6	atp	3.Primary active transporters	
rxn18537	EX_cpd00067_e0	cpd00067[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23877_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23877_c0	6	atp	3.Primary active transporters	
rxn18537	EX_cpd23877_e0	cpd23877[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23877_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23877_c0	6	atp	3.Primary active transporters	
rxn18538	EX_cpd00001_e0	cpd00001[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23884_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23884_c0	6	atp	3.Primary active transporters	
rxn18538	EX_cpd00002_e0	cpd00002[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23884_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23884_c0	6	atp	3.Primary active transporters	
rxn18538	EX_cpd00008_e0	cpd00008[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23884_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23884_c0	6	atp	3.Primary active transporters	
rxn18538	EX_cpd00009_e0	cpd00009[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23884_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23884_c0	6	atp	3.Primary active transporters	
rxn18538	EX_cpd00067_e0	cpd00067[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23884_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23884_c0	6	atp	3.Primary active transporters	
rxn18538	EX_cpd23884_e0	cpd23884[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23884_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23884_c0	6	atp	3.Primary active transporters	
rxn18539	EX_cpd00001_e0	cpd00001[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23885_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23885_c0	6	atp	3.Primary active transporters	
rxn18539	EX_cpd00002_e0	cpd00002[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23885_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23885_c0	6	atp	3.Primary active transporters	
rxn18539	EX_cpd00008_e0	cpd00008[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23885_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23885_c0	6	atp	3.Primary active transporters	
rxn18539	EX_cpd00009_e0	cpd00009[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23885_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23885_c0	6	atp	3.Primary active transporters	
rxn18539	EX_cpd00067_e0	cpd00067[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23885_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23885_c0	6	atp	3.Primary active transporters	
rxn18539	EX_cpd23885_e0	cpd23885[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23885_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23885_c0	6	atp	3.Primary active transporters	
rxn18540	EX_cpd00001_e0	cpd00001[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23886_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23886_c0	6	atp	3.Primary active transporters	
rxn18540	EX_cpd00002_e0	cpd00002[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23886_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23886_c0	6	atp	3.Primary active transporters	
rxn18540	EX_cpd00008_e0	cpd00008[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23886_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23886_c0	6	atp	3.Primary active transporters	
rxn18540	EX_cpd00009_e0	cpd00009[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23886_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23886_c0	6	atp	3.Primary active transporters	
rxn18540	EX_cpd00067_e0	cpd00067[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23886_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23886_c0	6	atp	3.Primary active transporters	
rxn18540	EX_cpd23886_e0	cpd23886[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23886_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23886_c0	6	atp	3.Primary active transporters	
rxn18541	EX_cpd00001_e0	cpd00001[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23887_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23887_c0	6	atp	3.Primary active transporters	
rxn18541	EX_cpd00002_e0	cpd00002[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23887_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23887_c0	6	atp	3.Primary active transporters	
rxn18541	EX_cpd00008_e0	cpd00008[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23887_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23887_c0	6	atp	3.Primary active transporters	
rxn18541	EX_cpd00009_e0	cpd00009[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23887_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23887_c0	6	atp	3.Primary active transporters	
rxn18541	EX_cpd00067_e0	cpd00067[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23887_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23887_c0	6	atp	3.Primary active transporters	
rxn18541	EX_cpd23887_e0	cpd23887[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23887_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23887_c0	6	atp	3.Primary active transporters	
rxn18542	EX_cpd00001_e0	cpd00001[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23888_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23888_c0	6	atp	3.Primary active transporters	
rxn18542	EX_cpd00002_e0	cpd00002[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23888_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23888_c0	6	atp	3.Primary active transporters	
rxn18542	EX_cpd00008_e0	cpd00008[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23888_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23888_c0	6	atp	3.Primary active transporters	
rxn18542	EX_cpd00009_e0	cpd00009[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23888_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23888_c0	6	atp	3.Primary active transporters	
rxn18542	EX_cpd00067_e0	cpd00067[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23888_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23888_c0	6	atp	3.Primary active transporters	
rxn18542	EX_cpd23888_e0	cpd23888[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23888_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23888_c0	6	atp	3.Primary active transporters	
rxn18543	EX_cpd00001_e0	cpd00001[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23914_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23914_c0	6	atp	3.Primary active transporters	
rxn18543	EX_cpd00002_e0	cpd00002[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23914_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23914_c0	6	atp	3.Primary active transporters	
rxn18543	EX_cpd00008_e0	cpd00008[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23914_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23914_c0	6	atp	3.Primary active transporters	
rxn18543	EX_cpd00009_e0	cpd00009[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23914_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23914_c0	6	atp	3.Primary active transporters	
rxn18543	EX_cpd00067_e0	cpd00067[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23914_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23914_c0	6	atp	3.Primary active transporters	
rxn18543	EX_cpd23914_e0	cpd23914[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23914_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23914_c0	6	atp	3.Primary active transporters	
rxn18544	EX_cpd00001_e0	cpd00001[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23928_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23928_c0	6	atp	3.Primary active transporters	
rxn18544	EX_cpd00002_e0	cpd00002[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23928_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23928_c0	6	atp	3.Primary active transporters	
rxn18544	EX_cpd00008_e0	cpd00008[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23928_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23928_c0	6	atp	3.Primary active transporters	
rxn18544	EX_cpd00009_e0	cpd00009[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23928_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23928_c0	6	atp	3.Primary active transporters	
rxn18544	EX_cpd00067_e0	cpd00067[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23928_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23928_c0	6	atp	3.Primary active transporters	
rxn18544	EX_cpd23928_e0	cpd23928[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23928_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23928_c0	6	atp	3.Primary active transporters	
rxn18545	EX_cpd00001_e0	cpd00001[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23936_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23936_c0	6	atp	3.Primary active transporters	
rxn18545	EX_cpd00002_e0	cpd00002[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23936_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23936_c0	6	atp	3.Primary active transporters	
rxn18545	EX_cpd00008_e0	cpd00008[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23936_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23936_c0	6	atp	3.Primary active transporters	
rxn18545	EX_cpd00009_e0	cpd00009[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23936_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23936_c0	6	atp	3.Primary active transporters	
rxn18545	EX_cpd00067_e0	cpd00067[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23936_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23936_c0	6	atp	3.Primary active transporters	
rxn18545	EX_cpd23936_e0	cpd23936[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23936_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23936_c0	6	atp	3.Primary active transporters	
rxn18546	EX_cpd00001_e0	cpd00001[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23954_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23954_c0	6	atp	3.Primary active transporters	
rxn18546	EX_cpd00002_e0	cpd00002[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23954_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23954_c0	6	atp	3.Primary active transporters	
rxn18546	EX_cpd00008_e0	cpd00008[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23954_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23954_c0	6	atp	3.Primary active transporters	
rxn18546	EX_cpd00009_e0	cpd00009[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23954_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23954_c0	6	atp	3.Primary active transporters	
rxn18546	EX_cpd00067_e0	cpd00067[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23954_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23954_c0	6	atp	3.Primary active transporters	
rxn18546	EX_cpd23954_e0	cpd23954[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd23954_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd23954_c0	6	atp	3.Primary active transporters	
rxn18547	EX_cpd00001_e0	cpd00001[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd24020_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd24020_c0	6	atp	3.Primary active transporters	
rxn18547	EX_cpd00002_e0	cpd00002[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd24020_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd24020_c0	6	atp	3.Primary active transporters	
rxn18547	EX_cpd00008_e0	cpd00008[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd24020_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd24020_c0	6	atp	3.Primary active transporters	
rxn18547	EX_cpd00009_e0	cpd00009[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd24020_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd24020_c0	6	atp	3.Primary active transporters	
rxn18547	EX_cpd00067_e0	cpd00067[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd24020_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd24020_c0	6	atp	3.Primary active transporters	
rxn18547	EX_cpd24020_e0	cpd24020[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd24020_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd24020_c0	6	atp	3.Primary active transporters	
rxn18548	EX_cpd00001_e0	cpd00001[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd24024_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd24024_c0	6	atp	3.Primary active transporters	
rxn18548	EX_cpd00002_e0	cpd00002[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd24024_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd24024_c0	6	atp	3.Primary active transporters	
rxn18548	EX_cpd00008_e0	cpd00008[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd24024_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd24024_c0	6	atp	3.Primary active transporters	
rxn18548	EX_cpd00009_e0	cpd00009[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd24024_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd24024_c0	6	atp	3.Primary active transporters	
rxn18548	EX_cpd00067_e0	cpd00067[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd24024_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd24024_c0	6	atp	3.Primary active transporters	
rxn18548	EX_cpd24024_e0	cpd24024[e0]	ATP phosphohydrolase (disaccharide-importing)	(1) cpd00001_c0 + (1) cpd00002_c0 + (1) cpd24024_e0 => (1) cpd00008_c0 + (1) cpd00009_c0 + (1) cpd00067_c0 + (1) cpd24024_c0	6	atp	3.Primary active transporters	
