id	name	type	exmet	exmetnames
rxn29595	TRANS-RXNAVI-26524.ce.brachyexp.CPD-8066_CPD-8066	2.Electrochemical potential-driven transporters	cpd05156[e0]	Ajugose
rxn29596	TRANS-RXNAVI-26524.ce.brachyexp.CPD-8249_CPD-8249	2.Electrochemical potential-driven transporters	cpd03200[e0]	Manninotriose
rxn29597	TRANS-RXNAVI-26524.ce.brachyexp.CPD-8254_CPD-8254	2.Electrochemical potential-driven transporters	cpd25112[e0]	O-alpha-D-galactopyranosyl-(1->6)-O-alpha-D-galactopyranosyl-(1->2)-1D-chiro-inositol
rxn29598	TRANS-RXNAVI-26524.ce.brachyexp.CPD-8255_CPD-8255	2.Electrochemical potential-driven transporters	cpd25113[e0]	fagopyritol B3
rxn29599	TRANS-RXNAVI-26524.ce.brachyexp.CPD-8256_CPD-8256	2.Electrochemical potential-driven transporters	cpd25114[e0]	O-alpha-D-galactopyranosyl-(1->6)-O-alpha-D-galactopyranosyl-(1->3)-1D-chiro-inositol
rxn29600	TRANS-RXNAVI-26524.ce.brachyexp.CPD-8258_CPD-8258	2.Electrochemical potential-driven transporters	cpd25116[e0]	O-alpha-D-galactopyranosyl-(1->6)-O-alpha-D-galactopyranosyl-(1->6)-O-alpha-D-galactopyranosyl-(1->3)-1D-chiro-inositol
rxn29601	TRANS-RXNAVI-26524.ce.brachyexp.CPD-8938_CPD-8938	2.Electrochemical potential-driven transporters	cpd25499[e0]	3,6-anhydrogalactofuranose
rxn29602	TRANS-RXNAVI-26524.ce.brachyexp.CPD-8939_CPD-8939	2.Electrochemical potential-driven transporters	cpd25500[e0]	agarotetraose
rxn29603	TRANS-RXNAVI-26524.ce.brachyexp.CPD-9004_CPD-9004	2.Electrochemical potential-driven transporters	cpd25522[e0]	beta-D-apiofuranosyl-(1->6)-D-glucose
rxn29604	TRANS-RXNAVI-26524.ce.brachyexp.CPD-9055_CPD-9055	2.Electrochemical potential-driven transporters	cpd25544[e0]	L-sorbosone 1,4-lactone
rxn29605	TRANS-RXNAVI-26524.ce.brachyexp.CPD-9056_CPD-9056	2.Electrochemical potential-driven transporters	cpd25545[e0]	L-sorbosone 2,6-lactone
rxn29606	TRANS-RXNAVI-26524.ce.brachyexp.CPD-9386_CPD-9386	2.Electrochemical potential-driven transporters	cpd25665[e0]	D-perosamine
rxn29607	TRANS-RXNAVI-26524.ce.brachyexp.CPD-9388_CPD-9388	2.Electrochemical potential-driven transporters	cpd02127[e0]	Colitose
rxn29608	TRANS-RXNAVI-26524.ce.brachyexp.CPD-9394_CPD-9394	2.Electrochemical potential-driven transporters	cpd03887[e0]	Abequose
rxn29609	TRANS-RXNAVI-26524.ce.brachyexp.CPD-9395_CPD-9395	2.Electrochemical potential-driven transporters	cpd25669[e0]	tyvelose
rxn29610	TRANS-RXNAVI-26524.ce.brachyexp.CPD-9396_CPD-9396	2.Electrochemical potential-driven transporters	cpd25670[e0]	3,6-dideoxy-L-arabino-hexose
rxn29611	TRANS-RXNAVI-26524.ce.brachyexp.CPD-9397_CPD-9397	2.Electrochemical potential-driven transporters	cpd25671[e0]	(3,6-dideoxy-4-C-(1-hydroxyethyl)-D-xylo-hexose
rxn29612	TRANS-RXNAVI-26524.ce.brachyexp.CPD-9398_CPD-9398	2.Electrochemical potential-driven transporters	cpd25672[e0]	yersiniose B
rxn29613	TRANS-RXNAVI-26524.ce.brachyexp.CPD-9399_CPD-9399	2.Electrochemical potential-driven transporters	cpd25673[e0]	3,6-dideoxy-D-ribo-hexose
rxn29614	TRANS-RXNAVI-26524.ce.brachyexp.CPD-9439_CPD-9439	2.Electrochemical potential-driven transporters	cpd25687[e0]	alpha-D-Galp2,6S2-(1->3)-beta-D-Galp2S-(1->4)-alpha-D-Galp2,6S2-(1->3)-D-Galp2S
rxn29615	TRANS-RXNAVI-26524.ce.brachyexp.CPD-9446_CPD-9446	2.Electrochemical potential-driven transporters	cpd16352[e0]	1,5-Anhydro-D-mannitol
rxn29616	TRANS-RXNAVI-26524.ce.brachyexp.CPD-9550_CPD-9550	2.Electrochemical potential-driven transporters	cpd25730[e0]	6,6-kestotetraose
rxn29617	TRANS-RXNAVI-26524.ce.brachyexp.CPD-9570_CPD-9570	2.Electrochemical potential-driven transporters	cpd01031[e0]	Sorbose
rxn29618	TRANS-RXNAVI-26524.ce.brachyexp.CPD0-1048_CPD0-1048	2.Electrochemical potential-driven transporters	cpd25949[e0]	Glcp-alpha-octyl
rxn29619	TRANS-RXNAVI-26524.ce.brachyexp.CPD0-1049_CPD0-1049	2.Electrochemical potential-driven transporters	cpd25950[e0]	Galf-beta-1,6-Glcp-alpha-octyl
rxn29620	TRANS-RXNAVI-26524.ce.brachyexp.CPD0-1050_CPD0-1050	2.Electrochemical potential-driven transporters	cpd25951[e0]	Manp-alpha-octyl
rxn29621	TRANS-RXNAVI-26524.ce.brachyexp.CPD0-1051_CPD0-1051	2.Electrochemical potential-driven transporters	cpd25952[e0]	Galp-alpha-octyl
rxn29622	TRANS-RXNAVI-26524.ce.brachyexp.CPD0-1052_CPD0-1052	2.Electrochemical potential-driven transporters	cpd25953[e0]	GlcNAcp-alpha-octyl
rxn29623	TRANS-RXNAVI-26524.ce.brachyexp.CPD0-1107_CPD0-1107	2.Electrochemical potential-driven transporters	cpd25981[e0]	beta-L-fucopyranose
rxn29624	TRANS-RXNAVI-26524.ce.brachyexp.CPD0-1108_CPD0-1108	2.Electrochemical potential-driven transporters	cpd16443[e0]	beta-D-Ribofuranose
rxn29625	TRANS-RXNAVI-26524.ce.brachyexp.CPD0-1110_CPD0-1110	2.Electrochemical potential-driven transporters	cpd05267[e0]	Ribose
rxn29626	TRANS-RXNAVI-26524.ce.brachyexp.CPD0-1112_CPD0-1112	2.Electrochemical potential-driven transporters	cpd01562[e0]	beta-L-Rhamnose
rxn29627	TRANS-RXNAVI-26524.ce.brachyexp.CPD0-1114_CPD0-1114	2.Electrochemical potential-driven transporters	cpd25982[e0]	L-rhamnitol
rxn29628	TRANS-RXNAVI-26524.ce.brachyexp.CPD0-1133_CPD0-1133	2.Electrochemical potential-driven transporters	cpd03718[e0]	Celloheptaose
rxn29629	TRANS-RXNAVI-26524.ce.brachyexp.CPD0-1280_CPD0-1280	2.Electrochemical potential-driven transporters	cpd26060[e0]	tetraacyldisaccharide-4-phosphate
rxn29630	TRANS-RXNAVI-26524.ce.brachyexp.CPD0-1293_CPD0-1293	2.Electrochemical potential-driven transporters	cpd26065[e0]	beta-D-galactopyranoside, 1-methylethyl
rxn29631	TRANS-RXNAVI-26524.ce.brachyexp.CPD0-1297_CPD0-1297	2.Electrochemical potential-driven transporters	cpd26068[e0]	2-deoxy-2-fluoro-beta-D-galactopyranosyl fluoride
rxn29632	TRANS-RXNAVI-26524.ce.brachyexp.CPD0-1299_CPD0-1299	2.Electrochemical potential-driven transporters	cpd26069[e0]	2-aminogalactopyranose
rxn29633	TRANS-RXNAVI-26524.ce.brachyexp.CPD0-1300_CPD0-1300	2.Electrochemical potential-driven transporters	cpd26070[e0]	1,5-anhydro-2-deoxy-D-lyxo-hex-1-enitol
rxn29634	TRANS-RXNAVI-26524.ce.brachyexp.CPD4FS-6_CPD4FS-6	2.Electrochemical potential-driven transporters	cpd14652[e0]	L-Gulose
rxn29635	TRANS-RXNAVI-26524.ce.brachyexp.D-ERYTHRULOSE_D-ERYTHRULOSE	2.Electrochemical potential-driven transporters	cpd01383[e0]	D-Erythrulose
rxn29636	TRANS-RXNAVI-26524.ce.brachyexp.D-TALOSE_D-TALOSE	2.Electrochemical potential-driven transporters	cpd26829[e0]	alpha-D-talose
rxn29637	TRANS-RXNAVI-26524.ce.brachyexp.D-XYLULOSE_D-XYLULOSE	2.Electrochemical potential-driven transporters	cpd00259[e0]	D-Lyxulose
rxn29638	TRANS-RXNAVI-26524.ce.brachyexp.ERYTHROSE_ERYTHROSE	2.Electrochemical potential-driven transporters	cpd01239[e0]	D-Erythrose
rxn29639	TRANS-RXNAVI-26524.ce.brachyexp.ERYTHRULOSE_ERYTHRULOSE	2.Electrochemical potential-driven transporters	cpd01395[e0]	L-Erythrulose
rxn29641	TRANS-RXNBWI-115575.ce.maizeexp.GLC_GLC	2.Electrochemical potential-driven transporters	cpd00190[e0]	beta-D-Glucose
rxn29642	TRANS-RXNAVI-26524.ce.brachyexp.GLYCERALD_GLYCERALD	2.Electrochemical potential-driven transporters	cpd00448[e0]	D-Glyceraldehyde
rxn29643	TRANS-RXNAVI-26524.ce.brachyexp.GULOSE_GULOSE	2.Electrochemical potential-driven transporters	cpd03881[e0]	D-Gulose
rxn29644	TRANS-RXNAVI-26524.ce.brachyexp.IDOSE_IDOSE	2.Electrochemical potential-driven transporters	cpd03882[e0]	D-Idose
rxn29645	TRANS-RXNAVI-26524.ce.brachyexp.IDURONATE_IDURONATE	2.Electrochemical potential-driven transporters	cpd29309[e0]	iduronate
rxn29646	TRANS-RXNAVI-26524.ce.brachyexp.KDO2-LIPID-A_KDO2-LIPID-A	2.Electrochemical potential-driven transporters	cpd03587[e0]	kdo2-lipid a
rxn29647	TRANS-RXNAVI-26524.ce.brachyexp.L-FUCULOSE_L-FUCULOSE	2.Electrochemical potential-driven transporters	cpd01186[e0]	L-Fuculose
rxn29649	TRANS-RXNAVI-26524.ce.brachyexp.L-RIBULOSE_L-RIBULOSE	2.Electrochemical potential-driven transporters	cpd00397[e0]	L-Ribulose
rxn29650	TRANS-RXNAVI-26524.ce.brachyexp.L-SORBOSONE_L-SORBOSONE	2.Electrochemical potential-driven transporters	cpd20927[e0]	L-Sorbosone
rxn29651	TRANS-RXNAVI-26524.ce.brachyexp.L-XYLOSE_L-XYLOSE	2.Electrochemical potential-driven transporters	cpd19109[e0]	C11476
rxn29653	TRANS-RXNAVI-26524.ce.brachyexp.LINEAR-ALPHA-GLUCAN_LINEAR-ALPHA-GLUCAN	2.Electrochemical potential-driven transporters	cpd29323[e0]	linear alpha-glucan
rxn29654	TRANS-RXNAVI-26524.ce.brachyexp.LYXOSE_LYXOSE	2.Electrochemical potential-driven transporters	cpd00368[e0]	D-Lyxose
rxn29655	TRANS-RXNAVI-26524.ce.brachyexp.MALTOSE_MALTOSE	2.Electrochemical potential-driven transporters	cpd01355[e0]	beta-Maltose
rxn29656	TRANS-RXNAVI-26524.ce.brachyexp.MALTOTETRAOSE_MALTOTETRAOSE	2.Electrochemical potential-driven transporters	cpd01399[e0]	Maltotetraose
rxn29657	TRANS-RXNAVI-26524.ce.brachyexp.N-ACETYL-D-GLUCOSAMINE-1-P_N-ACETYL-D-GLUCOSAMINE-1-P	2.Electrochemical potential-driven transporters	cpd19031[e0]	N-Acetyl-alpha-D-glucosamine 1-phosphate
rxn29658	TRANS-RXNAVI-26524.ce.brachyexp.N-ACETYL-D-GLUCOSAMINE_N-ACETYL-D-GLUCOSAMINE	2.Electrochemical potential-driven transporters	cpd02416[e0]	N-Acetyl-beta-D-glucosamine
rxn29659	TRANS-RXNAVI-26524.ce.brachyexp.N-ACETYL-D-MANNOSAMINE_N-ACETYL-D-MANNOSAMINE	2.Electrochemical potential-driven transporters	cpd27563[e0]	N-acetyl-beta-D-mannosamine
rxn29661	TRANS-RXNAVI-26524.ce.brachyexp.NACMUR_NACMUR	2.Electrochemical potential-driven transporters	cpd01757[e0]	N-Acetylmuramate
rxn29662	TRANS-RXNAVI-26524.ce.brachyexp.RHAMNOSE_RHAMNOSE	2.Electrochemical potential-driven transporters	cpd01627[e0]	alpha-L-Rhamnose
rxn29663	TRANS-RXNAVI-26524.ce.brachyexp.RHAMNULOSE_RHAMNULOSE	2.Electrochemical potential-driven transporters	cpd00642[e0]	L-Rhamnulose
rxn29664	TRANS-RXNAVI-26524.ce.brachyexp.RIBULOSE_RIBULOSE	2.Electrochemical potential-driven transporters	cpd29557[e0]	D-erythro-pentulose
rxn29665	TRANS-RXNAVI-26524.ce.brachyexp.SEDOHEPTULOSE_SEDOHEPTULOSE	2.Electrochemical potential-driven transporters	cpd01407[e0]	Volemulose
rxn29666	TRANS-RXNAVI-26524.ce.brachyexp.THREOSE_THREOSE	2.Electrochemical potential-driven transporters	cpd28226[e0]	butane, 2,3,4-trihydroxy-, (R*,S*)-
rxn29668	TRANS-RXNBWI-115637.ce	2.Electrochemical potential-driven transporters	cpd22369[e0]	Amino-Acids-20
rxn29669	TRANS-RXNBWI-115534.ce	Diffusion	cpd29190[e0]	Cations
rxn29671	TRANS-RXNAVI-26549.ce.brachyexp.MN+2_MN+2	Diffusion	cpd20863[e0]	Manganese(2+)
rxn29672	TRANS-RXNAVI-26549.ce.brachyexp.TRIMETHYLSULFONIUM_TRIMETHYLSULFONIUM	Diffusion	cpd00740[e0]	Trimethylsulfonium
rxn29673	TRANS-RXNAVI-26571.ce	2.Electrochemical potential-driven transporters	cpd27704[e0]	OLIGOPEPTIDES
rxn29726	TRANS-RXNAVI-26584.ce	Diffusion	cpd29306[e0]	Hemes
rxn29728	TRANS-RXNAVI-26584.ce.brachyexp.SIROHEME_SIROHEME	Diffusion	cpd00557[e0]	Siroheme
rxn29731	TRANS-RXNBWI-115401.ce	Diffusion	cpd28697[e0]	Anions
rxn29732	TRANS-RXNBWI-115401.ce.maizeexp.CPD-7046_CPD-7046	Diffusion	cpd24697[e0]	S2-
rxn29733	TRANS-RXNBWI-115391.ce	Diffusion	cpd00012[e0]	PPi
rxn29736	TRANS-RXNAVI-26716.ce	2.Electrochemical potential-driven transporters	cpd00038[e0]	GTP
rxn29737	TRANS-RXNAVI-26723.ce	Diffusion	cpd27865[e0]	Phospholipids
rxn29738	TRANS-RXNAVI-26732.ce	3.Primary active transporters	cpd29189[e0]	Carbohydrates
rxn29739	TRANS-RXNAVI-26732.ce.brachyexp.1-KESTOTRIOSE_1-KESTOTRIOSE	3.Primary active transporters	cpd02298[e0]	1F-beta-D-Fructosylsucrose
rxn29740	TRANS-RXNAVI-26732.ce.brachyexp.4-AMINO-4-DEOXY-L-ARABINOSE_4-AMINO-4-DEOXY-L-ARABINOSE	3.Primary active transporters	cpd22105[e0]	4-amino-4-deoxy-L-arabinose
rxn29741	TRANS-RXNAVI-26732.ce.brachyexp.6-KESTOSE_6-KESTOSE	3.Primary active transporters	cpd12840[e0]	Levan n
rxn29742	TRANS-RXNAVI-26732.ce.brachyexp.6G-KESTOTETRAOSE_6G-KESTOTETRAOSE	3.Primary active transporters	cpd22200[e0]	6G-kestotriose
rxn29743	TRANS-RXNAVI-26732.ce.brachyexp.APIOSE_APIOSE	3.Primary active transporters	cpd01056[e0]	D-Apiose
rxn29744	TRANS-RXNAVI-26732.ce.brachyexp.BIFURCOSE_BIFURCOSE	3.Primary active transporters	cpd22431[e0]	1,6-kestotetraose
rxn29745	TRANS-RXNAVI-26732.ce.brachyexp.CPD-10235_CPD-10235	3.Primary active transporters	cpd28726[e0]	xylogalacturonan
rxn29746	TRANS-RXNAVI-26732.ce.brachyexp.CPD-1244_CPD-1244	3.Primary active transporters	cpd01919[e0]	maltose-6-phosphate
rxn29747	TRANS-RXNAVI-26732.ce.brachyexp.CPD-2281_CPD-2281	3.Primary active transporters	cpd24378[e0]	6G,6-kestotetraose
rxn29748	TRANS-RXNAVI-26732.ce.brachyexp.CPD-355_CPD-355	3.Primary active transporters	cpd01307[e0]	D-Lyxitol
rxn29749	TRANS-RXNAVI-26732.ce.brachyexp.CPD-357_CPD-357	3.Primary active transporters	cpd01057[e0]	D-Iditol
rxn29750	TRANS-RXNAVI-26732.ce.brachyexp.CPD-3683_CPD-3683	3.Primary active transporters	cpd02241[e0]	D-Mannosamine
rxn29751	TRANS-RXNAVI-26732.ce.brachyexp.CPD-369_CPD-369	3.Primary active transporters	cpd01066[e0]	L-Iditol
rxn29752	TRANS-RXNAVI-26732.ce.brachyexp.CPD-3781_CPD-3781	3.Primary active transporters	cpd09394[e0]	Betadex
rxn29753	TRANS-RXNAVI-26732.ce.brachyexp.CPD-3782_CPD-3782	3.Primary active transporters	cpd24451[e0]	a-cyclodextrin
rxn29754	TRANS-RXNAVI-26732.ce.brachyexp.CPD-3783_CPD-3783	3.Primary active transporters	cpd24452[e0]	cyclooctaamylose
rxn29755	TRANS-RXNAVI-26732.ce.brachyexp.CPD-7043_CPD-7043	3.Primary active transporters	cpd00265[e0]	Amylopectin
rxn29756	TRANS-RXNAVI-26732.ce.brachyexp.CPD-9055_CPD-9055	3.Primary active transporters	cpd25544[e0]	L-sorbosone 1,4-lactone
rxn29757	TRANS-RXNAVI-26732.ce.brachyexp.CPD-9056_CPD-9056	3.Primary active transporters	cpd25545[e0]	L-sorbosone 2,6-lactone
rxn29758	TRANS-RXNAVI-26732.ce.brachyexp.CPD-9386_CPD-9386	3.Primary active transporters	cpd25665[e0]	D-perosamine
rxn29759	TRANS-RXNAVI-26732.ce.brachyexp.CPD-9446_CPD-9446	3.Primary active transporters	cpd16352[e0]	1,5-Anhydro-D-mannitol
rxn29760	TRANS-RXNAVI-26732.ce.brachyexp.CPD-9550_CPD-9550	3.Primary active transporters	cpd25730[e0]	6,6-kestotetraose
rxn29761	TRANS-RXNAVI-26732.ce.brachyexp.CPD0-1048_CPD0-1048	3.Primary active transporters	cpd25949[e0]	Glcp-alpha-octyl
rxn29762	TRANS-RXNAVI-26732.ce.brachyexp.CPD0-1049_CPD0-1049	3.Primary active transporters	cpd25950[e0]	Galf-beta-1,6-Glcp-alpha-octyl
rxn29763	TRANS-RXNAVI-26732.ce.brachyexp.CPD0-1050_CPD0-1050	3.Primary active transporters	cpd25951[e0]	Manp-alpha-octyl
rxn29764	TRANS-RXNAVI-26732.ce.brachyexp.CPD0-1051_CPD0-1051	3.Primary active transporters	cpd25952[e0]	Galp-alpha-octyl
rxn29765	TRANS-RXNAVI-26732.ce.brachyexp.CPD0-1052_CPD0-1052	3.Primary active transporters	cpd25953[e0]	GlcNAcp-alpha-octyl
rxn29766	TRANS-RXNAVI-26732.ce.brachyexp.CPD0-1114_CPD0-1114	3.Primary active transporters	cpd25982[e0]	L-rhamnitol
rxn29767	TRANS-RXNAVI-26732.ce.brachyexp.ERYTHRITOL_ERYTHRITOL	3.Primary active transporters	cpd00392[e0]	Phycite
rxn29768	TRANS-RXNAVI-26732.ce.brachyexp.GALACTITOL_GALACTITOL	3.Primary active transporters	cpd01171[e0]	Dulcose
rxn29769	TRANS-RXNAVI-26732.ce.brachyexp.GLYCEROL_GLYCEROL	3.Primary active transporters	cpd00100[e0]	Glycerol
rxn29770	TRANS-RXNAVI-26732.ce.brachyexp.IDURONATE_IDURONATE	3.Primary active transporters	cpd29309[e0]	iduronate
rxn29771	TRANS-RXNAVI-26732.ce.brachyexp.KDO2-LIPID-A_KDO2-LIPID-A	3.Primary active transporters	cpd03587[e0]	kdo2-lipid a
rxn29772	TRANS-RXNAVI-26732.ce.brachyexp.L-ARABITOL_L-ARABITOL	3.Primary active transporters	cpd00417[e0]	L-Lyxitol
rxn29773	TRANS-RXNAVI-26732.ce.brachyexp.L-SORBOSONE_L-SORBOSONE	3.Primary active transporters	cpd20927[e0]	L-Sorbosone
rxn29774	TRANS-RXNAVI-26732.ce.brachyexp.LINEAR-ALPHA-GLUCAN_LINEAR-ALPHA-GLUCAN	3.Primary active transporters	cpd29323[e0]	linear alpha-glucan
rxn29775	TRANS-RXNAVI-26732.ce.brachyexp.N-ACETYLNEURAMINATE_N-ACETYLNEURAMINATE	3.Primary active transporters	cpd27569[e0]	N-ACETYLNEURAMINATE
rxn29776	TRANS-RXNAVI-26732.ce.brachyexp.NYSTOSE_NYSTOSE	3.Primary active transporters	cpd11602[e0]	Inulin
rxn29777	TRANS-RXNAVI-26732.ce.brachyexp.RIBITOL_RIBITOL	3.Primary active transporters	cpd00366[e0]	Ribitol
rxn29778	TRANS-RXNAVI-26732.ce.brachyexp.RIBULOSE_RIBULOSE	3.Primary active transporters	cpd29557[e0]	D-erythro-pentulose
rxn29779	TRANS-RXNAVI-26732.ce.brachyexp.SORBITOL_SORBITOL	3.Primary active transporters	cpd00588[e0]	Sorbitol
rxn29780	TRANS-RXNAVI-26732.ce.brachyexp.XYLITOL_XYLITOL	3.Primary active transporters	cpd00306[e0]	Xylitol
rxn29781	TRANS-RXNAVI-26758.ce	Diffusion	cpd27228[e0]	deltaH
rxn29782	TRANS-RXNBWI-115495.ce	Diffusion	cpd19149[e0]	Arsenous oxide
rxn29783	TRANS-RXNAVI-26848.ce	Diffusion	cpd00015[e0]	FAD
rxn29785	TRANS-RXNAVI-26920.ce	Diffusion	cpd00004[e0]	NADH
rxn29786	TRANS-RXNAVI-27033.ce	2.Electrochemical potential-driven transporters	cpd29306[e0]	Hemes
rxn29788	TRANS-RXNAVI-27033.ce.brachyexp.PROTOHEME_PROTOHEME	2.Electrochemical potential-driven transporters	cpd00028[e0]	Heme
rxn29789	TRANS-RXNAVI-27033.ce.brachyexp.SIROHEME_SIROHEME	2.Electrochemical potential-driven transporters	cpd00557[e0]	Siroheme
rxn29790	TRANS-RXNAVI-27173.ce	2.Electrochemical potential-driven transporters	cpd29189[e0]	Carbohydrates
rxn29792	TRANS-RXNAVI-27560.ce	2.Electrochemical potential-driven transporters	cpd29299[e0]	Groups
rxn29824	TRANS-RXNAVI-27585.ce	2.Electrochemical potential-driven transporters	cpd00063[e0]	Ca2+
rxn29825	TRANS-RXNAVI-27596.ce	2.Electrochemical potential-driven transporters	cpd27900[e0]	Polysaccharides
rxn29826	TRANS-RXNAVI-27596.ce.brachyexp.1-KESTOTRIOSE_1-KESTOTRIOSE	2.Electrochemical potential-driven transporters	cpd02298[e0]	1F-beta-D-Fructosylsucrose
rxn29827	TRANS-RXNAVI-27596.ce.brachyexp.6-KESTOSE_6-KESTOSE	2.Electrochemical potential-driven transporters	cpd12840[e0]	Levan n
rxn29828	TRANS-RXNAVI-27596.ce.brachyexp.6G-KESTOTETRAOSE_6G-KESTOTETRAOSE	2.Electrochemical potential-driven transporters	cpd22200[e0]	6G-kestotriose
rxn29829	TRANS-RXNAVI-27596.ce.brachyexp.BIFURCOSE_BIFURCOSE	2.Electrochemical potential-driven transporters	cpd22431[e0]	1,6-kestotetraose
rxn29830	TRANS-RXNAVI-27596.ce.brachyexp.CHITOBIOSE_CHITOBIOSE	2.Electrochemical potential-driven transporters	cpd01157[e0]	Chitobiose
rxn29831	TRANS-RXNAVI-27596.ce.brachyexp.CPD-10235_CPD-10235	2.Electrochemical potential-driven transporters	cpd28726[e0]	xylogalacturonan
rxn29832	TRANS-RXNAVI-27596.ce.brachyexp.CPD-10309_CPD-10309	2.Electrochemical potential-driven transporters	cpd22633[e0]	trigalacturonate
rxn29833	TRANS-RXNAVI-27596.ce.brachyexp.CPD-2281_CPD-2281	2.Electrochemical potential-driven transporters	cpd24378[e0]	6G,6-kestotetraose
rxn29834	TRANS-RXNAVI-27596.ce.brachyexp.CPD-3781_CPD-3781	2.Electrochemical potential-driven transporters	cpd09394[e0]	Betadex
rxn29835	TRANS-RXNAVI-27596.ce.brachyexp.CPD-3782_CPD-3782	2.Electrochemical potential-driven transporters	cpd24451[e0]	a-cyclodextrin
rxn29836	TRANS-RXNAVI-27596.ce.brachyexp.CPD-3783_CPD-3783	2.Electrochemical potential-driven transporters	cpd24452[e0]	cyclooctaamylose
rxn29837	TRANS-RXNAVI-27596.ce.brachyexp.CPD-7043_CPD-7043	2.Electrochemical potential-driven transporters	cpd00265[e0]	Amylopectin
rxn29838	TRANS-RXNAVI-27596.ce.brachyexp.CPD-8939_CPD-8939	2.Electrochemical potential-driven transporters	cpd25500[e0]	agarotetraose
rxn29839	TRANS-RXNAVI-27596.ce.brachyexp.CPD-9550_CPD-9550	2.Electrochemical potential-driven transporters	cpd25730[e0]	6,6-kestotetraose
rxn29840	TRANS-RXNAVI-27596.ce.brachyexp.CPD0-1048_CPD0-1048	2.Electrochemical potential-driven transporters	cpd25949[e0]	Glcp-alpha-octyl
rxn29841	TRANS-RXNAVI-27596.ce.brachyexp.CPD0-1049_CPD0-1049	2.Electrochemical potential-driven transporters	cpd25950[e0]	Galf-beta-1,6-Glcp-alpha-octyl
rxn29842	TRANS-RXNAVI-27596.ce.brachyexp.CPD0-1050_CPD0-1050	2.Electrochemical potential-driven transporters	cpd25951[e0]	Manp-alpha-octyl
rxn29843	TRANS-RXNAVI-27596.ce.brachyexp.CPD0-1051_CPD0-1051	2.Electrochemical potential-driven transporters	cpd25952[e0]	Galp-alpha-octyl
rxn29844	TRANS-RXNAVI-27596.ce.brachyexp.CPD0-1052_CPD0-1052	2.Electrochemical potential-driven transporters	cpd25953[e0]	GlcNAcp-alpha-octyl
rxn29845	TRANS-RXNAVI-27596.ce.brachyexp.KDO2-LIPID-A_KDO2-LIPID-A	2.Electrochemical potential-driven transporters	cpd03587[e0]	kdo2-lipid a
rxn29846	TRANS-RXNAVI-27596.ce.brachyexp.LINEAR-ALPHA-GLUCAN_LINEAR-ALPHA-GLUCAN	2.Electrochemical potential-driven transporters	cpd29323[e0]	linear alpha-glucan
rxn29847	TRANS-RXNAVI-27596.ce.brachyexp.NYSTOSE_NYSTOSE	2.Electrochemical potential-driven transporters	cpd11602[e0]	Inulin
rxn29848	TRANS-RXNAVI-27627.ce	2.Electrochemical potential-driven transporters	cpd28735[e0]	Cu
rxn29849	TRANS-RXNAVI-27648.ce	3.Primary active transporters	cpd03453[e0]	Enterobactin
rxn29850	TRANS-RXNAVI-27838.ce	2.Electrochemical potential-driven transporters	cpd27228[e0]	deltaH
rxn29851	TRANS-RXNAVI-27988.ce	2.Electrochemical potential-driven transporters	cpd27689[e0]	Nucleotides
rxn29852	TRANS-RXNBWI-115572.ce.maizeexp.ADP_ADP	2.Electrochemical potential-driven transporters	cpd00008[e0]	ADP
rxn29853	TRANS-RXNAVI-27988.ce.brachyexp.CAMP_CAMP	2.Electrochemical potential-driven transporters	cpd00446[e0]	cAMP
rxn29854	TRANS-RXNAVI-27988.ce.brachyexp.CDP_CDP	2.Electrochemical potential-driven transporters	cpd00096[e0]	CDP
rxn29855	TRANS-RXNAVI-27988.ce.brachyexp.CTP_CTP	2.Electrochemical potential-driven transporters	cpd00052[e0]	CTP
rxn29856	TRANS-RXNBWI-115572.ce.maizeexp.DADP_DADP	2.Electrochemical potential-driven transporters	cpd00177[e0]	dADP
rxn29857	TRANS-RXNBWI-115572.ce.maizeexp.DATP_DATP	3.Primary active transporters	cpd00115[e0]	dATP
rxn29858	TRANS-RXNAVI-27988.ce.brachyexp.DCDP_DCDP	2.Electrochemical potential-driven transporters	cpd00533[e0]	dCDP
rxn29859	TRANS-RXNAVI-27988.ce.brachyexp.DCMP_DCMP	2.Electrochemical potential-driven transporters	cpd00206[e0]	dCMP
rxn29860	TRANS-RXNAVI-27988.ce.brachyexp.DCTP_DCTP	2.Electrochemical potential-driven transporters	cpd00356[e0]	dCTP
rxn29861	TRANS-RXNBWI-115572.ce.maizeexp.DGDP_DGDP	2.Electrochemical potential-driven transporters	cpd00295[e0]	dGDP
rxn29862	TRANS-RXNAVI-27988.ce.brachyexp.DGMP_DGMP	2.Electrochemical potential-driven transporters	cpd00296[e0]	dGMP
rxn29863	TRANS-RXNBWI-115572.ce.maizeexp.DGTP_DGTP	2.Electrochemical potential-driven transporters	cpd00241[e0]	dGTP
rxn29864	TRANS-RXNAVI-27988.ce.brachyexp.DUDP_DUDP	2.Electrochemical potential-driven transporters	cpd00978[e0]	dUDP
rxn29865	TRANS-RXNAVI-27988.ce.brachyexp.DUMP_DUMP	2.Electrochemical potential-driven transporters	cpd00299[e0]	dUMP
rxn29866	TRANS-RXNAVI-27988.ce.brachyexp.DUTP_DUTP	2.Electrochemical potential-driven transporters	cpd00358[e0]	dUTP
