id	name	altname	hierarchy	taxrange	reaId	reaEc	keyRea	reaName	reaNr	ecNr	superpathway	status
seed.pwy535	P uptake (cyanobacteria)		Phosphorus Metabolism;-		rxn00743,rxn05145,rxn05145,rxn05145	3.1.3.1,,,		Alkaline phosphatase;Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1);Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1);Phosphate transport system permease protein PstC (TC 3.A.1.7.1)	4	1	False	True
seed.pwy536	Phosphate metabolism		Phosphorus Metabolism;-		rxn08083,rxn00743,rxn02449,rxn00001,rxn05312,rxn00001,rxn00083,rxn00083,rxn05145,rxn05145,rxn05145,rxn05312,rxn05313,rxn00083	2.3.1.51,3.1.3.1,3.6.1.40,3.6.1.1,,3.6.1.1,1.6.1.2,1.6.1.2,,,,,,1.6.1.1		1-acyl-sn-glycerol-3-phosphate acyltransferase;Alkaline phosphatase;Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase;Inorganic pyrophosphatase;Low-affinity inorganic phosphate transporter;Manganese-dependent inorganic pyrophosphatase;NAD(P) transhydrogenase alpha subunit;NAD(P) transhydrogenase subunit beta;Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1);Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1);Phosphate transport system permease protein PstC (TC 3.A.1.7.1);Probable low-affinity inorganic phosphate transporter;Sodium-dependent phosphate transporter;Soluble pyridine nucleotide transhydrogenase	14	8	False	True
seed.pwy537	Phosphoenolpyruvate phosphomutase		Phosphorus Metabolism;-		rxn02900	2.6.1.37		2-aminoethylphosphonate:pyruvate aminotransferase	1	1	False	True
seed.pwy538	Phosphonate metabolism		Phosphorus Metabolism;-		rxn02900,rxn00537	2.6.1.37,3.11.1.1		2-aminoethylphosphonate:pyruvate aminotransferase;Phosphonoacetaldehyde hydrolase	2	2	False	True
seed.pwy539	Proteorhodopsin		Photosynthesis;-		rxn01213,rxn01489	2.5.1.90,2.5.1.32		Octaprenyl diphosphate synthase;Phytoene synthase	2	2	False	True
seed.pwy540	Glutathione-regulated potassium-efflux system and associated functions		Potassium metabolism;-		rxn02521,rxn01274,rxn03004,rxn01111,rxn05596	3.1.4.16,3.1.2.6,2.1.2.2,2.7.1.19,		2',3'-cyclic-nucleotide 2'-phosphodiesterase;Hydroxyacylglutathione hydrolase;Phosphoribosylglycinamide formyltransferase;Phosphoribulokinase;Trk system potassium uptake protein trkA	5	4	False	True
seed.pwy541	Hyperosmotic potassium uptake		Potassium metabolism;-		rxn05596,rxn05596,rxn05596	,,		Potassium uptake protein, integral membrane component, KtrA;Potassium uptake protein, integral membrane component, KtrB;Potassium uptake protein, integral membrane component, KtrD	3	0	False	True
seed.pwy542	P-type ATPase transporter potassium (TC 3.A.3.7.1)		Potassium metabolism;-		rxn10168,rxn10168,rxn10168	3.6.3.12,3.6.3.12,3.6.3.12		Potassium-transporting ATPase A chain;Potassium-transporting ATPase B chain;Potassium-transporting ATPase C chain	3	3	False	True
seed.pwy543	Asp-tRNA(Asn) transamidation		Protein Metabolism;Protein biosynthesis		rxn13782,rxn13782,rxn13782,rxn13782,rxn13782	6.1.1.22,6.1.1.12,6.3.5.6,6.3.5.6,6.3.5.6		Asparaginyl-tRNA synthetase;Aspartyl-tRNA synthetase;Aspartyl-tRNA(Asn) amidotransferase subunit A;Aspartyl-tRNA(Asn) amidotransferase subunit B;Aspartyl-tRNA(Asn) amidotransferase subunit C	5	5	False	True
seed.pwy544	Glu-tRNA(Gln) transamidation		Protein Metabolism;Protein biosynthesis		rxn13782,rxn06937	6.1.1.22,6.1.1.17		Asparaginyl-tRNA synthetase;Glutamyl-tRNA synthetase	2	2	False	True
seed.pwy545	Nucleolar protein complex		Protein Metabolism;Protein biosynthesis		rxn00290,rxn10113	2.8.3.5,1.10.2.2		Succinyl-CoA:3-ketoacid-coenzyme A transferase subunit A;Ubiquinol-cytochrome-c reductase complex core protein 2, mitochondrial precursor	2	2	False	True
seed.pwy546	Ribosome LSU bacterial		Protein Metabolism;Protein biosynthesis		rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782	,,,,,,,,,,,,,,,,,,,,,,,,,,,,,		LSU ribosomal protein L10p (P0);LSU ribosomal protein L13p (L13Ae);LSU ribosomal protein L14p (L23e);LSU ribosomal protein L15p (L27Ae);LSU ribosomal protein L16p (L10e);LSU ribosomal protein L17p;LSU ribosomal protein L18p (L5e);LSU ribosomal protein L19p;LSU ribosomal protein L1p (L10Ae);LSU ribosomal protein L20p;LSU ribosomal protein L21p;LSU ribosomal protein L22p (L17e);LSU ribosomal protein L23p (L23Ae);LSU ribosomal protein L24p (L26e);LSU ribosomal protein L27p;LSU ribosomal protein L28p;LSU ribosomal protein L29p (L35e);LSU ribosomal protein L2p (L8e);LSU ribosomal protein L30p (L7e);LSU ribosomal protein L31p;LSU ribosomal protein L32p;LSU ribosomal protein L33p;LSU ribosomal protein L34p;LSU ribosomal protein L35p;LSU ribosomal protein L36p;LSU ribosomal protein L3p (L3e);LSU ribosomal protein L4p (L1e);LSU ribosomal protein L5p (L11e);LSU ribosomal protein L6p (L9e);LSU ribosomal protein L9p	30	0	False	True
seed.pwy547	Ribosome SSU bacterial		Protein Metabolism;Protein biosynthesis		rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782	,,,,,,,,,,,,,,,,,,,		SSU ribosomal protein S10p (S20e);SSU ribosomal protein S11p (S14e);SSU ribosomal protein S12p (S23e);SSU ribosomal protein S13p (S18e);SSU ribosomal protein S14p (S29e);SSU ribosomal protein S15p (S13e);SSU ribosomal protein S16p;SSU ribosomal protein S17p (S11e);SSU ribosomal protein S18p;SSU ribosomal protein S19p (S15e);SSU ribosomal protein S20p;SSU ribosomal protein S21p;SSU ribosomal protein S2p (SAe);SSU ribosomal protein S3p (S3e);SSU ribosomal protein S4p (S9e);SSU ribosomal protein S5p (S2e);SSU ribosomal protein S6p;SSU ribosomal protein S7p (S5e);SSU ribosomal protein S8p (S15Ae);SSU ribosomal protein S9p (S16e)	20	0	False	True
seed.pwy548	Ribosome biogenesis bacterial		Protein Metabolism;Protein biosynthesis		rxn00776,rxn00776,rxn00776,rxn13784	4.2.1.70,4.2.1.70,4.2.1.70,2.1.1.31		Ribosomal large subunit pseudouridine synthase A;Ribosomal large subunit pseudouridine synthase C;Ribosomal large subunit pseudouridine synthase D;tRNA (Guanine37-N1) -methyltransferase	4	4	False	True
seed.pwy549	Translation factors bacterial		Protein Metabolism;Protein biosynthesis		rxn00650,rxn13782	3.4.11.18,2.1.2.9		Methionine aminopeptidase;Methionyl-tRNA formyltransferase	2	2	False	True
seed.pwy550	tRNA aminoacylation		Protein Metabolism;Protein biosynthesis		rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn06937,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782,rxn13782	6.1.1.7,6.1.1.19,6.1.1.22,6.1.1.12,6.1.1.16,6.1.1.17,6.1.1.14,6.1.1.14,6.1.1.21,6.1.1.5,6.1.1.4,6.1.1.6,6.1.1.10,6.1.1.20,6.1.1.20,6.1.1.15,6.1.1.11,6.1.1.3,6.1.1.2,6.1.1.1,6.1.1.9		Alanyl-tRNA synthetase;Arginyl-tRNA synthetase;Asparaginyl-tRNA synthetase;Aspartyl-tRNA synthetase;Cysteinyl-tRNA synthetase;Glutamyl-tRNA synthetase;Glycyl-tRNA synthetase alpha chain;Glycyl-tRNA synthetase beta chain;Histidyl-tRNA synthetase;Isoleucyl-tRNA synthetase;Leucyl-tRNA synthetase;Lysyl-tRNA synthetase (class II);Methionyl-tRNA synthetase;Phenylalanyl-tRNA synthetase alpha chain;Phenylalanyl-tRNA synthetase beta chain;Prolyl-tRNA synthetase;Seryl-tRNA synthetase;Threonyl-tRNA synthetase;Tryptophanyl-tRNA synthetase;Tyrosyl-tRNA synthetase;Valyl-tRNA synthetase	21	21	False	True
seed.pwy551	Protein degradation		Protein Metabolism;Protein degradation		rxn00650,rxn00650,rxn00650,rxn00650,rxn00650,rxn00650	3.4.13.3,,,3.4.11.1,3.4.11.2,3.4.11.23		Aminoacyl-histidine dipeptidase (Peptidase D);Aminopeptidase YpdF (MP-, MA-, MS-, AP-, NP- specific);Asp-X dipeptidase;Cytosol aminopeptidase PepA;Membrane alanine aminopeptidase N;Peptidase B	6	4	False	True
seed.pwy552	Periplasmic disulfide interchange		Protein Metabolism;Protein folding		rxn06526	1.8.1.8		Cytochrome c-type biogenesis protein DsbD, protein-disulfide reductase	1	1	False	True
seed.pwy553	N-linked Glycosylation in Bacteria		Protein Metabolism;Protein processing and modification		rxn00214	5.1.3.2		UDP-glucose 4-epimerase	1	1	False	True
seed.pwy554	Peptide methionine sulfoxide reductase		Protein Metabolism;Protein processing and modification		rxn06077,rxn07438	1.8.4.11,1.8.4.12		Peptide methionine sulfoxide reductase MsrA;Peptide methionine sulfoxide reductase MsrB	2	2	False	True
seed.pwy555	Protein Acetylation and Deacetylation in Bacteria		Protein Metabolism;Protein processing and modification		rxn00175,rxn00669	6.2.1.1,6.2.1.17		Acetyl-coenzyme A synthetase;Propionate--CoA ligase	2	2	False	True
seed.pwy556	Ribosomal protein S12p Asp methylthiotransferase		Protein Metabolism;Protein processing and modification		rxn13782			SSU ribosomal protein S12p (S23e)	1	0	False	True
seed.pwy557	Ribosomal protein S5p acylation		Protein Metabolism;Protein processing and modification		rxn13782,rxn09264	,2.3.1.57		SSU ribosomal protein S5p (S2e);Spermidine N1-acetyltransferase	2	1	False	True
seed.pwy558	General secretory pathway (Sec-SRP) complex (TC 3.A.5.1.1)		Protein Metabolism;Secretion		rxn13784	3.1.26.5		Ribonuclease P protein component	1	1	False	True
seed.pwy559	Glycine reductase, sarcosine reductase and betaine reductase		Protein Metabolism;Selenoproteins		rxn09296,rxn05289	,1.8.1.9		Thioredoxin;Thioredoxin reductase	2	1	False	True
seed.pwy560	Selenocysteine metabolism		Protein Metabolism;Selenoproteins		rxn02569,rxn13782	2.7.9.3,6.1.1.11		Selenide,water dikinase;Seryl-tRNA synthetase	2	2	False	True
seed.pwy561	Queuosine-Archaeosine Biosynthesis		RNA Metabolism;RNA processing and modification		rxn03168,rxn03173,rxn00299,rxn00299	,,3.5.4.16,3.5.4.16		Dihydroneopterin triphosphate pyrophosphohydolase;Dihydroneopterin triphosphate pyrophosphohydolase type 2;GTP cyclohydrolase I type 1;GTP cyclohydrolase I type 2	4	2	False	True
seed.pwy562	RNA processing and degradation, bacterial		RNA Metabolism;RNA processing and modification		rxn13784	3.1.26.3		Ribonuclease III	1	1	False	True
seed.pwy563	Wyeosine-MimG Biosynthesis		RNA Metabolism;RNA processing and modification		rxn05289,rxn13784	1.8.1.9,2.1.1.31		Thioredoxin reductase;tRNA (Guanine37-N1) -methyltransferase	2	2	False	True
seed.pwy564	eukaryotic rRNA modification and related functions		RNA Metabolism;RNA processing and modification		rxn00290,rxn10113	2.8.3.5,1.10.2.2		Succinyl-CoA:3-ketoacid-coenzyme A transferase subunit A;Ubiquinol-cytochrome-c reductase complex core protein 2, mitochondrial precursor	2	2	False	True
seed.pwy565	mcm5s2U biosynthesis in tRNA		RNA Metabolism;RNA processing and modification		rxn09310	2.8.1.7		Cysteine desulfurase	1	1	False	True
seed.pwy566	mnm5U34 biosynthesis bacteria		RNA Metabolism;RNA processing and modification		rxn09310,rxn13784	2.8.1.7,2.1.1.61		Cysteine desulfurase;tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase	2	2	False	True
seed.pwy567	rRNA modification Bacteria		RNA Metabolism;RNA processing and modification		rxn00776,rxn00776,rxn00776,rxn00776,rxn00776,rxn00776	4.2.1.70,4.2.1.70,4.2.1.70,4.2.1.70,5.4.99.-,4.2.1.70		Ribosomal large subunit pseudouridine synthase A;Ribosomal large subunit pseudouridine synthase B;Ribosomal large subunit pseudouridine synthase C;Ribosomal large subunit pseudouridine synthase D;Ribosomal large subunit pseudouridine synthase E;Ribosomal small subunit pseudouridine synthase A	6	6	False	True
seed.pwy568	tRNA modification Archaea		RNA Metabolism;RNA processing and modification		rxn13782,rxn09310,rxn09310,rxn13784,rxn00776	6.1.1.22,2.8.1.7,,2.1.1.31,4.2.1.70		Asparaginyl-tRNA synthetase;Cysteine desulfurase;Thiamine biosynthesis protein thiI;tRNA (Guanine37-N1) -methyltransferase;tRNA pseudouridine synthase A	5	4	False	True
seed.pwy569	tRNA modification Archaea Henri		RNA Metabolism;RNA processing and modification		rxn02986,rxn00299,rxn00299,rxn02475,rxn13784,rxn00776	4.2.3.12,3.5.4.16,3.5.4.16,3.5.4.26,2.1.1.31,4.2.1.70		6-pyruvoyl tetrahydrobiopterin synthase;GTP cyclohydrolase I type 1;GTP cyclohydrolase I type 2;Pyrimidine deaminase archaeal predicted;tRNA (Guanine37-N1) -methyltransferase;tRNA pseudouridine synthase A	6	6	False	True
seed.pwy570	tRNA modification Bacteria		RNA Metabolism;RNA processing and modification		rxn09310,rxn01368,rxn00299,rxn00776,rxn02569,rxn09310,rxn13784,rxn13784,rxn13784,rxn00776,rxn00776,rxn13782	2.8.1.7,3.5.4.5,3.5.4.16,4.2.1.70,2.7.9.3,,2.1.1.61,2.1.1.31,2.1.1.-,4.2.1.70,4.2.1.70,		Cysteine desulfurase;Cytidine deaminase;GTP cyclohydrolase I type 1;Ribosomal large subunit pseudouridine synthase A;Selenide,water dikinase;Thiamine biosynthesis protein thiI;tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase;tRNA (Guanine37-N1) -methyltransferase;tRNA (cytosine34-2'-O-)-methyltransferase;tRNA pseudouridine synthase A;tRNA pseudouridine synthase B;tRNA(Ile)-lysidine synthetase	12	10	False	True
seed.pwy571	tRNA modification yeast cytoplasmic		RNA Metabolism;RNA processing and modification		rxn09310,rxn13784,rxn00776	2.8.1.7,2.1.1.31,4.2.1.70		Cysteine desulfurase;tRNA (Guanine37-N1) -methyltransferase;tRNA pseudouridine synthase A	3	3	False	True
seed.pwy572	tRNA modification yeast mitochondrial		RNA Metabolism;RNA processing and modification		rxn13784,rxn13784,rxn00776	2.1.1.61,2.1.1.31,4.2.1.70		tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase;tRNA (Guanine37-N1) -methyltransferase;tRNA pseudouridine synthase A	3	3	False	True
seed.pwy573	tRNA processing		RNA Metabolism;RNA processing and modification		rxn13784,rxn00776,rxn13782	3.1.26.5,4.2.1.70,		Ribonuclease P protein component;tRNA pseudouridine synthase A;tRNA(Ile)-lysidine synthetase	3	2	False	True
seed.pwy574	RNA polymerase bacterial		RNA Metabolism;Transcription		rxn13784,rxn13784,rxn13784	2.7.7.6,2.7.7.6,2.7.7.6		DNA-directed RNA polymerase alpha subunit;DNA-directed RNA polymerase beta subunit;DNA-directed RNA polymerase beta' subunit	3	3	False	True
seed.pwy575	Transcription factors bacterial		RNA Metabolism;Transcription		rxn13784			Transcription termination protein NusA	1	0	False	True
seed.pwy576	Transcription factors cyanobacterial RpoD-like sigma factors		RNA Metabolism;Transcription		rxn13784			RNA polymerase sigma factor RpoD	1	0	False	True
seed.pwy577	Transcription initiation, bacterial sigma factors		RNA Metabolism;Transcription		rxn13784			RNA polymerase sigma factor RpoD	1	0	False	True
seed.pwy578	HPr catabolite repression system		Regulation and Cell signaling;-		rxn00001,rxn02005	,		Inorganic pyrophospatase PpaX;Phosphocarrier protein of PTS system	2	0	False	True
seed.pwy579	Sex pheromones in Enterococcus faecalis and other Firmicutes		Regulation and Cell signaling;-		rxn01486,rxn01486,rxn05533	2.5.1.30,2.5.1.30,		Heptaprenyl diphosphate synthase component I;Heptaprenyl diphosphate synthase component II;Oligopeptide ABC transporter, periplasmic oligopeptide-binding protein oppA (TC 3.A.1.5.1)	3	2	False	True
seed.pwy580	Stringent Response, (p)ppGpp metabolism		Regulation and Cell signaling;-		rxn00139,rxn00303,rxn00303,rxn00242,rxn02449,rxn13782	2.4.2.7,2.7.6.5,2.7.6.5,3.1.7.2,3.6.1.40,6.1.1.21		Adenine phosphoribosyltransferase;GTP pyrophosphokinaseppGpp synthetase I;GTP pyrophosphokinaseppGpp synthetase II;Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase;Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase;Histidyl-tRNA synthetase	6	6	False	True
seed.pwy581	Zinc regulated enzymes		Regulation and Cell signaling;-		rxn00102,rxn01465,rxn00299,rxn00299,rxn02834,rxn00029	4.2.1.1,3.5.2.3,3.5.4.16,3.5.4.16,3.5.4.19,4.2.1.24		Carbonic anhydrase;Dihydroorotase;GTP cyclohydrolase I type 1;GTP cyclohydrolase I type 2;Phosphoribosyl-AMP cyclohydrolase;Porphobilinogen synthase	6	6	False	True
seed.pwy582	cAMP signaling in bacteria		Regulation and Cell signaling;-		rxn00139,rxn00065,rxn12822,rxn00938,rxn10136	2.4.2.7,4.6.1.1,1.4.7.1,3.5.1.19,		Adenine phosphoribosyltransferase;Adenylate cyclase;Ferredoxin-dependent glutamate synthase;Nicotinamidase;Probable glutamate/gamma-aminobutyrate antiporter	5	4	False	True
seed.pwy583	Murein hydrolase regulation and cell death		Regulation and Cell signaling;Programmed Cell Death and Toxin-antitoxin Systems		rxn00011,rxn02113,rxn01368,rxn09167	2.2.1.6,4.1.1.5,3.5.4.5,		Acetolactate synthase, catabolic;Alpha-acetolactate decarboxylase;Cytidine deaminase;Pyruvate oxidase, CidC	4	3	False	True
seed.pwy584	Biogenesis of c-type cytochromes		Respiration;-		rxn00973,rxn00256,rxn06526,rxn00224	4.2.1.3,2.3.3.1,1.8.1.8,4.99.1.1		Aconitate hydratase;Citrate synthase (si);Cytochrome c-type biogenesis protein DsbD, protein-disulfide reductase;Ferrochelatase, protoheme ferro-lyase	4	4	False	True
seed.pwy585	Biogenesis of cbb3-type cytochrome c oxidases		Respiration;-		rxn00058,rxn00058,rxn00058,rxn00058	1.9.3.1,1.9.3.1,1.9.3.1,1.9.3.1		Cytochrome c oxidase subunit CcoN;Cytochrome c oxidase subunit CcoO;Cytochrome c oxidase subunit CcoP;Cytochrome c oxidase subunit CcoQ	4	4	False	True
seed.pwy586	Biogenesis of cytochrome c oxidases		Respiration;-		rxn05937,rxn08707	1.18.1.2,2.5.1.-		Ferredoxin--NADP(+) reductase;Heme O synthase, protoheme IX farnesyltransferase COX10-CtaB	2	2	False	True
seed.pwy587	Carbon monoxide induced hydrogenase		Respiration;-		rxn00693	2.1.1.13		5-methyltetrahydrofolate--homocysteine methyltransferase	1	1	False	True
seed.pwy588	Formate hydrogenase		Respiration;-		rxn00371,rxn00371,rxn00371,rxn00371,rxn00371,rxn00371,rxn00371,rxn00371,rxn05559,rxn10118,rxn10118,rxn10118,rxn10118,rxn10118,rxn10118,rxn00371,rxn00371,rxn00157,rxn00157	1.2.1.2,1.2.1.2,1.2.1.2,1.2.1.2,1.2.1.2,1.2.1.2,1.2.1.2,,,,,,,,,1.2.1.2,,2.3.1.54,1.97.1.4		Formate dehydrogenase N alpha subunit;Formate dehydrogenase N beta subunit;Formate dehydrogenase N gamma subunit;Formate dehydrogenase O alpha subunit;Formate dehydrogenase O beta subunit;Formate dehydrogenase O gamma subunit;Formate dehydrogenase chain D;Formate dehydrogenase related protein;Formate efflux transporter (TC 2.A.44 family);Formate hydrogenlyase subunit 2;Formate hydrogenlyase subunit 3;Formate hydrogenlyase subunit 4;Formate hydrogenlyase subunit 5;Formate hydrogenlyase subunit 6;Formate hydrogenlyase subunit 7;NAD-dependent formate dehydrogenase;Putative formate dehydrogenase oxidoreductase protein;Pyruvate formate-lyase;Pyruvate formate-lyase activating enzyme	19	10	False	True
seed.pwy589	Soluble cytochromes and functionally related electron carriers		Respiration;-		rxn03978	1.7.2.2		Cytochrome c552 precursor	1	1	False	True
seed.pwy590	F0F1-type ATP synthase		Respiration;ATP synthases		rxn10042,rxn10042,rxn10042,rxn10042,rxn10042,rxn10042,rxn10042,rxn10042,rxn10042	3.6.3.14,3.6.3.14,3.6.3.14,3.6.3.14,3.6.3.14,3.6.3.14,3.6.3.14,3.6.3.14,		ATP synthase A chain;ATP synthase B chain;ATP synthase C chain;ATP synthase alpha chain;ATP synthase beta chain;ATP synthase delta chain;ATP synthase epsilon chain;ATP synthase gamma chain;ATP synthase protein I	9	8	False	True
seed.pwy591	Anaerobic respiratory reductases		Respiration;Electron accepting reactions		rxn00868,rxn11934,rxn11934,rxn00371,rxn08354,rxn08354,rxn08354,rxn03126,rxn03126,rxn03126	1.3.99.2,1.8.99.2,1.8.99.2,,1.8.99.-,1.8.99.-,1.8.99.-,1.8.98.1,1.8.98.1,1.8.98.1		Acyl-CoA dehydrogenase, short-chain specific;Adenylylsulfate reductase alpha-subunit;Adenylylsulfate reductase beta-subunit;Anaerobic dehydrogenases, typically selenocysteine-containing;Anaerobic dimethyl sulfoxide reductase chain A;Anaerobic dimethyl sulfoxide reductase chain B;Anaerobic dimethyl sulfoxide reductase chain C;CoB--CoM heterodisulfide reductase subunit A;CoB--CoM heterodisulfide reductase subunit B;CoB--CoM heterodisulfide reductase subunit C	10	9	False	True
seed.pwy592	Cytochrome c oxidases d@O copy		Respiration;Electron accepting reactions		rxn10046,rxn10046,rxn10046,rxn10046,rxn10113,rxn10113,rxn10113,rxn10113,rxn10113,rxn10113,rxn10113,rxn10113	,,,,1.10.3.-,1.10.3.-,1.10.3.-,1.10.3.-,1.10.3.-,1.10.3.-,,		AA3-600 quinol oxidase subunit I;AA3-600 quinol oxidase subunit II;AA3-600 quinol oxidase subunit IIII;AA3-600 quinol oxidase subunit IV;Cytochrome O ubiquinol oxidase subunit I;Cytochrome O ubiquinol oxidase subunit II;Cytochrome O ubiquinol oxidase subunit III;Cytochrome O ubiquinol oxidase subunit IV;Cytochrome d ubiquinol oxidase subunit I;Cytochrome d ubiquinol oxidase subunit II;Transport ATP-binding protein CydC;Transport ATP-binding protein CydD	12	6	False	True
seed.pwy593	Terminal AA3-600 quinol oxidase		Respiration;Electron accepting reactions		rxn10046,rxn10046,rxn10046,rxn10046	,,,		AA3-600 quinol oxidase subunit I;AA3-600 quinol oxidase subunit II;AA3-600 quinol oxidase subunit IIII;AA3-600 quinol oxidase subunit IV	4	0	False	True
seed.pwy594	Terminal cytochrome C oxidases		Respiration;Electron accepting reactions		rxn00058,rxn00058,rxn00058,rxn00058,rxn05890,rxn05528,rxn00058,rxn00058,rxn00058,rxn00058,rxn00058,rxn00058,rxn00058,rxn00058,rxn00058,rxn00058,rxn00058,rxn00058,rxn00058,rxn00058,rxn00058,rxn00058,rxn10113,rxn10113,rxn10113,rxn10113	1.9.3.1,1.9.3.1,1.9.3.1,1.9.3.1,1.7.2.1,3.6.3.4,1.9.3.1,1.9.3.1,1.9.3.1,1.9.3.1,1.9.3.1,1.9.3.1,1.9.3.1,1.9.3.1,1.9.3.1,1.9.3.1,1.9.3.1,1.9.3.1,1.9.3.1,1.9.3.1,1.9.3.1,,,,,		Alternative cytochrome c oxidase polypeptide CoxM;Alternative cytochrome c oxidase polypeptide CoxN;Alternative cytochrome c oxidase polypeptide CoxO;Alternative cytochrome c oxidase polypeptide CoxP;Copper-containing nitrite reductase;Copper-translocating P-type ATPase;Cytochrome c oxidase polypeptide I;Cytochrome c oxidase polypeptide II;Cytochrome c oxidase polypeptide IIA;Cytochrome c oxidase polypeptide III;Cytochrome c oxidase polypeptide IV(EC 1.9.3.1);Cytochrome c oxidase polypeptide VIIc, mitochondrial precursor;Cytochrome c oxidase polypeptide VIa-liver, mitochondrial precursor;Cytochrome c oxidase polypeptide Va, mitochondrial precursor;Cytochrome c oxidase polypeptide Vb, mitochondrial precursor;Cytochrome c oxidase subunit 2a;Cytochrome c oxidase subunit CcoN;Cytochrome c oxidase subunit CcoO;Cytochrome c oxidase subunit CcoP;Cytochrome c oxidase subunit CcoQ;Cytochrome c oxidase, subunit IV;cb-type cytochrome c oxidase subunit IV [EC:1.9.3.1];quinol oxidase polypeptide I QoxB;quinol oxidase polypeptide II QoxA;quinol oxidase polypeptide III QoxC;quinol oxidase polypeptide IV QoxD	26	21	False	True
