EC Number Recommended Name History
2.6.1.60;aromatic-amino-acid-glyoxylate transaminase;-
2.6.1.61;(R)-3-amino-2-methylpropionate transaminase;deleted, identical to EC 2.6.1.40
2.6.1.62;adenosylmethionine-8-amino-7-oxononanoate transaminase;-
2.6.1.63;kynurenine-glyoxylate transaminase;-
2.6.1.64;glutamine-phenylpyruvate transaminase;-
2.6.1.65;N6-acetyl-beta-lysine transaminase;-
2.6.1.66;valine-pyruvate transaminase;-
2.6.1.67;2-aminohexanoate transaminase;-
2.6.1.68;ornithine(lysine) transaminase;deleted, now classified as EC 2.6.1.13, ornithine aminotransferase and EC 2.6.1.36, L-lysine 6-transaminase
2.6.1.69;N2-acetylornithine 5-transaminase;deleted, identical to EC 2.6.1.11
2.6.1.70;aspartate-phenylpyruvate transaminase;-
2.6.1.71;lysine-pyruvate 6-transaminase;-
2.6.1.72;D-4-hydroxyphenylglycine transaminase;-
2.6.1.73;methionine-glyoxylate transaminase;-
2.6.1.74;cephalosporin-C transaminase;-
2.6.1.75;cysteine-conjugate transaminase;-
2.6.1.76;diaminobutyrate-2-oxoglutarate transaminase;-
2.6.1.77;taurine-pyruvate aminotransferase;-
2.6.1.78;aspartate-prephenate aminotransferase;-
2.6.1.79;glutamate-prephenate aminotransferase;-
2.6.1.80;nicotianamine aminotransferase;-
2.6.1.81;succinylornithine transaminase;-
2.6.1.82;putrescine aminotransferase;-
2.6.1.83;LL-diaminopimelate aminotransferase;-
2.6.1.84;arginine-pyruvate transaminase;-
2.6.1.85;aminodeoxychorismate synthase;-
2.6.1.86;2-amino-4-deoxychorismate synthase;-
2.6.1.87;UDP-4-amino-4-deoxy-L-arabinose aminotransferase;-
2.6.1.88;methionine transaminase;-
2.6.1.89;dTDP-3-amino-3,6-dideoxy-alpha-D-glucopyranose transaminase;-
2.6.1.90;dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose transaminase;-
2.6.1.91;UDP-4-amino-4,6-dideoxy-N-acetyl-alpha-D-glucosamine transaminase;deleted, identical to EC 2.6.1.34
2.6.1.92;UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase;-
2.6.1.93;neamine transaminase;-
2.6.1.94;2'-deamino-2'-hydroxyneamine transaminase;-
2.6.1.95;neomycin C transaminase;-
2.6.1.96;4-aminobutyrate-pyruvate transaminase;-
2.6.1.97;archaeosine synthase;-
2.6.1.98;UDP-2-acetamido-2-deoxy-ribo-hexuluronate aminotransferase;-
2.6.1.99;L-tryptophan-pyruvate aminotransferase;-
2.6.1.100;L-glutamine:2-deoxy-scyllo-inosose aminotransferase;-
2.6.1.101;L-glutamine:3-amino-2,3-dideoxy-scyllo-inosose aminotransferase;-
2.6.1.102;GDP-perosamine synthase;-
2.6.1.103;(S)-3,5-dihydroxyphenylglycine transaminase;-
2.6.1.104;3-dehydro-glucose-6-phosphate-glutamate transaminase;-
2.6.1.105;lysine-8-amino-7-oxononanoate transaminase;-
2.6.1.106;dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucose transaminase;-
2.6.1.107;beta-methylphenylalanine transaminase;-
2.6.1.108;(5-formylfuran-3-yl)methyl phosphate transaminase;-
2.6.1.109;8-amino-3,8-dideoxy-alpha-D-manno-octulosonate transaminase;-
2.6.1.110;dTDP-4-dehydro-2,3,6-trideoxy-D-glucose 4-aminotransferase;-
2.6.1.111;3-aminobutanoyl-CoA transaminase;-
2.6.1.112;(S)-ureidoglycine-glyoxylate transaminase;-
2.6.2.1;Recommended Name never specified;transferred to EC 2.1.4.1
2.6.3.1;oximinotransferase;-
2.6.99.1;dATP(dGTP)-DNA purinetransferase;-
2.6.99.2;pyridoxine 5'-phosphate synthase;-
2.6.99.3;O-ureido-L-serine synthase;-
2.6.99.4;N6-L-threonylcarbamoyladenine synthase;transferred to EC 2.3.1.234
2.7.1.1;hexokinase;-
2.7.1.2;glucokinase;-
2.7.1.3;ketohexokinase;-
2.7.1.4;fructokinase;-
2.7.1.5;rhamnulokinase;-
2.7.1.6;galactokinase;-
2.7.1.B6;tagatose-1-phosphate kinase;-
2.7.1.7;mannokinase;-
2.7.1.8;glucosamine kinase;-
2.7.1.9;acetylaminodeoxyglucose kinase;deleted
2.7.1.10;phosphoglucokinase;-
2.7.1.11;6-phosphofructokinase;-
2.7.1.12;gluconokinase;-
2.7.1.13;dehydrogluconokinase;-
2.7.1.14;sedoheptulokinase;-
2.7.1.15;ribokinase;-
2.7.1.16;ribulokinase;-
2.7.1.17;xylulokinase;-
2.7.1.18;phosphoribokinase;-
2.7.1.B19;geranylgeraniol kinase;preliminary BRENDA-supplied EC number
2.7.1.19;phosphoribulokinase;-
2.7.1.20;adenosine kinase;-
2.7.1.B20;broad specificity nucleoside kinase;preliminary BRENDA-supplied EC number
2.7.1.21;thymidine kinase;-
2.7.1.22;ribosylnicotinamide kinase;-
2.7.1.23;NAD+ kinase;-
2.7.1.24;dephospho-CoA kinase;-
2.7.1.25;adenylyl-sulfate kinase;-
2.7.1.B25;alpha-D-ribose-1-phosphate 5-kinase (ADP);-
2.7.1.B26;aminoglycoside 3'-phosphotransferase;preliminary BRENDA-supplied EC number
2.7.1.26;riboflavin kinase;-
2.7.1.27;erythritol kinase (D-erythritol 4-phosphate-forming);-
2.7.1.B27;tagatose-1-phosphate kinase;-
2.7.1.B28;levoglucosan kinase;-
2.7.1.28;triokinase;-
2.7.1.29;glycerone kinase;-
2.7.1.30;glycerol kinase;-
2.7.1.31;glycerate 3-kinase;-
2.7.1.32;choline kinase;-
2.7.1.33;pantothenate kinase;-
2.7.1.34;pantetheine kinase;-
2.7.1.35;pyridoxal kinase;-
2.7.1.36;mevalonate kinase;-
2.7.1.37;protein kinase;transferred entry: protein kinase. Now divided into EC 2.7.11.1 (non-specific serine/threonine protein kinase), EC 2.7.11.8 (Fas-activated serine/threonine kinase), EC 2.7.11.9 (Goodpasture antigen-binding protein kinase), EC 2.7.11.10 (IkB kinase), EC 2.7.11.11 (cAMP-dependent protein kinase), EC 2.7.11.12 (cGMP-dependent protein kinase), EC 2.7.11.13 (protein kinase C), EC 2.7.11.21 (polo kinase), EC 2.7.11.22 (cyclin-dependent kinase), EC 2.7.11.24 (mitogen-activated protein kinase), EC 2.7.11.25 (mitogen-activated protein kinase kinase kinase), EC 2.7.11.30 (receptor protein serine/threonine kinase) and EC 2.7.12.1 (dual-specificity kinase).
2.7.1.38;phosphorylase kinase;transferred to EC 2.7.11.19
2.7.1.39;homoserine kinase;-
2.7.1.40;pyruvate kinase;-
2.7.1.41;glucose-1-phosphate phosphodismutase;-
2.7.1.42;riboflavin phosphotransferase;-
2.7.1.43;glucuronokinase;-
2.7.1.44;galacturonokinase;-
2.7.1.45;2-dehydro-3-deoxygluconokinase;-
2.7.1.46;L-arabinokinase;-
2.7.1.47;D-ribulokinase;-
2.7.1.48;uridine kinase;-
2.7.1.49;hydroxymethylpyrimidine kinase;-
2.7.1.50;hydroxyethylthiazole kinase;-
2.7.1.51;L-fuculokinase;-
2.7.1.52;fucokinase;-
2.7.1.53;L-xylulokinase;-
2.7.1.54;D-arabinokinase;-
2.7.1.55;allose kinase;-
2.7.1.56;1-phosphofructokinase;-
2.7.1.57;mannitol kinase;deleted
2.7.1.58;2-dehydro-3-deoxygalactonokinase;-
2.7.1.59;N-acetylglucosamine kinase;-
2.7.1.60;N-acylmannosamine kinase;-
2.7.1.61;acyl-phosphate-hexose phosphotransferase;-
2.7.1.62;phosphoramidate-hexose phosphotransferase;-
2.7.1.63;polyphosphate-glucose phosphotransferase;-
2.7.1.64;inositol 3-kinase;-
2.7.1.65;scyllo-inosamine 4-kinase;-
2.7.1.66;undecaprenol kinase;-
2.7.1.67;1-phosphatidylinositol 4-kinase;-
2.7.1.68;1-phosphatidylinositol-4-phosphate 5-kinase;-
2.7.1.69;protein-Npi-phosphohistidine-sugar phosphotransferase;transferred, now covered by EC 2.7.1.191 protein-Npi-phosphohistidine-D-mannose phosphotransferase, EC 2.7.1.192 protein-Npi-phosphohistidine-N-acetylmuramate phosphotransferase, EC 2.7.1.193 protein-Npi-phosphohistidine-N-acetyl-D-glucosamine phosphotransferase, EC 2.7.1.194 protein-Npi-phosphohistidine-L-ascorbate phosphotransferase, EC 2.7.1.195 protein-Npi-phosphohistidine-2-O-alpha-mannosyl-D-glycerate phosphotransferase, EC 2.7.1.196 protein-Npi-phosphohistidine-N,N'-diacetylchitobiose phosphotransferase, EC 2.7.1.197 protein-Npi-phosphohistidine-D-mannitol phosphotransferase, EC 2.7.1.198 protein-Npi-phosphohistidine-D-sorbitol phosphotransferase, EC 2.7.1.199 protein-Npi-phosphohistidine-D-glucose phosphotransferase, EC 2.7.1.200 protein-Npi-phosphohistidine-galactitol phosphotransferase, EC 2.7.1.201 protein-Npi-phosphohistidine-trehalose phosphotransferase, EC 2.7.1.202 protein-Npi-phosphohistidine-D-fructose phosphotransferase, EC 2.7.1.203 protein-Npi-phosphohistidine-D-glucosaminate phosphotransferase, EC 2.7.1.204 protein-Npi-phosphohistidine-D-galactose phosphotransferase, EC 2.7.1.205 protein-Npi-phosphohistidine-D-cellobiose phosphotransferase, EC 2.7.1.206 protein-Npi-phosphohistidine-L-sorbose phosphotransferase, EC 2.7.1.207 protein-Npi-phosphohistidine-lactose phosphotransferase and EC 2.7.1.208 protein-Npi-phosphohistidine-maltose phosphotransferase.
2.7.1.70;protamine kinase;deleted, identical to EC 2.7.1.37
2.7.1.71;shikimate kinase;-
2.7.1.72;streptomycin 6-kinase;-
2.7.1.73;inosine kinase;-
2.7.1.74;deoxycytidine kinase;-
2.7.1.75;thymidine kinase;transferred to EC 2.7.1.21
2.7.1.76;2'-deoxyadenosine kinase;-
2.7.1.77;nucleoside phosphotransferase;-
2.7.1.78;polynucleotide 5'-hydroxyl-kinase;-
2.7.1.79;diphosphate-glycerol phosphotransferase;-
2.7.1.80;diphosphate-serine phosphotransferase;-
2.7.1.81;hydroxylysine kinase;-
2.7.1.82;ethanolamine kinase;-
2.7.1.83;pseudouridine kinase;-
2.7.1.84;alkylglycerone kinase;-
2.7.1.85;beta-glucoside kinase;-
2.7.1.86;NADH kinase;-
2.7.1.87;streptomycin 3''-kinase;-
2.7.1.88;dihydrostreptomycin-6-phosphate 3'alpha-kinase;-
2.7.1.89;thiamine kinase;-
2.7.1.90;diphosphate-fructose-6-phosphate 1-phosphotransferase;-
2.7.1.91;sphingosine kinase;-
2.7.1.92;5-dehydro-2-deoxygluconokinase;-
2.7.1.93;alkylglycerol kinase;-
2.7.1.94;acylglycerol kinase;-
2.7.1.95;kanamycin kinase;-
2.7.1.96;NADH kinase;deleted, included in EC 2.7.1.86
2.7.1.97;opsin kinase;deleted, included in EC 2.7.1.125
2.7.1.98;phosphoenolpyruvate-fructose phosphotransferase;deleted
2.7.1.99;[pyruvate dehydrogenase (lipoamide)] kinase;transferred to EC 2.7.11.2
2.7.1.100;S-methyl-5-thioribose kinase;-
2.7.1.101;tagatose kinase;-
2.7.1.102;hamamelose kinase;-
2.7.1.103;viomycin kinase;-
2.7.1.104;diphosphate-protein phosphotransferase;transferred to EC 2.7.99.1
2.7.1.105;6-phosphofructo-2-kinase;-
2.7.1.106;glucose-1,6-bisphosphate synthase;-
2.7.1.107;diacylglycerol kinase (ATP);-
2.7.1.108;dolichol kinase;-
2.7.1.109;[hydroxymethylglutaryl-CoA reductase (NADPH)] kinase;transferred to EC 2.7.11.31
2.7.1.110;dephospho-[reductase kinase] kinase;transferred to EC 2.7.11.3
2.7.1.111;[Acetyl-CoA carboxylase] kinase;transferred to EC 2.7.1.128
2.7.1.112;protein-tyrosine kinase;transferred entry: protein-tyrosine kinase. Now EC 2.7.10.1, receptor protein-tyrosine kinase and EC 2.7.10.2, non-specific protein-tyrosine kinase
2.7.1.113;deoxyguanosine kinase;-
2.7.1.114;AMP-thymidine kinase;-
2.7.1.115;[3-methyl-2-oxobutanoate dehydrogenase (lipoamide)] kinase;transferred to EC 2.7.11.4
2.7.1.116;[isocitrate dehydrogenase (NADP+)] kinase;transferred to EC 2.7.11.5
2.7.1.117;myosin-light-chain kinase;transferred to EC 2.7.11.18
2.7.1.118;ADP-thymidine kinase;-
2.7.1.119;hygromycin-B 7''-O-kinase;-
2.7.1.120;caldesmon kinase;transferred to EC 2.7.11.17
2.7.1.121;phosphoenolpyruvate-glycerone phosphotransferase;-
2.7.1.122;xylitol kinase;-
2.7.1.123;Ca2+/calmodulin-dependent protein kinase;transferred to EC 2.7.11.17
2.7.1.124;[tyrosine 3-monooxygenase] kinase;transferred to EC 2.7.11.6
2.7.1.125;rhodopsin kinase;transferred to EC 2.7.11.14
2.7.1.126;beta-adrenergic-receptor kinase;transferred to EC 2.7.11.15
2.7.1.127;inositol-trisphosphate 3-kinase;-
2.7.1.128;[acetyl-CoA carboxylase] kinase;transferred to EC 2.7.11.27
2.7.1.129;myosin-heavy-chain kinase;transferred to EC 2.7.11.7
2.7.1.130;tetraacyldisaccharide 4'-kinase;-
2.7.1.131;low-density-lipoprotein kinase;transferred to EC 2.7.11.29
2.7.1.132;tropomyosin kinase;transferred to EC 2.7.11.28
2.7.1.133;inositol-trisphosphate 6-kinase;transferred to EC 2.7.1.134
2.7.1.134;inositol-tetrakisphosphate 1-kinase;-
2.7.1.135;tau-protein kinase;transferred to EC 2.7.11.26
2.7.1.136;macrolide 2'-kinase;-
2.7.1.137;phosphatidylinositol 3-kinase;-
2.7.1.138;ceramide kinase;-
2.7.1.139;inositol-trisphosphate 5-kinase;transferred to EC 2.7.1.134
2.7.1.140;inositol-tetrakisphosphate 5-kinase;-
2.7.1.141;[RNA-polymerase]-subunit kinase;transferred to EC 2.7.11.23
2.7.1.142;glycerol-3-phosphate-glucose phosphotransferase;-
2.7.1.143;diphosphate-purine nucleoside kinase;-
2.7.1.144;tagatose-6-phosphate kinase;-
2.7.1.145;deoxynucleoside kinase;-
2.7.1.146;ADP-specific phosphofructokinase;-
2.7.1.147;ADP-specific glucokinase;-
2.7.1.148;4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase;-
2.7.1.149;1-phosphatidylinositol-5-phosphate 4-kinase;-
2.7.1.150;1-phosphatidylinositol-3-phosphate 5-kinase;-
2.7.1.151;inositol-polyphosphate multikinase;-
2.7.1.152;inositol-hexakisphosphate kinase;transferred to EC 2.7.4.21
2.7.1.153;phosphatidylinositol-4,5-bisphosphate 3-kinase;-
2.7.1.154;phosphatidylinositol-4-phosphate 3-kinase;-
2.7.1.155;diphosphoinositol-pentakisphosphate kinase;transferred to EC 2.7.4.24
2.7.1.156;adenosylcobinamide kinase;-
2.7.1.157;N-acetylgalactosamine kinase;-
2.7.1.158;inositol-pentakisphosphate 2-kinase;-
2.7.1.159;inositol-1,3,4-trisphosphate 5/6-kinase;-
2.7.1.160;2'-phosphotransferase;-
2.7.1.161;CTP-dependent riboflavin kinase;-
2.7.1.162;N-acetylhexosamine 1-kinase;-
2.7.1.163;hygromycin B 4-O-kinase;-
2.7.1.164;O-phosphoseryl-tRNASec kinase;-
2.7.1.165;glycerate 2-kinase;-
2.7.1.166;3-deoxy-D-manno-octulosonic acid kinase;-
2.7.1.167;D-glycero-beta-D-manno-heptose-7-phosphate kinase;-
2.7.1.168;D-glycero-alpha-D-manno-heptose-7-phosphate kinase;-
2.7.1.169;pantoate kinase;-
2.7.1.170;anhydro-N-acetylmuramic acid kinase;-
2.7.1.171;protein-fructosamine 3-kinase;-
2.7.1.172;protein-ribulosamine 3-kinase;-
2.7.1.173;nicotinate riboside kinase;-
2.7.1.174;diacylglycerol kinase (CTP);-
2.7.1.175;maltokinase;-
2.7.1.176;UDP-N-acetylglucosamine kinase;-
2.7.1.177;L-threonine kinase;-
2.7.1.178;2-dehydro-3-deoxyglucono/galactono-kinase;-
2.7.1.179;kanosamine kinase;-
2.7.1.180;FAD:protein FMN transferase;-
2.7.1.181;polymannosyl GlcNAc-diphospho-ditrans,octacis-undecaprenol kinase;-
2.7.1.182;phytol kinase;-
2.7.1.183;glycoprotein-mannosyl O6-kinase;-
2.7.1.184;sulfofructose kinase;-
2.7.1.185;mevalonate 3-kinase;-
2.7.1.186;mevalonate-3-phosphate 5-kinase;-
2.7.1.187;acarbose 7IV-phosphotransferase;-
2.7.1.188;2-epi-5-epi-valiolone 7-kinase;-
2.7.1.189;autoinducer-2 kinase;-
2.7.1.190;aminoglycoside 2''-phosphotransferase;-
2.7.1.191;protein-Npi-phosphohistidine-D-mannose phosphotransferase;-
2.7.1.192;protein-Npi-phosphohistidine-N-acetylmuramate phosphotransferase;-
2.7.1.193;protein-Npi-phosphohistidine-N-acetyl-D-glucosamine phosphotransferase;-
2.7.1.194;protein-Npi-phosphohistidine-L-ascorbate phosphotransferase;-
2.7.1.195;protein-Npi-phosphohistidine-2-O-alpha-mannosyl-D-glycerate phosphotransferase;-
2.7.1.196;protein-Npi-phosphohistidine-N,N'-diacetylchitobiose phosphotransferase;-
2.7.1.197;protein-Npi-phosphohistidine-D-mannitol phosphotransferase;-
2.7.1.198;protein-Npi-phosphohistidine-D-sorbitol phosphotransferase;-
2.7.1.199;protein-Npi-phosphohistidine-D-glucose phosphotransferase;-
2.7.1.200;protein-Npi-phosphohistidine-galactitol phosphotransferase;-
2.7.1.201;protein-Npi-phosphohistidine-trehalose phosphotransferase;-
2.7.1.202;protein-Npi-phosphohistidine-D-fructose phosphotransferase;-
2.7.1.203;protein-Npi-phosphohistidine-D-glucosaminate phosphotransferase;-
2.7.1.204;protein-Npi-phosphohistidine-D-galactose phosphotransferase;-
2.7.1.205;protein-Npi-phosphohistidine-cellobiose phosphotransferase;-
2.7.1.206;protein-Npi-phosphohistidine-L-sorbose phosphotransferase;-
2.7.1.207;protein-Npi-phosphohistidine-lactose phosphotransferase;-
2.7.1.208;protein-Npi-phosphohistidine-maltose phosphotransferase;-
2.7.1.209;L-erythrulose 4-kinase;-
2.7.1.210;D-erythrulose 4-kinase;-
2.7.1.211;protein-Npi-phosphohistidine-sucrose phosphotransferase;-
2.7.1.212;alpha-D-ribose-1-phosphate 5-kinase (ADP);-
2.7.1.213;cytidine kinase;-
2.7.1.214;C7-cyclitol 7-kinase;-
2.7.1.215;erythritol kinase (D-erythritol 1-phosphate-forming);-
2.7.1.216;farnesol kinase;-
2.7.2.1;acetate kinase;-
2.7.2.2;carbamate kinase;-
2.7.2.3;phosphoglycerate kinase;-
2.7.2.4;aspartate kinase;-
2.7.2.5;carbamoyl-phosphate synthase (ammonia);transferred to EC 6.3.4.16
2.7.2.6;formate kinase;-
2.7.2.7;butyrate kinase;-
2.7.2.8;acetylglutamate kinase;-
2.7.2.9;carbamoyl-phosphate synthase (glutamine);transferred to EC 6.3.5.5
2.7.2.10;phosphoglycerate kinase (GTP);-
2.7.2.11;glutamate 5-kinase;-
2.7.2.12;acetate kinase (diphosphate);-
2.7.2.13;glutamate 1-kinase;-
2.7.2.14;branched-chain-fatty-acid kinase;-
2.7.2.15;propionate kinase;-
2.7.3.1;guanidinoacetate kinase;-
2.7.3.2;creatine kinase;-
2.7.3.3;arginine kinase;-
2.7.3.4;taurocyamine kinase;-
2.7.3.5;lombricine kinase;-
2.7.3.6;hypotaurocyamine kinase;-
2.7.3.7;opheline kinase;-
2.7.3.8;ammonia kinase;-
2.7.3.9;phosphoenolpyruvate-protein phosphotransferase;-
2.7.3.10;agmatine kinase;-
2.7.3.11;protein-histidine pros-kinase;transferred to EC 2.7.13.1
2.7.3.12;protein-histidine tele-kinase;transferred to EC 2.7.13.2
2.7.4.1;polyphosphate kinase;-
2.7.4.B1;yeast UMP kinase;-
2.7.4.2;phosphomevalonate kinase;-
2.7.4.B2;polyphosphate-AMP phosphotransferase;preliminary BRENDA-supplied EC number
2.7.4.3;adenylate kinase;-
2.7.4.B4;geranylgeranyl phosphate kinase;preliminary BRENDA-supplied EC number
2.7.4.4;nucleoside-phosphate kinase;-
2.7.4.5;deoxycytidylate kinase;deleted, included in EC 2.7.4.14
2.7.4.6;nucleoside-diphosphate kinase;-
2.7.4.7;phosphomethylpyrimidine kinase;-
2.7.4.8;guanylate kinase;-
2.7.4.9;dTMP kinase;-
2.7.4.10;nucleoside-triphosphate-adenylate kinase;-
2.7.4.11;(deoxy)adenylate kinase;-
2.7.4.12;T2-induced deoxynucleotide kinase;-
2.7.4.13;(deoxy)nucleoside-phosphate kinase;-
2.7.4.14;UMP/CMP kinase;-
2.7.4.15;thiamine-diphosphate kinase;-
2.7.4.16;thiamine-phosphate kinase;-
2.7.4.17;3-phosphoglyceroyl-phosphate-polyphosphate phosphotransferase;-
2.7.4.18;farnesyl-diphosphate kinase;-
2.7.4.19;5-methyldeoxycytidine-5'-phosphate kinase;-
2.7.4.20;dolichyl-diphosphate-polyphosphate phosphotransferase;-
2.7.4.21;inositol-hexakisphosphate kinase;-
2.7.4.22;UMP kinase;-
2.7.4.23;ribose 1,5-bisphosphate phosphokinase;-
2.7.4.24;diphosphoinositol-pentakisphosphate kinase;-
2.7.4.25;(d)CMP kinase;-
2.7.4.26;isopentenyl phosphate kinase;-
2.7.4.27;[pyruvate, phosphate dikinase]-phosphate phosphotransferase;-
2.7.4.28;[pyruvate, water dikinase]-phosphate phosphotransferase;-
2.7.4.29;Kdo2-lipid A phosphotransferase;-
2.7.4.30;lipid A phosphoethanolamine transferase;transferred to EC 2.7.8.43
2.7.4.31;[5-(aminomethyl)furan-3-yl]methyl phosphate kinase;-
2.7.4.32;farnesyl phosphate kinase;-
2.7.5.1;phosphoglucomutase;transferred to EC 5.4.2.2
2.7.5.2;acetylglucosamine phosphomutase;transferred to EC 5.4.2.3
2.7.5.3;phosphoglyceromutase;transferred to EC 5.4.2.1
2.7.5.4;bisphosphoglyceromutase;transferred to EC 5.4.2.4
2.7.5.5;phosphoglucomutase (glucose-cofactor);transferred to EC 5.4.2.5
2.7.5.6;phosphopentomutase;transferred to EC 5.4.2.7
2.7.5.7;phosphomannomutase;transferred to EC 5.4.2.8
2.7.6.1;ribose-phosphate diphosphokinase;-
2.7.6.2;thiamine diphosphokinase;-
2.7.6.3;2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase;-
2.7.6.4;nucleotide diphosphokinase;-
2.7.6.5;GTP diphosphokinase;-
2.7.7.1;nicotinamide-nucleotide adenylyltransferase;-
2.7.7.2;FAD synthetase;-
2.7.7.3;pantetheine-phosphate adenylyltransferase;-
2.7.7.B3;thiamine diphosphate adenylyltransferase;preliminary BRENDA-supplied EC number
2.7.7.B4;adenylyltransferase UBA4;preliminary BRENDA-supplied EC number
2.7.7.4;sulfate adenylyltransferase;-
2.7.7.B5;adenylyltransferase ThiI;preliminary BRENDA-supplied EC number
2.7.7.5;sulfate adenylyltransferase (ADP);-
2.7.7.6;DNA-directed RNA polymerase;-
2.7.7.7;DNA-directed DNA polymerase;-
2.7.7.8;polyribonucleotide nucleotidyltransferase;-
2.7.7.9;UTP-glucose-1-phosphate uridylyltransferase;-
2.7.7.10;UTP-hexose-1-phosphate uridylyltransferase;-
2.7.7.11;UTP-xylose-1-phosphate uridylyltransferase;-
2.7.7.12;UDP-glucose-hexose-1-phosphate uridylyltransferase;-
2.7.7.13;mannose-1-phosphate guanylyltransferase;-
2.7.7.14;ethanolamine-phosphate cytidylyltransferase;-
2.7.7.15;choline-phosphate cytidylyltransferase;-
2.7.7.B16;DNA primase;preliminary BRENDA-supplied EC number
2.7.7.16;ribonuclease;transferred to EC 3.1.27.5
2.7.7.B17;primase (sequence-specific);preliminary BRENDA-supplied EC number
2.7.7.17;ribonuclease;transferred to EC 3.1.27.1
2.7.7.B18;glucose-1-phosphate cytidylyltransferase;preliminary BRENDA-supplied EC number
2.7.7.18;nicotinate-nucleotide adenylyltransferase;-
2.7.7.B19;glucose-1-phosphate guanylyltransferase;preliminary BRENDA-supplied EC number
2.7.7.19;polynucleotide adenylyltransferase;-
2.7.7.B20;glucose-1-phosphate adenylyltransferase;preliminary BRENDA-supplied EC number
2.7.7.20;sRNA nucleotidyl transferase;deleted
2.7.7.B21;N-acetylglucosamine 1-phosphate thymidylyltransferase;preliminary BRENDA-supplied EC number
2.7.7.21;tRNA cytidylyltransferase;transferred to EC 2.7.7.72
2.7.7.22;mannose-1-phosphate guanylyltransferase (GDP);-
2.7.7.B22;transposase;preliminary BRENDA-supplied EC number
2.7.7.B23;adenosine monophosphate-protein transferase;-
2.7.7.23;UDP-N-acetylglucosamine diphosphorylase;-
2.7.7.24;glucose-1-phosphate thymidylyltransferase;-
2.7.7.25;tRNA adenylyltransferase;transferred to EC 2.7.7.72
2.7.7.26;guanyloribonuclease;transferred to EC 3.1.27.3
2.7.7.27;glucose-1-phosphate adenylyltransferase;-
2.7.7.28;nucleoside-triphosphate-aldose-1-phosphate nucleotidyltransferase;-
2.7.7.29;hexose-1-phosphate guanylyltransferase;deleted, identical to EC 2.7.7.28
2.7.7.30;fucose-1-phosphate guanylyltransferase;-
2.7.7.31;DNA nucleotidylexotransferase;-
2.7.7.32;galactose-1-phosphate thymidylyltransferase;-
2.7.7.33;glucose-1-phosphate cytidylyltransferase;-
2.7.7.34;glucose-1-phosphate guanylyltransferase;-
2.7.7.35;ADP ribose phosphorylase;-
2.7.7.36;aldose-1-phosphate adenylyltransferase;-
2.7.7.37;aldose-1-phosphate nucleotidyltransferase;-
