rnx.id	new.rev	rm.rxn	new.stoichiometry	comment	Reference 	note	abbreviation	name	forced.approval
rxn15853	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn16373	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn16507	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn16613	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn17401	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn19467	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn19639	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn19811	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn19850	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn20172	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn20527	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn20572	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn20820	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn21242	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn21246	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn21248	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn21253	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn21254	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn21256	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn21261	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn21622	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn22073	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn22131	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn22340	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn22472	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn23467	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn24404	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn24520	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn25123	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.				alkaline phosphatase	
rxn25963	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn26129	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn26130	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn26560	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn26561	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn26562	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn26563	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn26564	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn27010	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn27205	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn33589	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn33927	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn36936	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn36937	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn36938	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn37439	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn13448	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn13447	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn01006	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn01909	<			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn00106	>		-1:cpd00001:0:0:"H2O";-1:cpd00421:0:0:"Triphosphate";1:cpd00009:0:0:"Phosphate";1:cpd00012:0:0:"PPi";1:cpd00067:0:0:"H+"	[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn09016	>		-1:cpd00001:0:0:"H2O";-1:cpd00038:0:0:"GTP";1:cpd00311:0:0:"Guanosine";1:cpd00421:0:0:"Triphosphate";1:cpd00067:0:0:"H+"	[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn15103	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn15102	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
rxn01352	>			[SW] Phosphates are usually irreversible, as they would build a high energy phosphate bond without energy source.					
									
rxn08617		TRUE		[SW] Glucose diffusion across membrane unlikely	https://www.ncbi.nlm.nih.gov/books/NBK9847/				
rxn05245		TRUE		[SW] Valine diffusion across membrane unlikely	https://www.ncbi.nlm.nih.gov/books/NBK9847/				
rxn09375		TRUE		[SW] Valine diffusion across membrane unlikely	https://www.ncbi.nlm.nih.gov/books/NBK9847/				
rxn29139		TRUE		[SW] Valine diffusion across membrane unlikely	https://www.ncbi.nlm.nih.gov/books/NBK9847/				
rxn33518		TRUE		[SW] Valine diffusion across membrane unlikely	https://www.ncbi.nlm.nih.gov/books/NBK9847/				
rxn33520		TRUE		[SW] Valine diffusion across membrane unlikely	https://www.ncbi.nlm.nih.gov/books/NBK9847/				
rxn05218		TRUE		[SW] Glycine diffusion across membrane unlikely	https://www.ncbi.nlm.nih.gov/books/NBK9847/				
rxn13111		TRUE		[SW] Glycine diffusion across membrane unlikely	https://www.ncbi.nlm.nih.gov/books/NBK9847/				
rxn31188		TRUE		[SW] Glycine diffusion across membrane unlikely	https://www.ncbi.nlm.nih.gov/books/NBK9847/				
rxn11336		TRUE		[SW] Phenylacetic acid diffusion across membrane unlikely	https://www.ncbi.nlm.nih.gov/books/NBK9847/				
rxn12774		TRUE		[SW] Phenylacetic acid diffusion across membrane unlikely	https://www.ncbi.nlm.nih.gov/books/NBK9847/				
rxn10826		TRUE		[SW] Carbonic acid diffusion across membrane unlikely	https://www.ncbi.nlm.nih.gov/books/NBK9847/				
rxn13310		TRUE		[SW] Carbonic acid diffusion across membrane unlikely	https://www.ncbi.nlm.nih.gov/books/NBK9847/				
rxn29060		TRUE		[SW] Carbonic acid diffusion across membrane unlikely	https://www.ncbi.nlm.nih.gov/books/NBK9847/				
rxn29238		TRUE		[SW] Carbonic acid diffusion across membrane unlikely	https://www.ncbi.nlm.nih.gov/books/NBK9847/				
rxn31553		TRUE		[SW] Carbonic acid diffusion across membrane unlikely	https://www.ncbi.nlm.nih.gov/books/NBK9847/				
rxn13195		TRUE		[SW] 2-oxobutyrate diffusion across membrane unlikely	https://www.ncbi.nlm.nih.gov/books/NBK9847/				
rxn29351		TRUE		[SW] 2-oxobutyrate diffusion across membrane unlikely	https://www.ncbi.nlm.nih.gov/books/NBK9847/				
rxn08534		TRUE		[SW] Fructoselysine diffusion across membrane unlikely	https://www.ncbi.nlm.nih.gov/books/NBK9847/				
rxn29171		TRUE		[SW] Fructoselysine diffusion across membrane unlikely	https://www.ncbi.nlm.nih.gov/books/NBK9847/				
rxn09331		TRUE		[SW] Myristic acid  diffusion across membrane unlikely	https://www.ncbi.nlm.nih.gov/books/NBK9847/				
rxn09654		TRUE		[SW] Myristic acid  diffusion across membrane unlikely	https://www.ncbi.nlm.nih.gov/books/NBK9847/				
rxn09852		TRUE		[SW] Myristic acid  diffusion across membrane unlikely	https://www.ncbi.nlm.nih.gov/books/NBK9847/				
rxn09034		TRUE		[SW] Octadecanoate diffusion across membrane unlikely	https://www.ncbi.nlm.nih.gov/books/NBK9847/				
rxn09669		TRUE		[SW] Octadecanoate diffusion across membrane unlikely	https://www.ncbi.nlm.nih.gov/books/NBK9847/				
rxn34366		TRUE		[SW] Octadecanoate diffusion across membrane unlikely	https://www.ncbi.nlm.nih.gov/books/NBK9847/				
rxn07930		TRUE		[SW] 2,3-Diaminopropionate diffusion across membrane unlikely	https://www.ncbi.nlm.nih.gov/books/NBK9847/				
rxn08704		TRUE		[SW] Palmitate diffusion across membrane unlikely	https://www.ncbi.nlm.nih.gov/books/NBK9847/				
rxn09676		TRUE		[SW] Palmitate diffusion across membrane unlikely	https://www.ncbi.nlm.nih.gov/books/NBK9847/				
rxn09848		TRUE		[SW] Palmitate diffusion across membrane unlikely	https://www.ncbi.nlm.nih.gov/books/NBK9847/				
rxn31182		TRUE		[SW] Palmitate diffusion across membrane unlikely	https://www.ncbi.nlm.nih.gov/books/NBK9847/				
rxn09196		TRUE		[SW] psicoselysine diffusion across membrane unlikely	https://www.ncbi.nlm.nih.gov/books/NBK9847/				
rxn29172		TRUE		[SW] psicoselysine diffusion across membrane unlikely	https://www.ncbi.nlm.nih.gov/books/NBK9847/				
rxn11320		TRUE		[SW] Acetyllactic acid diffusion across membrane unlikely	https://www.ncbi.nlm.nih.gov/books/NBK9847/				
rxn13114		TRUE		[SW] Acetyllactic acid diffusion across membrane unlikely	https://www.ncbi.nlm.nih.gov/books/NBK9847/				
rxn32770		TRUE		[SW] Acetyllactic acid diffusion across membrane unlikely	https://www.ncbi.nlm.nih.gov/books/NBK9847/				
rxn12404		TRUE		[SW] D-Aspartate diffusion across membrane unlikely	https://www.ncbi.nlm.nih.gov/books/NBK9847/				
