# gapseq version: 1.5.0 d9387beb
# Sequence DB md5sum: 954ab58 (2024-11-06, Bacteria)
# genome_format=prot;taxonomy=Bacteria;ORF_coverage=23.07;gram=neg
ID	Name	Prediction	Completeness	Status	NrReaction	NrSpontaneous	NrVague	NrKeyReaction	NrReactionFound	NrKeyReactionFound	ReactionsFound	SpontaneousReactions	KeyReactions
|PWY-7118|	chitin deacetylation	TRUE	100	full	4	0	0	0	4	0	1.1.1.39-RXN ACETATE--COA-LIGASE-RXN CHITIN-DEACETYLASE-RXN MALSYN-RXN		
|PWY-7119|	ceramide and sphingolipid recycling and degradation (yeast)	FALSE	25		16	0	6	0	4	0	RXN-16655 RXN-20649 RXN-20651 RXN-9623		
|PWY-7120|	esterified suberin biosynthesis	FALSE	0		1	0	1	0	0	0			
|PWY-7126|	ethene biosynthesis IV (engineered)	FALSE	33.3333333333333		3	0	0	0	1	0	GLUTAMATE-DEHYDROGENASE-RXN		
|PWY-7127|	CDP-D-mannitol biosynthesis	FALSE	0		2	0	0	0	0	0			
|PWY-7128|	nicotine degradation III (VPP pathway)	FALSE	0		10	1	1	0	0	0		RXN-16527	
|PWY-7129|	quercetin glucoside biosynthesis (Allium)	FALSE	0		7	0	7	0	0	0			
|PWY-7130|	L-glucose degradation	FALSE	50		7	1	3	0	3	0	DEHYDDEOXGALACTKIN-RXN DEHYDDEOXPHOSGALACT-ALDOL-RXN RXN-13775	RXN-13772	
|PWY-7131|	CMP-legionaminate biosynthesis II	FALSE	0		3	0	0	0	0	0			
|PWY-7133|	quercetin glucoside degradation (Allium)	FALSE	0		2	0	2	0	0	0			
|PWY-7134|	rutin degradation (plants)	FALSE	0		3	0	2	0	0	0			
|PWY-7135|	emetine biosynthesis	FALSE	0		8	0	8	0	0	0			
|PWY-7136|	&beta; myrcene degradation	FALSE	25		4	0	0	0	1	0	RXN-11970		
|PWY-7137|	quercetin gentiotetraside biosynthesis	FALSE	0		4	0	4	0	0	0			
|PWY-7138|	noscapine biosynthesis	FALSE	0		12	2	9	0	0	0		RXN-13809 RXN-13811	
|PWY-7139|	sesaminol glucoside biosynthesis	FALSE	0		5	0	5	0	0	0			
|PWY-7140|	myricetin gentiobioside biosynthesis	FALSE	0		2	0	2	0	0	0			
|PWY-7141|	(3S)-linalool biosynthesis	FALSE	0		2	0	1	0	0	0			4.2.3.25-RXN
|PWY-7142|	cyanide detoxification II	FALSE	0		2	0	0	1	0	0			CYANIDE-HYDRATASE-RXN
|PWY-7143|	kaempferol gentiobioside biosynthesis	FALSE	0		2	0	2	0	0	0			
|PWY-7145|	genistin gentiobioside biosynthesis	FALSE	0		1	0	1	0	0	0			
|PWY-7147|	8-amino-7-oxononanoate biosynthesis II	FALSE	50		2	0	0	1	1	0	RXN-11484		RXN-13834
|PWY-7150|	polymethylated quercetin glucoside biosynthesis I - quercetin series (Chrysosplenium)	FALSE	0		9	0	9	0	0	0			
|PWY-7151|	polymethylated quercetin glucoside biosynthesis II - quercetagetin series (Chrysosplenium)	FALSE	0		16	0	16	0	0	0			
|PWY-7152|	pinolenate and coniferonate biosynthesis	FALSE	0		2	0	2	0	0	0			
|PWY-7153|	grixazone biosynthesis	FALSE	28.5714285714286		8	0	1	2	2	0	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN ASPARTATEKIN-RXN		RXN-13866 RXN-13867
|PWY-7154|	ergosterol biosynthesis II	FALSE	0		11	0	8	0	0	0			
|PWY-7155|	7-dehydroporiferasterol biosynthesis	FALSE	0		6	0	5	0	0	0			
|PWY-7157|	eupatolitin 3-O-glucoside biosynthesis	FALSE	0		10	0	10	0	0	0			
|PWY-7158|	L-phenylalanine degradation V	FALSE	0		3	0	0	0	0	0			
|PWY-7159|	3,8-divinyl-chlorophyllide a biosynthesis III (aerobic, light independent)	FALSE	22.2222222222222		9	0	0	2	2	0	RXN0-1461 UROGENDECARBOX-RXN		RXN-17485 RXN-5283
|PWY-7160|	polymethylated myricetin biosynthesis (tomato)	FALSE	0		18	0	18	0	0	0			
|PWY-7161|	polymethylated quercetin biosynthesis	FALSE	0		9	0	7	0	0	0			
|PWY-7163|	polymethylated kaempferol biosynthesis	FALSE	0		4	0	4	0	0	0			
|PWY-7164|	chlorophyll a degradation III	FALSE	0		3	0	3	0	0	0			
|PWY-7165|	L-ascorbate biosynthesis VIII (engineered pathway)	TRUE	100	full	7	1	1	0	5	0	1.1.1.274-RXN DEHYDROGLUCONATE-DEHYDROGENASE-RXN GLUCONATE-2-DEHYDROGENASE-RXN RXN0-6373 RXN0-7020	GLUCONOLACT-RXN	
|PWY-7166|	kaempferide triglycoside biosynthesis	FALSE	0		4	0	4	0	0	0			
|PWY-7167|	choline degradation III	FALSE	0		1	0	0	0	0	0			
|PWY-7168|	flavonol acylglucoside biosynthesis I - kaempferol derivatives	FALSE	0		8	0	8	0	0	0			
|PWY-7170|	phytochromobilin biosynthesis	FALSE	0		3	0	2	0	0	0			1.3.7.4-RXN
|PWY-7171|	flavonol acylglucoside biosynthesis II - isorhamnetin derivatives	FALSE	0		7	0	7	0	0	0			
|PWY-7172|	flavonol acylglucoside biosynthesis III - quercetin derivatives	FALSE	0		7	0	7	0	0	0			
|PWY-7173|	quercetin triglucoside biosynthesis	FALSE	0		3	0	3	0	0	0			
|PWY-7174|	S-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation II	FALSE	25		5	0	1	1	1	0	O-ACETYLHOMOSERINE-THIOL-LYASE-RXN		RXN-21333
|PWY-7175|	nostoxanthin biosynthesis	FALSE	0		2	0	0	0	0	0			
|PWY-7176|	UTP and CTP de novo biosynthesis	TRUE	100	full	3	0	0	0	3	0	CTPSYN-RXN RXN-12002 UDPKIN-RXN		
|PWY-7177|	UTP and CTP dephosphorylation II	FALSE	33.3333333333333		3	0	0	2	1	0	CTPSYN-RXN		RXN-12199 RXN-12200
|PWY-7178|	D-xylose degradation to ethylene glycol (engineered)	FALSE	50		4	0	0	0	2	0	RXN-14023 XYLONATE-DEHYDRATASE-RXN		
|PWY-7179-1|	purine deoxyribonucleosides degradation II	FALSE	0		3	0	0	0	0	0			
|PWY-7179|	purine deoxyribonucleosides degradation I	FALSE	0		4	0	0	0	0	0			
|PWY-7180|	2-deoxy-&alpha;-D-ribose 1-phosphate degradation	FALSE	0		3	0	0	0	0	0			
|PWY-7181|	pyrimidine deoxyribonucleosides degradation	FALSE	0		3	0	0	0	0	0			
|PWY-7182|	linalool biosynthesis I	FALSE	0		2	0	0	1	0	0			4.2.3.26-RXN
|PWY-7183|	pyrimidine nucleobases salvage I	TRUE	100	full	1	0	0	0	1	0	URACIL-PRIBOSYLTRANS-RXN		
|PWY-7184|	pyrimidine deoxyribonucleotides de novo biosynthesis I	TRUE	88.8888888888889	threshold	9	0	0	1	8	1	CDPREDUCT-RXN DCDPKIN-RXN DTDPKIN-RXN DTMPKI-RXN DUDPKIN-RXN DUTP-PYROP-RXN THYMIDYLATESYN-RXN UDPREDUCT-RXN		THYMIDYLATESYN-RXN
|PWY-7185|	UTP and CTP dephosphorylation I	FALSE	42.8571428571429		7	0	0	0	3	0	CTPSYN-RXN RXN-14025 RXN-14026		
|PWY-7187|	pyrimidine deoxyribonucleotides de novo biosynthesis II	FALSE	57.1428571428571		7	0	0	2	4	0	DTDPKIN-RXN DTMPKI-RXN DUTP-PYROP-RXN THYMIDYLATESYN-RXN		DCTP-DEAM-RXN RXN0-723
|PWY-7188|	orientin and isoorientin biosynthesis I	FALSE	0		5	1	4	0	0	0		RXN-14078	
|PWY-7189|	pinocembrin C-glucosylation	FALSE	0		5	1	4	0	0	0		RXN-14084	
|PWY-7191|	kaempferol diglycoside biosynthesis (pollen-specific)	FALSE	0		2	0	2	0	0	0			
|PWY-7192|	quercetin diglycoside biosynthesis (pollen-specific)	FALSE	0		2	0	2	0	0	0			
|PWY-7193|	pyrimidine ribonucleosides salvage I	FALSE	0		3	0	0	1	0	0			URIDINEKIN-RXN
|PWY-7195|	pyrimidine ribonucleosides salvage III	TRUE	100	full	2	0	0	1	2	1	CYTDEAM-RXN RXN0-361		RXN0-361
|PWY-7197|	pyrimidine deoxyribonucleotide phosphorylation	TRUE	100	full	4	0	0	0	4	0	DCDPKIN-RXN DTDPKIN-RXN DTMPKI-RXN RXN-7913		
|PWY-7198|	pyrimidine deoxyribonucleotides de novo biosynthesis IV	TRUE	71.4285714285714	keyenzyme	7	0	0	1	5	1	CDPREDUCT-RXN DCDPKIN-RXN DTDPKIN-RXN DTMPKI-RXN THYMIDYLATESYN-RXN		THYMIDYLATESYN-RXN
|PWY-7199|	pyrimidine deoxyribonucleosides salvage	FALSE	20		5	0	0	0	1	0	THYMIDYLATESYN-RXN		
|PWY-7204|	pyridoxal 5'-phosphate salvage II (plants)	FALSE	33.3333333333333		9	0	0	0	3	0	PMPOXI-RXN PNPOXI-RXN PYRIDOXINE-4-DEHYDROGENASE-RXN		
|PWY-7205|	CMP phosphorylation	TRUE	100	full	2	0	0	0	2	0	CDPKIN-RXN RXN-11832		
|PWY-7206|	pyrimidine deoxyribonucleotides dephosphorylation	FALSE	66.6666666666667		3	0	0	0	2	0	DCTP-PYROPHOSPHATASE-RXN DUTP-PYROP-RXN		
|PWY-7210|	pyrimidine deoxyribonucleotides biosynthesis from CTP	TRUE	75	keyenzyme	8	0	0	1	6	1	CDPREDUCT-RXN DCDPKIN-RXN DCMP-DEAMINASE-RXN DTDPKIN-RXN DTMPKI-RXN THYMIDYLATESYN-RXN		DCMP-DEAMINASE-RXN
|PWY-7212|	baicalein metabolism	FALSE	0		4	0	4	0	0	0			
|PWY-7213|	wogonin metabolism	FALSE	0		3	0	3	0	0	0			
|PWY-7214|	baicalein degradation (hydrogen peroxide detoxification)	FALSE	0		2	0	1	0	0	0			
|PWY-7216|	(R)- and (S)-3-hydroxybutanoate biosynthesis (engineered)	TRUE	100	full	5	0	0	0	5	0	ACETYL-COA-ACETYLTRANSFER-RXN RXN-11662 RXN-14251 RXN-14255 RXN-5901		
|PWY-7219|	adenosine ribonucleotides de novo biosynthesis	TRUE	100	full	3	0	0	0	3	0	ADENYL-KIN-RXN ADENYLOSUCCINATE-SYNTHASE-RXN AMPSYN-RXN		
|PWY-721|	3-methylquinoline degradation	FALSE	0		5	0	4	0	0	0			
|PWY-7220|	adenosine deoxyribonucleotides de novo biosynthesis II	FALSE	75		4	0	0	2	3	1	ADPREDUCT-RXN DADPKIN-RXN RXN0-747		RXN0-745 RXN0-747
|PWY-7221|	guanosine ribonucleotides de novo biosynthesis	TRUE	100	full	4	0	0	0	4	0	GDPKIN-RXN GMP-SYN-GLUT-RXN GUANYL-KIN-RXN IMP-DEHYDROG-RXN		
|PWY-7222|	guanosine deoxyribonucleotides de novo biosynthesis II	FALSE	75		4	0	0	2	3	1	DGDPKIN-RXN GDPREDUCT-RXN RXN0-748		RXN0-746 RXN0-748
|PWY-7224|	purine deoxyribonucleosides salvage	FALSE	33.3333333333333		6	0	0	0	2	0	DADPKIN-RXN DGDPKIN-RXN		
|PWY-7226|	guanosine deoxyribonucleotides de novo biosynthesis I	TRUE	100	full	2	0	0	0	2	0	DGDPKIN-RXN GDPREDUCT-RXN		
|PWY-7227|	adenosine deoxyribonucleotides de novo biosynthesis I	TRUE	100	full	2	0	0	0	2	0	ADPREDUCT-RXN DADPKIN-RXN		
|PWY-722|	nicotinate degradation I	FALSE	0		6	0	0	0	0	0			
|PWY-7230|	ubiquinol-6 biosynthesis from 4-aminobenzoate (yeast)	FALSE	22.2222222222222		9	0	4	0	2	0	RXN3O-102 RXN3O-54		
|PWY-7232|	gibberellin biosynthesis V	FALSE	0		3	0	3	0	0	0			
|PWY-7234|	inosine-5'-phosphate biosynthesis III	FALSE	83.3333333333333		6	0	0	1	5	0	AICARSYN-RXN IMPCYCLOHYDROLASE-RXN RXN0-742 RXN0-743 SAICARSYN-RXN		RXN-10066
|PWY-7236|	mycocyclosin biosynthesis	FALSE	0		2	0	0	0	0	0			
|PWY-7238|	sucrose biosynthesis II	FALSE	50		8	0	0	0	4	0	GLUC1PURIDYLTRANS-RXN GLUCOKIN-RXN PGLUCISOM-RXN PHOSPHOGLUCMUT-RXN		
|PWY-723|	alkylnitronates degradation	FALSE	50		2	0	0	1	1	1	2-NITROPROPANE-DIOXYGENASE-RXN		2-NITROPROPANE-DIOXYGENASE-RXN
|PWY-7241|	myo-inositol degradation II	FALSE	20		5	0	0	0	1	0	MYO-INOSITOL-2-DEHYDROGENASE-RXN		
|PWY-7242|	D-fructuronate degradation	FALSE	75		4	0	0	0	3	0	KDPGALDOL-RXN MANNONDEHYDRAT-RXN MANNONOXIDOREDUCT-RXN		
|PWY-7246|	pectin degradation I	FALSE	0		3	0	0	0	0	0			
|PWY-7247|	&beta;-D-glucuronide and D-glucuronate degradation	FALSE	0		3	1	0	0	0	0		RXN-14693	
|PWY-7248|	pectin degradation II	FALSE	0		5	1	0	0	0	0		RXN-14753	
|PWY-7250|	[2Fe-2S] iron-sulfur cluster biosynthesis	FALSE	30		10	0	5	0	3	0	RXN-14385 RXN-14391 RXN-15881		
|PWY-7251|	pentacyclic triterpene biosynthesis	FALSE	0		10	0	10	0	0	0			
|PWY-7252|	luteolinidin 5-O-glucoside biosynthesis	FALSE	0		3	0	2	0	0	0			
|PWY-7253|	apigeninidin 5-O-glucoside biosynthesis	FALSE	0		3	0	2	0	0	0			
|PWY-7254|	TCA cycle VII (acetate-producers)	TRUE	77.7777777777778	keyenzyme	9	0	0	1	7	1	ACONITATEDEHYDR-RXN ACONITATEHYDR-RXN CITSYN-RXN FUMHYDR-RXN ISOCITDEH-RXN RXN-14971 RXN-8807		RXN-8807
|PWY-7255|	ergothioneine biosynthesis I (bacteria)	FALSE	0		7	2	0	0	0	0		RXN-15804 RXN-18089	
|PWY-7256|	cyanidin diglucoside biosynthesis (acyl-glucose dependent)	FALSE	0		8	0	8	0	0	0			
|PWY-7259|	pelargonidin diglucoside biosynthesis (acyl-glucose dependent)	FALSE	0		3	0	3	0	0	0			
|PWY-7260|	delphinidin diglucoside biosynthesis (acyl-glucose dependent)	FALSE	0		3	0	3	0	0	0			
|PWY-7261|	anthocyanidin 3-malylglucoside biosynthesis (acyl-glucose dependent)	FALSE	0		3	0	3	0	0	0			
|PWY-7262|	rose anthocyanin biosynthesis II (via cyanidin 3-O-&beta;-D-glucoside)	FALSE	0		2	0	1	0	0	0			
|PWY-7265|	lampranthin biosynthesis	FALSE	0		2	0	2	0	0	0			
|PWY-7267|	anthocyanin biosynthesis (pelargonidin 3-O-glucoside)	FALSE	0		3	1	1	0	0	0		RXN-18352	
|PWY-7268|	cytosolic NADPH production (yeast)	TRUE	100	full	5	0	0	0	5	0	GLU6PDEHYDROG-RXN ISOCITDEH-RXN NAD-KIN-RXN NADH-KINASE-RXN RXN0-3962		
|PWY-7269|	mitochondrial NADPH production (yeast)	TRUE	80	threshold	5	0	0	0	4	0	ALDEHYDE-DEHYDROGENASE-NADP+-RXN ALDHDEHYDROG-RXN NAD-KIN-RXN NADH-KINASE-RXN		
|PWY-7274|	D-cycloserine biosynthesis	FALSE	33.3333333333333		6	0	0	0	2	0	RXN-14458 SERINE-O-ACETTRAN-RXN		
|PWY-7275|	L-homophenylalanine biosynthesis	FALSE	20		6	1	2	0	1	0	RXN-14464	RXN-14465	
|PWY-7279|	aerobic respiration II (cytochrome c) (yeast)	FALSE	75		4	0	0	0	3	0	1.10.2.2-RXN CYTOCHROME-C-OXIDASE-RXN SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN		
|PWY-7280|	ternatin C3 biosynthesis	FALSE	0		1	0	1	0	0	0			
|PWY-7282|	4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II	FALSE	37.5		8	0	3	0	3	0	PNPOXI-RXN PYRIDOXINE-4-DEHYDROGENASE-RXN PYRIMSYN3-RXN		
|PWY-7285|	methylwyosine biosynthesis	FALSE	25		4	0	2	0	1	0	RXN-14517		
|PWY-7286|	7-(3-amino-3-carboxypropyl)-wyosine biosynthesis	FALSE	33.3333333333333		4	0	1	0	1	0	RXN-14517		
|PWY-7287|	novobiocin biosynthesis	FALSE	0		5	0	0	0	0	0			
|PWY-7288|	fatty acid &beta;-oxidation VII (yeast peroxisome)	TRUE	80	threshold	5	0	0	0	4	0	ACYLCOASYN-RXN KETOACYLCOATHIOL-RXN RXN-11026 RXN66-485		
|PWY-7289|	L-cysteine biosynthesis V (mycobacteria)	FALSE	0		4	0	0	0	0	0			
|PWY-7290|	Escherichia coli serotype O:86 O antigen biosynthesis	FALSE	14.2857142857143		8	0	1	1	1	0	RXN-14572		RXN-14563
|PWY-7291|	oleate &beta;-oxidation (isomerase-dependent, yeast)	FALSE	50		4	0	2	0	2	0	RXN-14576 RXN-7931		
|PWY-7292|	oleate &beta;-oxidation (thioesterase-dependent, yeast)	TRUE	100	full	2	0	0	0	2	0	RXN0-5390 RXN0-5391		
|PWY-7294|	D-xylose degradation IV	FALSE	50		7	0	1	1	3	0	GLYCOLATE-REDUCTASE-RXN MALSYN-RXN XYLONATE-DEHYDRATASE-RXN		4.1.2.28-RXN
|PWY-7295|	L-arabinose degradation IV	TRUE	80	threshold	8	1	2	0	4	0	GLYCOLATE-REDUCTASE-RXN L-ARABINONATE-DEHYDRATASE-RXN MALSYN-RXN RXN-8774	RXN-14809	4.1.2.18-RXN
|PWY-7297|	octopamine biosynthesis	FALSE	0		2	0	1	0	0	0			RXN-14645
|PWY-7298|	nevadensin biosynthesis	FALSE	0		5	0	5	0	0	0			
|PWY-7299|	progesterone biosynthesis	FALSE	0		2	0	0	0	0	0			
|PWY-7300|	ecdysone and 20-hydroxyecdysone biosynthesis	FALSE	0		12	0	12	0	0	0			RXN-18799
|PWY-7301|	dTDP-4-O-demethyl-&beta;-L-noviose biosynthesis	FALSE	60		5	0	0	0	3	0	DTDPGLUCDEHYDRAT-RXN DTDPGLUCOSEPP-RXN RXN-14667		
|PWY-7303|	4-hydroxy-3-prenylbenzoate biosynthesis	FALSE	25		4	0	0	0	1	0	PREPHENATEDEHYDROG-RXN		
|PWY-7304|	3-amino-4,7-dihydroxy-coumarin biosynthesis	FALSE	0		5	0	2	0	0	0			
|PWY-7306|	estradiol biosynthesis II	FALSE	0		3	0	0	0	0	0			
|PWY-7307|	oleate &beta;-oxidation (reductase-dependent, yeast)	FALSE	33.3333333333333		3	0	0	0	1	0	RXN-14716		
|PWY-7308|	acrylonitrile degradation I	FALSE	50		2	0	0	0	1	0	R311-RXN		
|PWY-7309|	acrylonitrile degradation II	TRUE	100	full	1	0	0	0	1	0	R309-RXN		
|PWY-7310|	D-glucosaminate degradation	FALSE	66.6666666666667		3	0	0	0	2	0	KDPGALDOL-RXN RXN-14730		
|PWY-7312|	dTDP-&beta;-D-fucofuranose biosynthesis	FALSE	50		4	0	0	0	2	0	DTDPGLUCDEHYDRAT-RXN DTDPGLUCOSEPP-RXN		
|PWY-7315|	dTDP-N-acetylthomosamine biosynthesis	FALSE	50		4	0	0	0	2	0	DTDPGLUCDEHYDRAT-RXN DTDPGLUCOSEPP-RXN		
|PWY-7316|	dTDP-N-acetylviosamine biosynthesis	FALSE	50		4	0	0	1	2	0	DTDPGLUCDEHYDRAT-RXN DTDPGLUCOSEPP-RXN		RXN-13755
|PWY-7318|	dTDP-3-acetamido-3,6-dideoxy-&alpha;-D-glucose biosynthesis	FALSE	60		5	0	0	1	3	0	DTDPGLUCDEHYDRAT-RXN DTDPGLUCOSEPP-RXN RXN-12810		RXN-14735
|PWY-7321|	ecdysteroid metabolism (arthropods)	FALSE	0		5	0	4	0	0	0			
|PWY-7325|	salvigenin biosynthesis	FALSE	0		9	0	9	0	0	0			
|PWY-7330|	UDP-N-acetyl-&beta;-L-fucosamine biosynthesis	FALSE	0		4	0	0	0	0	0			
|PWY-7331|	UDP-N-acetyl-&beta;-L-quinovosamine biosynthesis	FALSE	0		4	0	0	0	0	0			
|PWY-7333|	UDP-N-acetyl-&alpha;-D-fucosamine biosynthesis	FALSE	50		2	0	0	0	1	0	RXN-13252		
|PWY-7334|	UDP-N-acetyl-&alpha;-D-quinovosamine biosynthesis	FALSE	50		2	0	0	0	1	0	RXN-13252		
|PWY-7335|	UDP-N-acetyl-&alpha;-D-mannosaminouronate biosynthesis	FALSE	0		2	0	0	0	0	0			
|PWY-7336|	UDP-N-acetyl-&alpha;-D-galactosaminuronate biosynthesis	FALSE	50		2	0	0	0	1	0	1.1.1.136-RXN		
|PWY-7337|	10-cis-heptadecenoyl-CoA degradation (yeast)	FALSE	41.6666666666667		12	0	4	0	5	0	RXN-14771 RXN-14773 RXN-14774 RXN-14775 RXN-14777		
|PWY-7338|	10-trans-heptadecenoyl-CoA degradation (reductase-dependent, yeast)	FALSE	41.6666666666667		12	0	4	0	5	0	RXN-14777 RXN-14785 RXN-14787 RXN-14788 RXN-14789		
|PWY-7339|	10-trans-heptadecenoyl-CoA degradation (MFE-dependent, yeast)	FALSE	33.3333333333333		6	0	2	0	2	0	RXN-14792 RXN-14793		
|PWY-7340|	9-cis, 11-trans-octadecadienoyl-CoA degradation (isomerase-dependent, yeast)	FALSE	77.7777777777778		10	0	1	0	7	0	RXN-14796 RXN-14798 RXN-14799 RXN-14800 RXN-14802 RXN-14803 RXN-14804		
|PWY-7343|	UDP-&alpha;-D-glucose biosynthesis	TRUE	100	full	2	0	0	0	2	0	GLUC1PURIDYLTRANS-RXN PHOSPHOGLUCMUT-RXN		
|PWY-7344|	UDP-&alpha;-D-galactose biosynthesis	TRUE	100	full	1	0	0	0	1	0	UDPGLUCEPIM-RXN		
|PWY-7346|	UDP-&alpha;-D-glucuronate biosynthesis (from UDP-glucose)	TRUE	100	full	1	0	0	0	1	0	UGD-RXN		
|PWY-7347|	sucrose biosynthesis III	FALSE	33.3333333333333		3	0	0	0	1	0	PGLUCISOM-RXN		
|PWY-7351|	pyruvate-derived opine biosynthesis II (marine invertebrates)	FALSE	0		5	0	4	0	0	0			
|PWY-7352|	daunorubicin biosynthesis	FALSE	5.55555555555556		19	1	0	0	1	0	RXN-14846	RXN-14827	
|PWY-7354|	aclacinomycin biosynthesis	FALSE	7.69230769230769		13	0	0	0	1	0	RXN-14846		
|PWY-7355|	doxorubicin biosynthesis	FALSE	0		1	0	0	0	0	0			
|PWY-7356|	thiamine diphosphate salvage IV (yeast)	FALSE	42.8571428571429		7	0	0	1	3	0	OHMETPYRKIN-RXN PYRIMSYN3-RXN THI-P-SYN-RXN		THIAMINASE-RXN
|PWY-735|	jasmonic acid biosynthesis	FALSE	44.4444444444444		19	1	7	0	8	0	12-OXOPHYTODIENOATE-REDUCTASE-RXN RXN-10696 RXN-10699 RXN-10700 RXN-10701 RXN-10706 RXN-10707 RXN-10708	RXN-745	
|PWY-7363|	papaverine biosynthesis	FALSE	0		9	0	9	0	0	0			
|PWY-7366|	phosphatidylglycerol degradation	FALSE	0		1	0	1	0	0	0			
|PWY-7367|	phosphatidylcholine resynthesis via glycerophosphocholine	FALSE	50		2	0	1	0	1	0	3.1.4.2-RXN		
|PWY-7369|	thiamine triphosphate metabolism	FALSE	0		2	0	1	0	0	0			
|PWY-7371|	1,4-dihydroxy-6-naphthoate biosynthesis II	FALSE	0		5	0	0	1	0	0			RXN-12346
|PWY-7372|	demethylmenaquinol-6 biosynthesis II	FALSE	0		2	0	0	0	0	0			
|PWY-7374|	1,4-dihydroxy-6-naphthoate biosynthesis I	FALSE	0		6	0	0	1	0	0			RXN-14910
|PWY-7375|	mRNA capping I	FALSE	0		3	0	0	0	0	0			
|PWY-7376|	cob(II)yrinate a,c-diamide biosynthesis II (late cobalt incorporation)	TRUE	84.6153846153846	threshold	13	0	0	1	11	1	1.3.1.54-RXN 2.1.1.130-RXN 2.1.1.131-RXN 2.1.1.133-RXN 5.4.1.2-RXN R341-RXN R342-RXN RXN-13824 RXN-13826 RXN-8675 UROPORIIIMETHYLTRANSA-RXN		R342-RXN
|PWY-7377|	cob(II)yrinate a,c-diamide biosynthesis I (early cobalt insertion)	FALSE	33.3333333333333		15	0	0	0	5	0	DIMETHUROPORDEHYDROG-RXN RXN-8675 RXN-8764 RXN-8769 UROPORIIIMETHYLTRANSA-RXN		
|PWY-7378|	aminopropanol phosphate biosynthesis II	FALSE	0		4	1	1	0	0	0		THREOSPON-RXN	
|PWY-7380|	biotin biosynthesis from 8-amino-7-oxononanoate II	TRUE	100	full	4	0	0	1	4	1	DETHIOBIOTIN-SYN-RXN RXN-14930 RXN-17472 RXN-17473		RXN-14930
|PWY-7382|	lipoate biosynthesis and incorporation IV (yeast)	FALSE	57.1428571428571		7	0	3	0	4	0	RXN-13037 RXN-14950 RXN-14957 RXN-14959		
|PWY-7383|	anaerobic energy metabolism (invertebrates, cytosol)	FALSE	71.4285714285714		7	0	0	2	5	1	ALANINE-AMINOTRANSFERASE-RXN ALARACECAT-RXN ASPAMINOTRANS-RXN MALATE-DEH-RXN PEPDEPHOS-RXN		4.1.1.32-RXN MALATE-DEH-RXN
|PWY-7385|	1,3-propanediol biosynthesis (engineered)	FALSE	75		9	0	1	0	6	0	1.1.1.8-RXN F16ALDOLASE-RXN GLUCOKIN-RXN PGLUCISOM-RXN RXN-14965 RXN0-6487		
|PWY-7387|	hypotaurine degradation	TRUE	100	full	3	1	0	0	2	0	RXN-14907 RXN66-3	RXN-14908	
|PWY-7388|	octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	TRUE	100	full	12	0	0	0	12	0	3-OXOACYL-ACP-SYNTH-BASE-RXN 4.2.1.58-RXN 4.2.1.59-RXN RXN-9514 RXN-9515 RXN-9516 RXN-9518 RXN-9520 RXN-9521 RXN-9523 RXN-9524 RXN-9526		
|PWY-7391|	isoprene biosynthesis II (engineered)	FALSE	14.2857142857143		8	0	1	2	1	0	ACETYL-COA-ACETYLTRANSFER-RXN		1.1.1.34-RXN DIPHOSPHOMEVALONTE-DECARBOXYLASE-RXN
|PWY-7394|	urate conversion to allantoin II	FALSE	33.3333333333333		3	0	0	1	1	0	3.5.2.17-RXN		RXN-11186
|PWY-7395|	D-galactosamine and N-acetyl-D-galactosamine degradation	FALSE	50		4	0	0	0	2	0	3.5.1.80-RXN RXN-13548		
|PWY-7396|	butanol and isobutanol biosynthesis (engineered)	FALSE	50		8	0	2	0	3	0	1.4.3.19-RXN RXN-14986 RXN-7657		
|PWY-7397|	naringenin biosynthesis (engineered)	FALSE	50		4	0	0	0	2	0	4-COUMARATE--COA-LIGASE-RXN RXN-9697		
|PWY-7398|	coumarins biosynthesis (engineered)	FALSE	36.3636363636364		13	2	4	0	4	0	4-COUMARATE--COA-LIGASE-RXN RXN-1126 RXN-14987 RXN-9697	RXN-12350 RXN-12965	
|PWY-7399|	methylphosphonate degradation II	FALSE	40		5	0	0	0	2	0	RXN0-6733 RXN0-6734		
|PWY-7400|	L-arginine biosynthesis IV (archaea)	FALSE	44.4444444444444		9	0	5	0	4	0	ARGSUCCINLYA-RXN ARGSUCCINSYN-RXN CARBPSYN-RXN ORNCARBAMTRANSFER-RXN		RXN-15003 RXN-15004
|PWY-7403|	tetramethylpyrazine degradation	FALSE	0		5	0	2	0	0	0			
|PWY-7404|	ceramide phosphoethanolamine biosynthesis	FALSE	0		1	0	1	0	0	0			
|PWY-7405|	aurachin RE biosynthesis	FALSE	50		5	0	1	0	2	0	AMINOBENZCOALIG-RXN RXN-15021		
|PWY-7407|	aurachin A, B, C and D biosynthesis	FALSE	22.2222222222222		11	2	0	0	2	0	AMINOBENZCOALIG-RXN RXN-15021	RXN-17336 RXN-17356	
|PWY-7409|	phospholipid remodeling (phosphatidylethanolamine, yeast)	FALSE	0		4	0	0	0	0	0			
|PWY-7410|	ipsdienol biosynthesis	FALSE	0		4	0	3	0	0	0			
